test_acc,test_auc,test_loss
0.10236220472440945,0.4964096882216753,"tensor(3.5968, device='cuda:0')"
0.6010498687664042,0.614344021791492,"tensor(2.5095, device='cuda:0')"
0.916010498687664,0.7518955152852835,"tensor(1.9995, device='cuda:0')"
0.9396325459317585,0.7797384962586016,"tensor(1.9124, device='cuda:0')"
0.9553805774278216,0.8319596869078795,"tensor(1.8622, device='cuda:0')"
0.9606299212598425,0.8564181841007359,"tensor(1.8520, device='cuda:0')"
0.9606299212598425,0.8509790697742315,"tensor(1.8276, device='cuda:0')"
0.963254593175853,0.8531979247866542,"tensor(1.8129, device='cuda:0')"
0.9658792650918635,0.8458224215299005,"tensor(1.8319, device='cuda:0')"
0.963254593175853,0.8707035230162414,"tensor(1.8122, device='cuda:0')"
0.9658792650918635,0.8643009584869745,"tensor(1.8123, device='cuda:0')"
0.963254593175853,0.8650118679547705,"tensor(1.8000, device='cuda:0')"
0.963254593175853,0.8551620494045586,"tensor(1.7874, device='cuda:0')"
0.9658792650918635,0.8572042718798082,"tensor(1.8005, device='cuda:0')"
0.9658792650918635,0.8683437999059906,"tensor(1.7978, device='cuda:0')"
0.968503937007874,0.8747879679667405,"tensor(1.7826, device='cuda:0')"
0.9658792650918635,0.8535519197475178,"tensor(1.7867, device='cuda:0')"
0.963254593175853,0.8684729898195428,"tensor(1.7841, device='cuda:0')"
0.9658792650918635,0.8535723565700005,"tensor(1.7862, device='cuda:0')"
0.968503937007874,0.8589070971245389,"tensor(1.7792, device='cuda:0')"
0.968503937007874,0.8763017526035052,"tensor(1.7855, device='cuda:0')"
0.968503937007874,0.8595004948630587,"tensor(1.7775, device='cuda:0')"
0.968503937007874,0.869895538641652,"tensor(1.7757, device='cuda:0')"
0.968503937007874,0.869713067012341,"tensor(1.7704, device='cuda:0')"
0.9711286089238845,0.8578210259868795,"tensor(1.7732, device='cuda:0')"
0.973753280839895,0.8677255860258848,"tensor(1.7629, device='cuda:0')"
0.973753280839895,0.8522716987962713,"tensor(1.7741, device='cuda:0')"
0.9711286089238845,0.8448582414406208,"tensor(1.7617, device='cuda:0')"
0.9711286089238845,0.8548773936628332,"tensor(1.7685, device='cuda:0')"
0.973753280839895,0.8628331567007962,"tensor(1.7714, device='cuda:0')"
0.973753280839895,0.8567568514447373,"tensor(1.7600, device='cuda:0')"
0.973753280839895,0.8645396313781133,"tensor(1.7590, device='cuda:0')"
0.973753280839895,0.8692744052154772,"tensor(1.7611, device='cuda:0')"
0.973753280839895,0.869474394121202,"tensor(1.7609, device='cuda:0')"
0.973753280839895,0.8620660459711724,"tensor(1.7648, device='cuda:0')"
0.973753280839895,0.8796139776187599,"tensor(1.7610, device='cuda:0')"
0.973753280839895,0.8697262049696514,"tensor(1.7559, device='cuda:0')"
0.9763779527559056,0.8555780847193878,"tensor(1.7533, device='cuda:0')"
0.973753280839895,0.8791213042196199,"tensor(1.7514, device='cuda:0')"
