outlier_score,prediciton,label
-1.5569420526852875,聊天,食谱
-1.8235238178050863,聊天,食谱
-0.9990569466720556,电影,节目
-0.9565537593538359,聊天,食谱
-0.9712554887427611,电视频道,电台
-2.018440270928161,聊天,食谱
-1.1910774790424192,健康,食谱
-1.1741269466680588,诗歌,视频
-1.6912530338542688,聊天,食谱
-1.4431046282213684,网站,视频
-0.9880540063932595,电影,节目
-1.552458899194971,网站,视频
-1.294974510517733,健康,节目
-0.9551580948694204,聊天,食谱
-0.9518731322357205,聊天,食谱
-0.9571605907983056,聊天,食谱
-1.67886942878925,健康,食谱
-0.9904924894398167,电视频道,节目
-0.9913591759208155,聊天,食谱
-1.9141079087840782,聊天,食谱
-0.969350325182246,聊天,食谱
-1.3420590251993396,电视频道,节目
-1.8507531490525397,聊天,视频
-1.1964044643205476,电视频道,新闻
-1.389642207843383,网站,食谱
-1.3460515610973445,电话,视频
-1.4007455941191795,健康,食谱
-0.9791620429619053,网站,app
-0.9744483208261092,电视频道,节目
-1.5289321771644357,电话,短信
-0.9880540063932595,电影,视频
-0.9726144821434592,电视频道,电台
-1.4511675393609862,电视频道,视频
-1.5179397338758203,健康,食谱
-1.0416337019803743,音乐,视频
-0.9945949249938904,网站,app
-0.9590103842565073,聊天,食谱
-1.3417089161114526,电影,视频
-1.0655346757668096,聊天,食谱
-1.3653543504956032,电视频道,新闻
-0.968313840549689,网站,app
-0.9762090031387354,聊天,食谱
-1.1987074211117599,聊天,食谱
-1.4984348726558647,聊天,食谱
-1.007603641415929,电影,视频
-0.9838763827422857,电视频道,节目
-0.9661629713273943,网站,app
-1.121255836382895,电视频道,节目
-1.007051855681859,电视频道,新闻
-0.9454087154728695,聊天,食谱
-0.9926834446518411,电影,视频
-0.9325035954564351,聊天,食谱
-1.5043007040780199,聊天,食谱
-0.9490933517985537,聊天,谜语
-0.979635977137435,电视频道,节目
-1.3597277984088552,email,视频
-1.3072484852206832,电视频道,新闻
-1.0710884948179074,聊天,食谱
-1.2458946948983953,电视频道,新闻
-0.9564229415482981,聊天,食谱
-2.1306439881016197,聊天,食谱
-1.1259422173796958,电视频道,视频
-1.2488287491347323,健康,食谱
-1.7294871320355338,健康,食谱
-0.9907401775446656,网站,app
-0.9393777184929301,聊天,食谱
-1.0001227946904006,网站,app
-0.9694616036923842,电视频道,节目
-1.4406279138344105,电视频道,视频
-0.9617103504619917,聊天,食谱
-0.9880540063932595,电影,视频
-1.2639267783031418,聊天,食谱
-1.4859707112274063,电视频道,节目
-1.8011774133535212,健康,食谱
-0.9925405544046331,网站,app
-1.159056303673117,电影,视频
-0.969137473415822,聊天,食谱
-0.9797401409104289,电视频道,节目
-0.9990569466720556,电影,视频
-1.2379245670031263,电视频道,视频
-1.4567371557056645,电视频道,节目
-1.702962246886107,聊天,视频
-1.0478399784510877,电视频道,节目
-1.264478285873598,天气,视频
-1.4865463655350555,聊天,食谱
-1.3550266041925036,健康,食谱
-1.1505418448463627,聊天,食谱
-0.9880540063932595,电影,视频
-1.1077399933991328,聊天,节目
-0.9880540063932595,电影,视频
-1.6999853736231703,聊天,食谱
-1.8340096056557158,聊天,食谱
-0.9531261933909047,聊天,食谱
-0.9825267527679035,网站,app
-1.1674025106997288,电视频道,电台
-1.1535469222633528,聊天,谜语
-0.9704348653180898,电视频道,节目
-1.0973725173957143,聊天,食谱
-1.0040598477672642,聊天,谜语
-1.4364918399001152,电视频道,新闻
-0.9328095881503373,聊天,食谱
-1.4294060846342052,电话,短信
-1.8782124188921199,健康,视频
-1.3203774234157284,聊天,节目
-1.8906920858019727,聊天,食谱
-1.0381743661523655,聊天,食谱
-1.566614974838396,诗歌,视频
-1.4676034313625774,网站,食谱
-1.7095475615050326,聊天,食谱
-0.9820332792987797,电视频道,节目
-1.1182308117746396,email,短信
-1.0707206975940373,email,短信
-1.0763654933956759,抽奖,视频
-1.0136902630141473,音乐,视频
-1.8121539978007568,聊天,食谱
-1.6420547523381077,聊天,食谱
-1.0158062870015327,聊天,食谱
-1.2258277513248348,聊天,食谱
-0.9693239339053047,电视频道,节目
-1.238221342811832,聊天,食谱
-1.2863188115911932,email,短信
-1.659847134873758,聊天,食谱
-0.9990569466720556,电影,视频
-1.2897922812336766,电话,短信
-1.0376235932938138,email,短信
-1.4392045387660188,音乐,视频
-1.2644490757377038,电视频道,新闻
-1.2024860700989426,诗歌,视频
-1.534870165321848,电影,视频
-0.9969903187784132,聊天,食谱
-1.1495840032748403,电视频道,视频
-1.6702245973596899,聊天,谜语
-0.969248917558222,电视频道,视频
-1.0018017654992475,电视频道,节目
-1.3714934350857733,聊天,食谱
-1.4576426202947446,电视频道,新闻
-1.550634470029802,电视频道,电台
-1.0635709411257017,聊天,食谱
-1.107969321652334,聊天,食谱
-1.3108814313241846,电视频道,视频
-0.9655724396623573,电视频道,电台
-1.4623906329846057,电视频道,视频
-0.9628789203600616,音乐,视频
-1.0947912448756605,电视频道,新闻
-1.6337530033979708,健康,食谱
-1.0637117913039358,电话,短信
-1.2856916180472966,聊天,视频
-2.2202135721415743,聊天,节目
-1.7484920441086538,聊天,食谱
-2.0883497825930744,聊天,视频
-2.0177700404561953,聊天,食谱
-2.0905239709639827,聊天,食谱
-0.9400884165128287,聊天,食谱
-1.8805655935988113,聊天,视频
-1.2871391096328535,电视频道,视频
-1.336669194860319,电话,短信
-1.6559503231163162,地图,视频
-1.236216699901211,网站,app
-0.9737433200124606,聊天,食谱
-0.957086298641004,聊天,食谱
-0.9515946054958995,聊天,食谱
-1.61040421105299,电视频道,视频
-0.9880540063932595,电影,视频
-1.1716487248715297,比赛,app
-0.9890708503292827,聊天,食谱
