test_acc,test_auc,test_loss
0.04424778761061947,0.478199823775045,"tensor(2.7790, device='cuda:0')"
0.5221238938053098,0.6700743209592767,"tensor(1.9532, device='cuda:0')"
0.9778761061946902,0.9104011033214572,"tensor(1.4191, device='cuda:0')"
0.9867256637168141,0.9299410029498525,"tensor(1.3487, device='cuda:0')"
0.9867256637168141,0.8894351223997242,"tensor(1.3356, device='cuda:0')"
0.9823008849557522,0.946303106922576,"tensor(1.3037, device='cuda:0')"
0.9823008849557522,0.9247030992606216,"tensor(1.3017, device='cuda:0')"
0.9823008849557522,0.9248869861701721,"tensor(1.2919, device='cuda:0')"
0.9823008849557522,0.9415038501321688,"tensor(1.2894, device='cuda:0')"
0.9823008849557522,0.9586934451978699,"tensor(1.2759, device='cuda:0')"
0.9823008849557522,0.944560970003448,"tensor(1.2698, device='cuda:0')"
0.9823008849557522,0.9414425544956518,"tensor(1.2803, device='cuda:0')"
0.9823008849557522,0.949660958510516,"tensor(1.2662, device='cuda:0')"
0.9823008849557522,0.9669271731218634,"tensor(1.2653, device='cuda:0')"
0.9823008849557522,0.9583132207026013,"tensor(1.2533, device='cuda:0')"
0.9823008849557522,0.9521568402099376,"tensor(1.2505, device='cuda:0')"
0.9823008849557522,0.9721554993678889,"tensor(1.2536, device='cuda:0')"
0.9867256637168141,0.9555558748036626,"tensor(1.2659, device='cuda:0')"
0.9867256637168141,0.9473164004137455,"tensor(1.2432, device='cuda:0')"
0.9867256637168141,0.9452898134314063,"tensor(1.2670, device='cuda:0')"
0.9867256637168141,0.9497825920392293,"tensor(1.2564, device='cuda:0')"
0.9867256637168141,0.9718164578784049,"tensor(1.2670, device='cuda:0')"
0.9911504424778761,0.9605897789526109,"tensor(1.2502, device='cuda:0')"
0.9911504424778761,0.9518043902999656,"tensor(1.2393, device='cuda:0')"
0.9911504424778761,0.9650212619239168,"tensor(1.2490, device='cuda:0')"
0.9911504424778761,0.9639303911427806,"tensor(1.2504, device='cuda:0')"
0.9911504424778761,0.9599404283032603,"tensor(1.2401, device='cuda:0')"
0.9911504424778761,0.9586972761751524,"tensor(1.2360, device='cuda:0')"
0.9911504424778761,0.9509318852239207,"tensor(1.2316, device='cuda:0')"
0.9911504424778761,0.9647894877983373,"tensor(1.2396, device='cuda:0')"
0.9911504424778761,0.9584865724246256,"tensor(1.2339, device='cuda:0')"
0.9911504424778761,0.9610648201356166,"tensor(1.2269, device='cuda:0')"
0.9911504424778761,0.9654963031069227,"tensor(1.2314, device='cuda:0')"
0.9911504424778761,0.9702333065164923,"tensor(1.2349, device='cuda:0')"
0.9911504424778761,0.9543682718461479,"tensor(1.2331, device='cuda:0')"
0.9911504424778761,0.9610274681071141,"tensor(1.2419, device='cuda:0')"
0.9911504424778761,0.9580297283837107,"tensor(1.2447, device='cuda:0')"
0.9911504424778761,0.9692295904685286,"tensor(1.2275, device='cuda:0')"
0.9911504424778761,0.9671742711565721,"tensor(1.2373, device='cuda:0')"
0.9911504424778761,0.9525859096655556,"tensor(1.2321, device='cuda:0')"
0.9911504424778761,0.9483670459334177,"tensor(1.2202, device='cuda:0')"
0.9911504424778761,0.972195724629353,"tensor(1.2244, device='cuda:0')"
0.9911504424778761,0.9494205646860514,"tensor(1.2373, device='cuda:0')"
0.9911504424778761,0.9656648661073439,"tensor(1.2346, device='cuda:0')"
0.9911504424778761,0.9484762287859633,"tensor(1.2227, device='cuda:0')"
0.9911504424778761,0.9567434777611767,"tensor(1.2301, device='cuda:0')"
0.9911504424778761,0.9511952649120791,"tensor(1.2291, device='cuda:0')"
0.9911504424778761,0.9490843964295291,"tensor(1.2199, device='cuda:0')"
0.9911504424778761,0.9476382025054592,"tensor(1.2275, device='cuda:0')"
0.9911504424778761,0.9609700034478796,"tensor(1.2384, device='cuda:0')"
0.9911504424778761,0.9545253419147224,"tensor(1.2278, device='cuda:0')"
0.9911504424778761,0.9505114354671876,"tensor(1.2456, device='cuda:0')"
0.9911504424778761,0.9565710837834732,"tensor(1.2390, device='cuda:0')"
0.9911504424778761,0.9498678312837605,"tensor(1.2238, device='cuda:0')"
0.9911504424778761,0.9449507719419223,"tensor(1.2340, device='cuda:0')"
0.9911504424778761,0.9600352449909972,"tensor(1.2102, device='cuda:0')"
