outlier_score,prediciton,label
-1.0068377745988228,节目,比赛
-1.4397056814412974,app,翻译
-1.3975853237619982,股票,翻译
-1.113313883477625,时间,翻译
-1.1739973975411622,时间,天气
-0.9709156738919997,节目,电视频道
-1.0494211805706684,节目,电台
-1.0073474186676619,新闻,电视频道
-1.3983725932271187,节目,天气
-0.9721565437867422,聊天,翻译
-1.4816685510746066,email,短信
-1.2531590871137839,app,天气
-1.6428403363093078,app,抽奖
-1.0537025244528073,节目,电台
-1.2998093241636075,时间,天气
-1.3936878659027734,app,抽奖
-0.9568090340951592,聊天,翻译
-1.3100786574934682,节目,电视频道
-0.9842884013502541,聊天,翻译
-0.9524005881738378,聊天,地图
-0.9678458208626688,聊天,地图
-1.5521018287343873,app,地图
-1.41456450699142,电影,比赛
-0.9605328483422619,聊天,天气
-1.236695152767174,视频,地图
-0.9613290707552924,聊天,地图
-1.288553133899451,新闻,天气
-1.239057742028685,视频,电视频道
-1.4640808383035517,app,地图
-1.4687520144267847,节目,电视频道
-1.406281213114672,聊天,翻译
-0.9869638289684056,节目,电视频道
-1.3079062794915517,视频,抽奖
-1.0314001469163392,节目,电视频道
-1.0751563183628725,公交,地图
-1.3215255237941126,聊天,翻译
-0.9727082090145114,节目,电视频道
-1.3585664778641109,节目,电视频道
-0.9681371907630976,节目,电视频道
-1.426381551578835,电话,电台
-0.9707580760482502,聊天,天气
-1.6586042630250746,聊天,地图
-1.5104777081493481,节目,抽奖
-2.1112458656575894,火车,地图
-1.2437929528130243,email,短信
-1.8053585495715718,飞机,比赛
-0.9720239615455046,节目,电视频道
-1.3028350054718578,节目,比赛
-1.3233269237870073,节目,比赛
-1.1235975186642047,时间,天气
-0.961908753161746,聊天,天气
-2.1241233252927825,视频,比赛
-1.592182956518561,视频,翻译
-0.9778706129693766,诗歌,翻译
-1.282240494984736,email,短信
-1.114872876136673,email,短信
-1.3878759920499257,股票,地图
-1.1834074995838015,email,短信
-1.1036734365166194,email,短信
-0.9815015476514966,聊天,翻译
-2.108408515120568,聊天,天气
-1.0963969525734494,email,短信
-0.9671155015783761,聊天,天气
-1.4002241015484576,时间,翻译
-1.5097093290531478,app,抽奖
-0.9624914399589377,节目,电视频道
-0.945016316555737,聊天,地图
-0.9684060194903003,节目,电视频道
-1.385235430134097,app,地图
-1.7616628862651473,音乐,电台
-1.6638806041907621,app,地图
-1.0376841873544373,联络,抽奖
-0.9991256687407686,聊天,天气
-0.976439675980106,节目,电视频道
-1.0346352272564365,节目,电台
-1.0453707937295817,新闻,电视频道
-0.9912572366577033,聊天,天气
-1.0202071192632045,聊天,翻译
-0.96191164483241,聊天,翻译
-1.1322730938504009,时间,天气
-1.5902568673522914,电话,短信
-1.2987810794139913,email,短信
-2.2277827452930405,聊天,翻译
-1.0505559371306994,视频,翻译
-0.9916290846243344,聊天,比赛
-1.1165395333784986,时间,天气
-1.1152126073023694,视频,天气
-0.9805399161147422,节目,电视频道
-1.1048391464287013,email,短信
-1.1513319435778375,联络,电视频道
-2.52769976360722,聊天,天气
-1.4125313886275035,节目,抽奖
-1.1736813324813942,email,短信
-0.9718337386474365,节目,电视频道
-1.5456938311428163,app,电台
-1.6521472652774887,聊天,天气
-1.6175981271635886,email,短信
-2.071806372476885,视频,地图
-1.239873026920535,email,短信
-1.0068016383786,节目,电视频道
-0.9868422293149482,公交,地图
-1.3359028789103569,节目,抽奖
-1.1233187594847716,时间,天气
-1.0303088386324724,节目,电台
-1.0597713223645262,email,短信
-0.9685416328928256,聊天,天气
-1.2705066870622779,视频,地图
-1.0535245748608328,聊天,翻译
-0.990217597989955,公交,地图
-0.9617844495240735,聊天,地图
-1.6612270443128665,节目,地图
-1.9756418223880643,聊天,翻译
-2.0677728939736055,飞机,比赛
-1.5743978887509094,email,短信
-1.137993751789044,email,短信
-1.2482590644694247,电话,短信
-1.3722554967724825,飞机,地图
-0.9620707082967481,聊天,天气
