test_acc,test_auc,test_loss
0.4269005847953216,0.5070028011204482,"tensor(2.6863, device='cuda:0')"
0.4269005847953216,0.3887005094435435,"tensor(2.3419, device='cuda:0')"
0.5263157894736842,0.24660390471978264,"tensor(1.9958, device='cuda:0')"
0.8070175438596491,0.4325660088596842,"tensor(1.5889, device='cuda:0')"
0.9064327485380117,0.626259860669414,"tensor(1.4016, device='cuda:0')"
0.9064327485380117,0.5975325802835754,"tensor(1.3848, device='cuda:0')"
0.9064327485380117,0.6986268191487122,"tensor(1.3404, device='cuda:0')"
0.9122807017543859,0.7146566228830713,"tensor(1.2883, device='cuda:0')"
0.9181286549707602,0.7537517931149067,"tensor(1.2599, device='cuda:0')"
0.9239766081871345,0.8066934376089617,"tensor(1.2993, device='cuda:0')"
0.9239766081871345,0.7844868941728738,"tensor(1.2491, device='cuda:0')"
0.9239766081871345,0.7494272562826301,"tensor(1.2592, device='cuda:0')"
0.9239766081871345,0.776572617351034,"tensor(1.2562, device='cuda:0')"
0.9239766081871345,0.7762368105136792,"tensor(1.2508, device='cuda:0')"
0.9298245614035088,0.7857213060662862,"tensor(1.2643, device='cuda:0')"
0.9298245614035088,0.7807649375539689,"tensor(1.2324, device='cuda:0')"
0.935672514619883,0.7554027458936792,"tensor(1.2451, device='cuda:0')"
0.935672514619883,0.770180586854625,"tensor(1.2558, device='cuda:0')"
0.935672514619883,0.7659051924863514,"tensor(1.2447, device='cuda:0')"
0.935672514619883,0.7857201360076194,"tensor(1.2396, device='cuda:0')"
0.935672514619883,0.8052413948035354,"tensor(1.2111, device='cuda:0')"
