outlier_score,prediciton,label
-1.3380030518995834,网站,诗歌
-0.9565120174931311,聊天,诗歌
-1.062722422570314,小说,诗歌
-1.0468877257755986,聊天,诗歌
-2.030993260100991,聊天,音乐
-1.0225762708028,联络,电话
-1.2180624225057446,小说,视频
-1.3553006222381638,食谱,视频
-0.9509561570932966,聊天,诗歌
-1.2075787290455604,小说,诗歌
-1.3210934740857385,电视频道,视频
-1.661598908448262,节目,日程
-1.4323083783988673,聊天,诗歌
-1.3568900897697456,小说,诗歌
-1.2226947425909054,聊天,视频
-1.5792227873300329,短信,新闻
-1.3247529298058622,聊天,视频
-1.0110036232541075,联络,电话
-0.9917762187690577,电影,视频
-1.1549905153695303,节目,音乐
-0.9724176242612771,节目,视频
-1.4867153666583803,聊天,音乐
-1.376466517736655,聊天,音乐
-1.3248527181559226,网站,视频
-1.1712060582371728,聊天,电话
-1.1343014168844128,翻译,诗歌
-1.9429522034883848,聊天,视频
-1.0628032460381167,小说,诗歌
-1.0194493629495014,聊天,诗歌
-1.797601942791718,电视频道,新闻
-1.1760243851536512,节目,视频
-1.4316605727368756,聊天,地图
-1.3431632900670962,聊天,地图
-1.2902529069761264,火车,地图
-1.1405611643160474,翻译,诗歌
-1.3196969595315449,火车,地图
-1.8940348118961967,股票,新闻
-1.3701589297391312,聊天,诗歌
-0.9955214400544247,电影,视频
-0.9653626603330363,聊天,地图
-0.9733384413833944,聊天,谜语
-1.108220920467089,联络,视频
-1.4390727998896788,节目,新闻
-0.9744610008244863,节目,新闻
-1.6755785800725025,聊天,地图
-1.359573550606807,app,电话
-1.1685540234394103,电视频道,视频
-1.5053119805433677,聊天,音乐
-1.5625203842427724,聊天,诗歌
-1.3423472272474224,email,视频
-1.441115073898271,app,电话
-0.9869332011182438,电影,视频
-1.3875916540385977,节目,日程
-1.4070559694168852,节目,视频
-1.5996337968242151,聊天,诗歌
-0.9507689690639636,聊天,诗歌
-0.9892053022525353,电影,视频
-1.0675771811762282,节目,视频
-1.1721759943162495,节目,音乐
-1.7087126221044717,火车,地图
-1.0771477738528539,电影,视频
-1.0065934390560347,联络,电话
-1.8276716552755772,聊天,诗歌
-1.3270805646375856,app,电话
-1.2581735562910947,节目,视频
-0.9892053022525351,电影,视频
-0.9892053022525351,电影,视频
-1.1922634209104663,聊天,谜语
-1.18897075214316,小说,诗歌
-1.0383311408954754,聊天,地图
-0.9865148582957876,聊天,谜语
-1.374479966309559,节目,新闻
-1.2845071652667341,聊天,音乐
-1.0117104576975073,联络,电话
-1.5274327405143915,火车,地图
-1.1686485279815388,电影,音乐
-1.3640203115927323,聊天,视频
-1.6277964169383956,聊天,诗歌
-1.0064271618629799,联络,电话
-1.1883856727148407,联络,视频
-1.0941997432565356,联络,电话
-1.2965971696029492,比赛,视频
-1.757292738341635,节目,视频
-1.4260093586479,聊天,地图
-1.313893910061679,健康,日程
-0.9892053022525351,电影,视频
-1.0734737815908049,聊天,视频
-1.2557264818922163,电视频道,新闻
-0.9543665532564463,聊天,视频
-1.1641184663535264,节目,视频
-1.1353327298590004,时间,电话
-1.1815493686800767,电视频道,视频
-1.317532126049501,聊天,谜语
-0.9876388484283127,电视频道,视频
-0.9698898814612809,聊天,地图
-1.4652281448003168,网站,新闻
-1.5091687449681639,火车,地图
-1.4174483403225713,聊天,音乐
-1.1512482970883677,聊天,地图
-1.385206545264722,节目,视频
-1.1885665961674168,节目,视频
-0.9886467912658429,节目,视频
-1.7801155823974473,电视频道,新闻
-1.473081277413267,聊天,音乐
-1.3425551418741297,聊天,视频
-0.9658644274765603,聊天,诗歌
-1.0264929206925395,联络,电话
-1.6959242471321065,聊天,音乐
-0.9468079316563364,聊天,视频
-1.4018576982200424,节目,视频
-1.5821600391719544,节目,视频
-1.3135748341375622,app,视频
-0.9943346092252581,联络,电话
-1.4269007224790469,聊天,音乐
-1.5975488775064572,聊天,诗歌
-1.0457236230052565,节目,视频
-0.9915822967803043,电影,视频
-1.0951986589390434,小说,诗歌
-1.2368448375963774,聊天,音乐
-1.486745605712281,网站,视频
-1.1969950390476793,聊天,谜语
-1.3630115007738097,聊天,新闻
-1.0905945385940616,小说,诗歌
-1.5808058966785814,聊天,音乐
-1.0725330139271128,小说,诗歌
-1.0425319328546343,电视频道,视频
-1.0849054883087186,电影,音乐
-1.0807795843716161,聊天,电话
-1.2831689244533804,节目,音乐
-1.715233748252133,网站,新闻
-1.0091969291882699,聊天,谜语
-1.0022608734866023,公交,视频
-1.3107892519773254,翻译,诗歌
-1.580147273417525,聊天,诗歌
-1.0321011674498635,电视频道,视频
-1.5971571927016712,节目,新闻
-1.7591941030644378,电视频道,新闻
-1.526159283664279,翻译,诗歌
-1.3882243479660967,聊天,谜语
-1.5697332493716978,节目,音乐
-1.6998658669800562,节目,日程
-0.9821146194300642,电视频道,视频
-1.6768722522527078,股票,视频
-1.580282942600027,翻译,诗歌
