test_acc,test_auc,test_loss
0.48021108179419525,0.5605574499542715,"tensor(2.4007, device='cuda:0')"
0.7176781002638523,0.5281953733816039,"tensor(1.6608, device='cuda:0')"
0.9630606860158312,0.7299751341906341,"tensor(1.2257, device='cuda:0')"
0.9683377308707124,0.7213940923979583,"tensor(1.1951, device='cuda:0')"
0.9683377308707124,0.7028470036845812,"tensor(1.1903, device='cuda:0')"
0.9709762532981531,0.7255491077820341,"tensor(1.1754, device='cuda:0')"
0.9709762532981531,0.7106230477709891,"tensor(1.1694, device='cuda:0')"
0.9736147757255936,0.7090101304067065,"tensor(1.1542, device='cuda:0')"
0.9736147757255936,0.7372537159921341,"tensor(1.1579, device='cuda:0')"
0.9762532981530343,0.7312987783319747,"tensor(1.1477, device='cuda:0')"
0.9736147757255936,0.705216706551308,"tensor(1.1423, device='cuda:0')"
0.9762532981530343,0.7188162004692655,"tensor(1.1393, device='cuda:0')"
0.9762532981530343,0.6957451999637678,"tensor(1.1356, device='cuda:0')"
0.978891820580475,0.7073643410852712,"tensor(1.1454, device='cuda:0')"
0.978891820580475,0.7190404602658391,"tensor(1.1369, device='cuda:0')"
0.9762532981530343,0.7188052431502145,"tensor(1.1282, device='cuda:0')"
0.978891820580475,0.7451831625452537,"tensor(1.1329, device='cuda:0')"
0.978891820580475,0.7445534819437993,"tensor(1.1388, device='cuda:0')"
0.9762532981530343,0.7251845943016098,"tensor(1.1366, device='cuda:0')"
0.978891820580475,0.7520095723139228,"tensor(1.1320, device='cuda:0')"
0.9762532981530343,0.7236293854843281,"tensor(1.1338, device='cuda:0')"
0.9762532981530343,0.7241473014314642,"tensor(1.1376, device='cuda:0')"
0.978891820580475,0.751596116141738,"tensor(1.1274, device='cuda:0')"
0.978891820580475,0.6851253663397003,"tensor(1.1304, device='cuda:0')"
0.978891820580475,0.7198900177362472,"tensor(1.1238, device='cuda:0')"
