test_acc,test_auc,test_loss
0.07874015748031496,0.3734347583637696,"tensor(3.5609, device='cuda:0')"
0.5879265091863517,0.5124949272887052,"tensor(2.4985, device='cuda:0')"
0.8661417322834646,0.7549610386577096,"tensor(1.9725, device='cuda:0')"
0.952755905511811,0.8328070851544002,"tensor(1.8150, device='cuda:0')"
0.958005249343832,0.8058720830085339,"tensor(1.7943, device='cuda:0')"
0.963254593175853,0.8388855800700107,"tensor(1.7928, device='cuda:0')"
0.963254593175853,0.8351222851870991,"tensor(1.7799, device='cuda:0')"
0.9658792650918635,0.8199603525643833,"tensor(1.7678, device='cuda:0')"
0.9711286089238845,0.8255469039673712,"tensor(1.7628, device='cuda:0')"
0.968503937007874,0.8400731054335672,"tensor(1.7557, device='cuda:0')"
0.9711286089238845,0.8638250724777312,"tensor(1.7549, device='cuda:0')"
0.9711286089238845,0.8600274729285089,"tensor(1.7381, device='cuda:0')"
0.9711286089238845,0.8489572841214648,"tensor(1.7354, device='cuda:0')"
0.968503937007874,0.8348668249060637,"tensor(1.7394, device='cuda:0')"
0.9711286089238845,0.8175210718237529,"tensor(1.7219, device='cuda:0')"
0.9711286089238845,0.8381805096943528,"tensor(1.7372, device='cuda:0')"
0.9711286089238845,0.8526519696717554,"tensor(1.7214, device='cuda:0')"
0.9711286089238845,0.8563291379456321,"tensor(1.7294, device='cuda:0')"
0.9711286089238845,0.8627995819210028,"tensor(1.7132, device='cuda:0')"
0.9711286089238845,0.851951278615201,"tensor(1.7235, device='cuda:0')"
0.9711286089238845,0.8616127864439638,"tensor(1.7223, device='cuda:0')"
0.968503937007874,0.858599085014262,"tensor(1.7207, device='cuda:0')"
0.9711286089238845,0.8523286299446162,"tensor(1.7165, device='cuda:0')"
0.9711286089238845,0.8806270601046948,"tensor(1.7125, device='cuda:0')"
0.9711286089238845,0.849693009730847,"tensor(1.7140, device='cuda:0')"
0.9711286089238845,0.8375644854737986,"tensor(1.7074, device='cuda:0')"
0.968503937007874,0.8834677784298097,"tensor(1.7114, device='cuda:0')"
0.968503937007874,0.8363127300967246,"tensor(1.7098, device='cuda:0')"
0.968503937007874,0.8571488005044976,"tensor(1.7150, device='cuda:0')"
0.968503937007874,0.8587253553817452,"tensor(1.7101, device='cuda:0')"
0.9658792650918635,0.8431196517565449,"tensor(1.7032, device='cuda:0')"
0.968503937007874,0.8499440906927791,"tensor(1.7130, device='cuda:0')"
0.9711286089238845,0.8694196526324087,"tensor(1.7080, device='cuda:0')"
0.9711286089238845,0.8271139703198946,"tensor(1.7063, device='cuda:0')"
0.9711286089238845,0.8541759727197615,"tensor(1.7023, device='cuda:0')"
0.9711286089238845,0.8430181975306479,"tensor(1.7136, device='cuda:0')"
0.9711286089238845,0.8520009108983735,"tensor(1.7075, device='cuda:0')"
0.9711286089238845,0.8489047322922231,"tensor(1.7094, device='cuda:0')"
0.9711286089238845,0.8672168551233654,"tensor(1.7024, device='cuda:0')"
0.9711286089238845,0.8729471941702505,"tensor(1.7078, device='cuda:0')"
0.9711286089238845,0.8419270171873678,"tensor(1.7063, device='cuda:0')"
0.9711286089238845,0.8510403802416799,"tensor(1.7013, device='cuda:0')"
0.9711286089238845,0.8427729556608539,"tensor(1.7070, device='cuda:0')"
0.9711286089238845,0.8448144482495861,"tensor(1.7060, device='cuda:0')"
0.9711286089238845,0.8503104937244357,"tensor(1.7120, device='cuda:0')"
0.968503937007874,0.8535789255486558,"tensor(1.7127, device='cuda:0')"
0.9711286089238845,0.8784067453192378,"tensor(1.7049, device='cuda:0')"
0.9711286089238845,0.8571400418662907,"tensor(1.7041, device='cuda:0')"
0.9711286089238845,0.8521950607119604,"tensor(1.7074, device='cuda:0')"
0.9711286089238845,0.8664650720106037,"tensor(1.6992, device='cuda:0')"
