test_acc,test_auc,test_loss
0.07017543859649122,0.5472539893150243,"tensor(2.7297, device='cuda:0')"
0.4269005847953216,0.4629032899709592,"tensor(2.2890, device='cuda:0')"
0.4269005847953216,0.36482312223134866,"tensor(2.1638, device='cuda:0')"
0.5964912280701754,0.39496968377994474,"tensor(1.9170, device='cuda:0')"
0.7368421052631579,0.4408734253935493,"tensor(1.7822, device='cuda:0')"
0.7953216374269005,0.5699800387991454,"tensor(1.6757, device='cuda:0')"
0.8654970760233918,0.6505292175349672,"tensor(1.6321, device='cuda:0')"
0.8771929824561403,0.6809823344542496,"tensor(1.5979, device='cuda:0')"
0.8888888888888888,0.7326556353535567,"tensor(1.5588, device='cuda:0')"
0.9005847953216374,0.7539050708002498,"tensor(1.5488, device='cuda:0')"
0.8947368421052632,0.7598758801766321,"tensor(1.5191, device='cuda:0')"
0.9005847953216374,0.7639547046888931,"tensor(1.4955, device='cuda:0')"
0.9064327485380117,0.7738253196015248,"tensor(1.4689, device='cuda:0')"
0.9064327485380117,0.7942557139814992,"tensor(1.4570, device='cuda:0')"
0.9005847953216374,0.810644725726548,"tensor(1.5156, device='cuda:0')"
0.9005847953216374,0.794795111026867,"tensor(1.4850, device='cuda:0')"
0.9005847953216374,0.810390822995865,"tensor(1.4683, device='cuda:0')"
0.9064327485380117,0.8204193958285068,"tensor(1.4424, device='cuda:0')"
0.9122807017543859,0.7865473674850056,"tensor(1.4417, device='cuda:0')"
0.9064327485380117,0.7921648191440319,"tensor(1.4387, device='cuda:0')"
0.9064327485380117,0.799797111827187,"tensor(1.4643, device='cuda:0')"
0.9122807017543859,0.763818977883551,"tensor(1.4443, device='cuda:0')"
0.9122807017543859,0.7974277430270355,"tensor(1.4409, device='cuda:0')"
0.9181286549707602,0.7822532521780643,"tensor(1.4372, device='cuda:0')"
0.9239766081871345,0.7862688935223212,"tensor(1.4455, device='cuda:0')"
0.9239766081871345,0.7934963459067838,"tensor(1.4212, device='cuda:0')"
0.9239766081871345,0.7720597010734118,"tensor(1.4132, device='cuda:0')"
0.9239766081871345,0.7946055615228548,"tensor(1.4108, device='cuda:0')"
0.9239766081871345,0.8180944892576913,"tensor(1.4397, device='cuda:0')"
0.9239766081871345,0.8043778915074802,"tensor(1.4329, device='cuda:0')"
0.9239766081871345,0.7878262416077542,"tensor(1.4248, device='cuda:0')"
0.9239766081871345,0.8157695826868759,"tensor(1.4301, device='cuda:0')"
0.9239766081871345,0.8116076840092762,"tensor(1.4053, device='cuda:0')"
0.9239766081871345,0.8080881475397177,"tensor(1.4167, device='cuda:0')"
0.935672514619883,0.7667698658410733,"tensor(1.4192, device='cuda:0')"
0.935672514619883,0.7822474018847305,"tensor(1.4303, device='cuda:0')"
0.935672514619883,0.8076985180036927,"tensor(1.4107, device='cuda:0')"
0.935672514619883,0.7896772744185394,"tensor(1.4075, device='cuda:0')"
0.935672514619883,0.7710651512066815,"tensor(1.4011, device='cuda:0')"
0.935672514619883,0.812437255603996,"tensor(1.4194, device='cuda:0')"
0.935672514619883,0.7972194725843554,"tensor(1.4117, device='cuda:0')"
0.935672514619883,0.7986878962111161,"tensor(1.4072, device='cuda:0')"
0.935672514619883,0.8030416845100614,"tensor(1.4362, device='cuda:0')"
0.935672514619883,0.7971796905896862,"tensor(1.4209, device='cuda:0')"
0.935672514619883,0.7810984042739904,"tensor(1.4098, device='cuda:0')"
0.935672514619883,0.8095799723398132,"tensor(1.3954, device='cuda:0')"
0.935672514619883,0.7988868061844621,"tensor(1.4194, device='cuda:0')"
0.935672514619883,0.7987300183231187,"tensor(1.4223, device='cuda:0')"
0.935672514619883,0.8087176391024247,"tensor(1.4204, device='cuda:0')"
0.935672514619883,0.7790753728391941,"tensor(1.4078, device='cuda:0')"
0.935672514619883,0.8072655962969983,"tensor(1.4126, device='cuda:0')"
0.935672514619883,0.7928820651067445,"tensor(1.4112, device='cuda:0')"
0.935672514619883,0.7951508088615563,"tensor(1.3928, device='cuda:0')"
