outlier_score,prediciton,label
-1.3344485839448144,视频,比赛
-2.5008598503288386,视频,翻译
-1.3250313039959183,视频,翻译
-0.9599042437290537,聊天,食谱
-2.5707749582259813,诗歌,翻译
-1.09849940879984,聊天,食谱
-1.416797211700701,网站,股票
-0.9657384356592159,视频,节目
-0.9891471271596725,视频,电视频道
-0.9611405965916541,聊天,食谱
-1.052795109983641,网站,股票
-1.2503925016577342,视频,电台
-0.9528569657595373,聊天,健康
-0.993265424465838,公交,飞机
-2.9853942921061534,聊天,食谱
-1.0143010473669851,诗歌,音乐
-2.3645773861380666,视频,食谱
-1.2333014039216528,短信,电话
-0.9896339022990921,视频,健康
-2.5089787655669236,视频,食谱
-2.1454517421678214,视频,健康
-1.0333741912849401,视频,电视频道
-0.970748227806608,视频,节目
-2.5967143098066146,视频,节目
-0.9970127929723587,公交,飞机
-1.5895370211777975,视频,日程
-0.9553707783453061,聊天,食谱
-0.9490443935660648,聊天,食谱
-0.9533657556057775,聊天,食谱
-0.9683747622343978,聊天,食谱
-0.9566206283826831,视频,节目
-0.9956209656011363,公交,飞机
-0.956229841675097,聊天,食谱
-1.132339737142903,网站,股票
-0.9575303135971064,聊天,翻译
-2.4059737386851756,聊天,食谱
-0.9687160181307058,聊天,时间
-0.9555292412830463,聊天,食谱
-0.9690038202768877,视频,电影
-1.42032579719551,视频,节目
-1.1693938336730818,视频,新闻
-0.9956209656011363,公交,飞机
-1.0055601594311137,视频,食谱
-2.2371829623720423,聊天,食谱
-0.9940486376232155,公交,火车
-0.9995033003761776,短信,电话
-0.987918934244053,网站,app
-1.0302768533737396,视频,时间
-1.0270884530219146,视频,节目
-0.9956209656011363,公交,飞机
-0.994284955991837,公交,火车
-0.985232548782556,视频,健康
-0.9940486376232153,公交,火车
-2.1903697835204845,视频,抽奖
-0.9588031158657888,聊天,健康
-1.1015929368943915,视频,电台
-2.0893904898449494,诗歌,音乐
-0.9962201249363588,公交,飞机
-0.993088863179214,公交,火车
-1.0342098942876066,诗歌,音乐
-1.2806822427629392,诗歌,音乐
-0.9784807119355514,视频,食谱
-0.9573362557702755,聊天,健康
-2.2600336566437127,视频,抽奖
-1.5214134176292566,网站,app
-2.3649886789392163,聊天,股票
-0.9537108867981452,聊天,食谱
-0.9466156185073086,视频,电话
-2.2399377639253695,视频,股票
-2.139879410831432,天气,时间
-0.9714073620223381,聊天,食谱
-1.3569395813376879,网站,股票
-0.958155744108612,聊天,翻译
-1.5400448094498542,视频,新闻
-0.9932963239726916,视频,电视频道
-1.2814435473905812,网站,股票
-0.9896344077726408,网站,app
-0.9730485257149015,聊天,食谱
-0.9633024189197543,聊天,健康
-0.9517255267374297,聊天,食谱
-0.994284955991837,公交,火车
-0.9962201249363586,公交,飞机
-1.4089507963425256,视频,食谱
-2.380120336706047,视频,计算
-0.9828715767187916,天气,翻译
-0.9543730191875446,聊天,地图
-0.9669505078952287,聊天,地图
-0.9691268289838041,聊天,地图
-1.4284866173644533,网站,股票
-1.0248083629475935,视频,比赛
-1.400596011236669,视频,健康
-0.9932654244658382,公交,飞机
-0.9962201249363588,公交,飞机
-0.9761897552790174,视频,节目
-0.99253079307198,网站,app
-0.9638916825726364,视频,节目
-2.2807075204454654,视频,地图
-2.276043311205914,视频,新闻
-0.994284955991837,公交,火车
-0.9554731385746098,聊天,食谱
-0.9536290582407295,聊天,食谱
-0.9649519930082342,聊天,地图
-0.9582567078761404,聊天,食谱
-0.9546553700728545,聊天,谜语
-0.986610571498875,视频,节目
-2.4389791052885306,诗歌,健康
-2.195650812263383,视频,新闻
-0.9531247073072231,聊天,食谱
-1.09259306472376,视频,新闻
-0.9900487732343153,视频,电视频道
-0.9645023048944431,聊天,健康
-1.0655443368036548,公交,地图
-0.9557097516982775,聊天,食谱
-1.0006415787810927,公交,火车
-2.5169262279801656,视频,食谱
-0.9956209656011363,公交,飞机
-1.9436715029568852,诗歌,电话
-1.0300561041746412,视频,电视频道
-0.9734717358782612,视频,电影
-2.5613763408888084,诗歌,计算
-2.1708023712685804,天气,股票
-1.1445474188414841,聊天,翻译
-1.4298248497691899,网站,股票
-1.0185382365064253,视频,电视频道
-1.954574029460895,诗歌,音乐
-1.4867053001884092,网站,email
-2.5015680513374323,视频,食谱
-1.1599030664179975,视频,食谱
-1.2076854773617263,网站,app
-0.9482080547100088,聊天,食谱
-1.018121339700558,网站,app
-2.39760459950409,视频,飞机
-1.0114645484305158,聊天,节目
-1.83784944448884,视频,电话
-0.9549927778623879,聊天,食谱
-1.7153650022841291,网站,联络
-2.799762397446582,视频,食谱
-1.3410501742432346,天气,节目
-2.397341417665904,视频,食谱
-0.9572861464259568,聊天,健康
-0.9965816107149769,网站,app
-1.1527686629528868,视频,日程
-2.0455330303474097,聊天,股票
-2.943949522265277,聊天,联络
-0.951342979058779,聊天,食谱
-0.9703717032554631,视频,节目
-1.7714087162155732,网站,股票
-2.128071194500973,短信,抽奖
-1.0388013395673412,视频,电视频道
-1.054969786130376,短信,联络
-1.4057255640815853,诗歌,音乐
-0.9999566601495072,公交,地图
-1.001819427337646,聊天,节目
-1.0006415787810923,公交,火车
-1.0006926854269125,短信,电话
-1.0318325710836895,视频,节目
-0.9562887444709551,聊天,翻译
-1.9184325369872535,视频,电话
-1.052419184989755,视频,电视频道
-0.9665009093529724,聊天,健康
-0.9518148178728042,聊天,食谱
-1.0131598209250643,聊天,食谱
-0.9657301154010722,聊天,食谱
-0.994284955991837,公交,火车
-1.0297729308858241,聊天,节目
-1.173589826790506,网站,股票
-0.9811110472000817,视频,电视频道
-2.7918494652473336,视频,食谱
-2.661658066780659,视频,食谱
-0.9592876198810016,聊天,食谱
-1.0032086329388576,网站,app
-0.9779731733578941,视频,电视频道
-1.2616131740512664,视频,电台
-0.9846363421806013,视频,电影
-1.8950738532992137,聊天,谜语
-0.994284955991837,公交,火车
-0.9855737887506717,视频,节目
-0.994284955991837,公交,火车
-0.9508573472672204,聊天,食谱
-0.9956209656011363,公交,飞机
-0.9455585061848184,视频,小说
-1.7740547187346145,聊天,地图
-0.9843634714555247,聊天,谜语
-1.0012259213126644,视频,抽奖
-1.1010797938113113,视频,新闻
-1.036848952023014,诗歌,音乐
-0.9967783241832825,短信,电话
-1.082510455114845,网站,email
-0.994284955991837,公交,火车
-1.5810504827652003,公交,计算
-0.9689327187600613,聊天,地图
-0.9520580014838751,聊天,食谱
-1.1580490423742578,诗歌,音乐
-0.9678226419230054,聊天,健康
-1.9975399376343117,视频,小说
-0.9710341323181408,聊天,节目
-0.9942849559918372,公交,火车
-1.2395167936154512,视频,食谱
-0.986981259127338,短信,电话
-1.7263366380125387,视频,比赛
-0.9956209656011363,公交,飞机
-0.994284955991837,公交,火车
-0.9963990600739583,视频,电影
-0.9474376969139394,聊天,食谱
-0.9854819083183515,视频,电视频道
-1.2982243789244476,视频,比赛
-0.9983270838857621,视频,食谱
-1.0539176925396712,视频,比赛
-0.9673123920844574,视频,比赛
-1.678726555947497,聊天,email
-1.1831481843128069,聊天,食谱
-1.035797450778804,短信,电话
-2.139775659620889,视频,翻译
-0.961817246891183,视频,节目
-1.0355540735122366,诗歌,翻译
-0.994284955991837,公交,火车
