test_acc,test_auc,test_loss
0.3704414587332054,0.3790375960233672,"tensor(2.9417, device='cuda:0')"
0.7754318618042226,0.6284164274043876,"tensor(2.2390, device='cuda:0')"
0.9155470249520153,0.777974939829923,"tensor(2.0314, device='cuda:0')"
0.9500959692898272,0.7874485724297752,"tensor(1.9693, device='cuda:0')"
0.9558541266794626,0.8061103091638775,"tensor(1.9294, device='cuda:0')"
0.9577735124760077,0.8333588097789173,"tensor(1.9248, device='cuda:0')"
0.9520153550863724,0.830978684867424,"tensor(1.8965, device='cuda:0')"
0.9539347408829175,0.8320039916302666,"tensor(1.9313, device='cuda:0')"
0.9539347408829175,0.8392460318032565,"tensor(1.8919, device='cuda:0')"
0.9596928982725528,0.8368601386399328,"tensor(1.9240, device='cuda:0')"
0.9616122840690979,0.8416492297220712,"tensor(1.8761, device='cuda:0')"
0.963531669865643,0.8462458053993722,"tensor(1.8752, device='cuda:0')"
0.9616122840690979,0.8383865622805361,"tensor(1.8838, device='cuda:0')"
0.9616122840690979,0.8373482769510752,"tensor(1.8773, device='cuda:0')"
0.963531669865643,0.8451029705054862,"tensor(1.8622, device='cuda:0')"
0.9616122840690979,0.8477080572383628,"tensor(1.8560, device='cuda:0')"
0.9654510556621881,0.8393599547769057,"tensor(1.8648, device='cuda:0')"
0.9616122840690979,0.8508575227377277,"tensor(1.8592, device='cuda:0')"
0.9616122840690979,0.8476647953496353,"tensor(1.8597, device='cuda:0')"
0.9596928982725528,0.8633378566041436,"tensor(1.8512, device='cuda:0')"
0.963531669865643,0.8504912387465012,"tensor(1.8730, device='cuda:0')"
0.963531669865643,0.8111034521545142,"tensor(1.8441, device='cuda:0')"
0.9616122840690979,0.8524437919910708,"tensor(1.8458, device='cuda:0')"
0.963531669865643,0.8424228964988153,"tensor(1.8530, device='cuda:0')"
0.9596928982725528,0.835272427323632,"tensor(1.8439, device='cuda:0')"
0.9577735124760077,0.8327315123923681,"tensor(1.8514, device='cuda:0')"
0.9596928982725528,0.8385603308669249,"tensor(1.8441, device='cuda:0')"
0.9596928982725528,0.84026484928279,"tensor(1.8544, device='cuda:0')"
0.9596928982725528,0.8425786392982346,"tensor(1.8797, device='cuda:0')"
0.9596928982725528,0.8460150753261586,"tensor(1.8468, device='cuda:0')"
0.9596928982725528,0.8417653157901567,"tensor(1.8541, device='cuda:0')"
0.9596928982725528,0.8354036550527724,"tensor(1.8453, device='cuda:0')"
0.9596928982725528,0.8331735046888676,"tensor(1.8413, device='cuda:0')"
0.9596928982725528,0.8331821570666131,"tensor(1.8281, device='cuda:0')"
0.9596928982725528,0.842038586720619,"tensor(1.8299, device='cuda:0')"
0.9596928982725528,0.8355139728690275,"tensor(1.8287, device='cuda:0')"
0.9596928982725528,0.8274535619676084,"tensor(1.8504, device='cuda:0')"
0.9596928982725528,0.8361780428609953,"tensor(1.8690, device='cuda:0')"
0.9596928982725528,0.8471413264960322,"tensor(1.8360, device='cuda:0')"
0.9596928982725528,0.824799445094174,"tensor(1.8520, device='cuda:0')"
0.9596928982725528,0.8290982347707336,"tensor(1.8272, device='cuda:0')"
0.9616122840690979,0.8153813319181888,"tensor(1.8355, device='cuda:0')"
0.9616122840690979,0.8445391238890707,"tensor(1.8451, device='cuda:0')"
0.9616122840690979,0.8044014645591397,"tensor(1.8342, device='cuda:0')"
0.9616122840690979,0.8345600482225852,"tensor(1.8249, device='cuda:0')"
