outlier_score,prediciton,label
-2.359070458977468,聊天,诗歌
-1.3449651849069704,电视频道,比赛
-0.957215142980792,聊天,诗歌
-1.0930787651982787,app,翻译
-1.4068186099938396,股票,翻译
-1.0227613317863957,聊天,翻译
-1.5162739599155297,电视频道,天气
-2.3628036787266624,聊天,节目
-1.7687874454697616,音乐,诗歌
-0.9840309222974165,app,网站
-1.0005659127983253,音乐,诗歌
-1.3666461631458104,聊天,健康
-1.2002951404688162,火车,飞机
-1.554547649864149,公交,健康
-1.7771984691629288,音乐,视频
-1.3355142590423128,联络,健康
-1.2917050759086126,食谱,视频
-0.9523855356305158,聊天,诗歌
-1.0490442497547485,音乐,诗歌
-1.061114527801068,聊天,节目
-2.0031465167628966,聊天,视频
-0.9823603595420204,聊天,节目
-1.1250505180194934,app,网站
-2.070188831552588,股票,飞机
-1.6671253846275669,音乐,日程
-1.0012975306872227,音乐,诗歌
-0.9983038992540525,音乐,诗歌
-1.002397715266493,电视频道,节目
-1.4933720248608093,电视频道,天气
-1.1435610307313764,火车,飞机
-0.9661687570269246,聊天,翻译
-0.9633949771948439,聊天,时间
-1.7589308192903093,音乐,电影
-1.6902488664133621,音乐,节目
-1.5897609100876615,聊天,视频
-1.2973284017069349,电视频道,新闻
-1.1215636865168572,火车,飞机
-1.673851193680251,聊天,视频
-1.8659939284812819,音乐,时间
-0.9840922188754802,电视频道,节目
-1.067551756144991,火车,飞机
-1.1659250396889669,email,短信
-1.5952242008010864,公交,健康
-1.4928906065462668,公交,视频
-1.8918741733644597,聊天,天气
-1.4639309007249408,聊天,健康
-1.0378432058874485,火车,飞机
-1.7976171498947955,音乐,视频
-0.9441823168160859,聊天,健康
-1.5239530251318247,音乐,视频
-0.9879243670662753,聊天,天气
-0.9955871910429112,音乐,诗歌
-1.2001251195101268,联络,时间
-2.0363816698562647,音乐,视频
-1.7933523466413035,音乐,诗歌
-0.9544772404565034,聊天,翻译
-0.9583227319049443,聊天,诗歌
-1.44095389079737,电视频道,新闻
-0.9533820485454607,聊天,健康
-1.186492680481442,火车,飞机
-1.463446895011014,抽奖,计算
-0.9730511122700557,app,视频
-0.9572048502811578,聊天,翻译
-0.9608635090560643,聊天,地图
-1.7386578855178372,电视频道,网站
-0.9890532524083351,聊天,地图
-1.0515055131674225,公交,地图
-0.9817540986633688,音乐,诗歌
-1.309349286988267,电视频道,比赛
-1.6749697602871074,食谱,健康
-0.9492587439214834,聊天,天气
-1.3052671107446974,火车,飞机
-1.0008488789327035,app,网站
-0.9670770814069432,app,网站
-1.17307136045372,火车,飞机
-0.9898192990780148,电视频道,节目
-1.185211458642904,电视频道,节目
-1.211283576883971,公交,地图
-1.0097390027950726,电视频道,新闻
-1.1258465235705613,音乐,诗歌
-1.629335184104701,app,视频
-0.9491786441005727,聊天,地图
-1.0127526722725457,电视频道,节目
-1.6077745588255041,app,视频
-1.0805442878512161,食谱,健康
-1.2509153858879007,联络,天气
-1.0644991812331268,电视频道,新闻
-1.5960666624560498,电视频道,新闻
-1.7535514429502381,聊天,健康
-0.9886805772254925,公交,地图
-1.233169408141298,火车,飞机
-1.2184608171374665,聊天,电影
-1.2269068429923795,抽奖,计算
-1.0493342286118406,聊天,翻译
-1.273224523363499,电视频道,视频
-1.0442213259204318,app,网站
-1.0008548716809196,音乐,诗歌
-1.0054209331256982,公交,飞机
-0.9886732373838859,电视频道,节目
-1.3496149246398208,电视频道,视频
-1.6363553374266693,电视频道,视频
-1.4234155299553675,聊天,节目
-2.4407326484645995,食谱,健康
-1.5999269708357624,音乐,日程
-1.8293950177712788,电视频道,视频
-0.9866410354087455,电视频道,节目
-1.81115134034032,音乐,诗歌
-0.9610228711116624,聊天,诗歌
-1.6828389029790927,电视频道,视频
-0.9618268811502955,app,网站
-1.1336841962748236,电视频道,视频
-1.2153789308101532,公交,地图
-1.9864575256962962,音乐,节目
-1.3569974937229976,聊天,视频
-1.0114017788550975,电视频道,节目
-0.9905008733033889,音乐,诗歌
-0.9930533202608425,聊天,翻译
-1.7992179736601752,聊天,健康
-1.1361627479177872,音乐,视频
-1.6407781956757534,电视频道,视频
-1.0631769229082735,聊天,节目
-1.7297923490593121,电视频道,视频
-1.1688981411953605,电视频道,电影
-0.9858997762965288,聊天,天气
-1.0032816958451145,电视频道,节目
-0.9815337958157746,音乐,诗歌
-1.094099691111413,火车,飞机
-2.0243515388552575,聊天,地图
-1.7128295052785993,音乐,新闻
-1.388949182059551,公交,计算
-1.2141434611921307,聊天,地图
-0.9695792895521935,聊天,健康
-1.1219689603410812,联络,短信
-1.2330138464016502,聊天,视频
-1.0148069591270805,音乐,诗歌
-0.9605757002255139,聊天,节目
-1.5415520014252855,电视频道,比赛
-1.223229270450825,火车,飞机
-1.0773435984058906,电视频道,电影
-1.2436068394750899,抽奖,比赛
-1.6145327114783998,app,视频
-1.2126425177390137,电视频道,比赛
-1.6319569534342644,音乐,天气
-0.9531449391222242,聊天,天气
-1.1282958986727905,电视频道,比赛
-1.5624747034500464,app,翻译
-1.078180967187365,电视频道,节目
-0.987123550740173,音乐,翻译
-1.0980953412738343,email,短信
-1.078281709189644,email,短信
-1.4625800885906477,公交,视频
-1.4604130693992818,电视频道,电影
-1.0006338605887035,音乐,视频
-0.965378978633221,app,网站
-1.8805537927339213,股票,地图
-2.245733726304381,聊天,日程
-1.0061189332256562,电视频道,节目
-1.0719417388349117,火车,飞机
-1.4299733021861165,电台,短信
-1.178789366313208,火车,飞机
-1.1269442102661849,聊天,视频
-1.4696728319858081,email,短信
-0.9615317370476474,聊天,翻译
-1.7596523480193127,音乐,电影
-1.4320679570377892,抽奖,计算
-0.9518084296249049,聊天,天气
-1.244666304539123,email,短信
-1.3680655545761835,聊天,视频
-1.3036247328827089,电视频道,新闻
-1.166992925289907,聊天,视频
-1.66447027586967,音乐,视频
-0.9463217804647209,聊天,天气
-2.143447232193854,聊天,翻译
-0.9998165610166121,电视频道,视频
-0.9684199897246906,电视频道,视频
-1.785674467431697,聊天,时间
-1.2385916632587333,公交,计算
-0.9927587252788934,电视频道,节目
-0.950680431905351,聊天,地图
-1.3617658942058017,电视频道,新闻
-1.1367457394866574,公交,地图
-1.0339546506365376,聊天,地图
-0.9543089122168835,聊天,健康
-1.062015693338248,聊天,天气
-1.7913890889331054,电视频道,视频
-0.959050962895752,聊天,天气
-0.9692675294575566,聊天,翻译
-1.0860573179935251,电视频道,视频
-0.9521870741847931,聊天,健康
-0.9517946399495857,聊天,翻译
-0.975234173564884,音乐,视频
-1.0202362416941122,电视频道,新闻
-1.3753298068597908,公交,天气
-1.2686818714571169,电话,短信
-2.302244854693389,聊天,视频
-0.9712479644241698,聊天,节目
-0.956885332117704,聊天,诗歌
-1.102454856681729,聊天,视频
-0.9711681449361681,食谱,健康
-1.6317853068502621,公交,视频
-1.089794226237346,电视频道,视频
-1.5755174137994865,email,短信
-1.30273576214046,公交,视频
-2.8482824089365986,聊天,翻译
-2.0165408597740493,电视频道,网站
-1.010209455856236,音乐,诗歌
-0.9615803657016337,聊天,健康
-2.189123035274885,聊天,翻译
-1.4114641872865075,电视频道,视频
-1.8882304048843075,音乐,电影
-1.8740725039992168,电视频道,视频
-0.9851331610170403,电视频道,节目
-0.9770985984970194,音乐,诗歌
-1.4686464643344646,电视频道,视频
-1.505738816440393,公交,新闻
-1.3872666476020679,食谱,健康
-1.4401146629550525,公交,比赛
-2.1000452865997796,聊天,天气
-1.174028915341125,音乐,诗歌
-2.374919002307264,聊天,天气
-0.9984244340078158,电视频道,节目
-1.6476257402068981,音乐,诗歌
-0.9787697333927905,电视频道,视频
-1.8025800228187747,音乐,电影
-1.1863946111550596,火车,飞机
-1.9750783312721907,app,新闻
-0.9779494434671907,app,网站
-1.0035037900547146,email,短信
-0.9794182368055845,app,网站
-1.0659573962953908,公交,视频
-2.5612205968444206,聊天,计算
-1.0781927464727445,火车,飞机
-0.9628916400260712,聊天,天气
-1.2237369487744227,音乐,诗歌
-1.935602850241717,聊天,时间
-1.188649526499963,email,短信
-1.8962901434108244,音乐,诗歌
-2.2085664252768518,电视频道,视频
-1.441547445720736,app,网站
-0.9803585768100793,电视频道,节目
-1.2942847526010286,电视频道,新闻
-0.9969031607327118,电视频道,新闻
-1.0124516550647784,音乐,诗歌
-1.568674061578799,音乐,节目
-1.1717033852872252,app,网站
-1.5940686322574584,音乐,日程
-1.092544778914067,电视频道,视频
-1.2977151315757776,电视频道,视频
-0.9941870437488063,音乐,诗歌
-0.9973210960571486,公交,网站
-0.9949956619127702,电视频道,节目
-1.3945112315253994,电视频道,节目
-0.997780449045577,聊天,天气
-1.608815975931213,股票,计算
-1.5336998633215873,email,短信
-1.4651765411740536,电视频道,新闻
-1.0542201490355851,音乐,诗歌
-1.1225239187390832,公交,地图
-0.948808406886578,聊天,日程
-1.1964686898220827,email,短信
-1.8458908834964205,音乐,视频
-1.6672795169592338,音乐,节目
-1.1697678360881922,火车,飞机
-1.0428743201913835,公交,地图
-1.4271446049725087,电台,天气
-1.209536883756545,电视频道,视频
-1.5896817317934946,电台,短信
-1.6133175077165816,音乐,诗歌
-0.9637655665487783,聊天,天气
-1.7466915731212402,电视频道,视频
-1.2337508841769882,聊天,地图
-1.1627202140006188,电视频道,视频
-0.9814317989614821,聊天,节目
-0.9578805014393581,聊天,翻译
-0.9944118274486117,公交,地图
-1.047637355682854,聊天,地图
