test_acc,test_auc,test_loss
0.1793478260869565,0.4418531456131641,"tensor(3.0246, device='cuda:0')"
0.5163043478260869,0.3133533406624583,"tensor(2.4304, device='cuda:0')"
0.8586956521739131,0.504368660897936,"tensor(1.6208, device='cuda:0')"
0.9347826086956522,0.8092185172707284,"tensor(1.3304, device='cuda:0')"
0.9293478260869565,0.8453724554932973,"tensor(1.3222, device='cuda:0')"
0.9347826086956522,0.8343898503439959,"tensor(1.2685, device='cuda:0')"
0.9347826086956522,0.8532664107383503,"tensor(1.2609, device='cuda:0')"
0.9347826086956522,0.8347843818710546,"tensor(1.2377, device='cuda:0')"
0.9347826086956522,0.8230648006950847,"tensor(1.2318, device='cuda:0')"
0.9347826086956522,0.822765577345911,"tensor(1.2223, device='cuda:0')"
0.9347826086956522,0.8318508848145258,"tensor(1.2139, device='cuda:0')"
0.9402173913043478,0.8320027129583658,"tensor(1.1932, device='cuda:0')"
0.9456521739130435,0.8376524930846159,"tensor(1.1786, device='cuda:0')"
0.9456521739130435,0.8412841779558833,"tensor(1.1706, device='cuda:0')"
0.9456521739130435,0.8128014398184269,"tensor(1.1656, device='cuda:0')"
0.9456521739130435,0.8172454606709696,"tensor(1.1758, device='cuda:0')"
0.9456521739130435,0.836134211646216,"tensor(1.1707, device='cuda:0')"
0.9456521739130435,0.8374419285055679,"tensor(1.1739, device='cuda:0')"
0.9510869565217391,0.8174194535073409,"tensor(1.1482, device='cuda:0')"
0.9510869565217391,0.8433188967302645,"tensor(1.1503, device='cuda:0')"
0.9565217391304348,0.843415313142776,"tensor(1.1441, device='cuda:0')"
0.9619565217391305,0.836276065678417,"tensor(1.1397, device='cuda:0')"
0.9619565217391305,0.832053691751188,"tensor(1.1459, device='cuda:0')"
0.9565217391304348,0.8537806316050784,"tensor(1.1304, device='cuda:0')"
0.9565217391304348,0.8652719164479752,"tensor(1.1332, device='cuda:0')"
0.9619565217391305,0.8430274310234769,"tensor(1.1279, device='cuda:0')"
0.9619565217391305,0.8616346904035748,"tensor(1.1382, device='cuda:0')"
0.9619565217391305,0.8474902918646713,"tensor(1.1250, device='cuda:0')"
0.9619565217391305,0.856014832612242,"tensor(1.1289, device='cuda:0')"
0.9619565217391305,0.8473395719554577,"tensor(1.1269, device='cuda:0')"
0.9619565217391305,0.8310086264983332,"tensor(1.1131, device='cuda:0')"
0.9619565217391305,0.8335531332009363,"tensor(1.1159, device='cuda:0')"
0.9619565217391305,0.8774226008936803,"tensor(1.1193, device='cuda:0')"
0.9619565217391305,0.8367902865451451,"tensor(1.1260, device='cuda:0')"
0.967391304347826,0.8467311511454712,"tensor(1.1132, device='cuda:0')"
0.9619565217391305,0.823166758280729,"tensor(1.1118, device='cuda:0')"
0.9565217391304348,0.8408131782395916,"tensor(1.1132, device='cuda:0')"
0.9565217391304348,0.8434895648627563,"tensor(1.1140, device='cuda:0')"
0.9565217391304348,0.8600986772111497,"tensor(1.1102, device='cuda:0')"
0.9565217391304348,0.8466690900063836,"tensor(1.1172, device='cuda:0')"
0.9565217391304348,0.8446787006170651,"tensor(1.1133, device='cuda:0')"
0.9619565217391305,0.8298715777714732,"tensor(1.1193, device='cuda:0')"
0.9619565217391305,0.8369620629122632,"tensor(1.1165, device='cuda:0')"
0.9565217391304348,0.8390422193063337,"tensor(1.1174, device='cuda:0')"
0.9619565217391305,0.8293983615859282,"tensor(1.1147, device='cuda:0')"
0.9619565217391305,0.8495250106390524,"tensor(1.1126, device='cuda:0')"
0.9619565217391305,0.8443429055252146,"tensor(1.1068, device='cuda:0')"
