test_acc,test_auc,test_loss
0.28083989501312334,0.5067383123271993,"tensor(3.2176, device='cuda:0')"
0.6719160104986877,0.41738487499963506,"tensor(2.3922, device='cuda:0')"
0.9501312335958005,0.7424252377240387,"tensor(1.9112, device='cuda:0')"
0.9711286089238845,0.800957757087928,"tensor(1.8454, device='cuda:0')"
0.984251968503937,0.8528431999392734,"tensor(1.8103, device='cuda:0')"
0.9816272965879265,0.854559893027832,"tensor(1.7888, device='cuda:0')"
0.9816272965879265,0.8520709800040289,"tensor(1.7812, device='cuda:0')"
0.9816272965879265,0.8421467130290583,"tensor(1.7745, device='cuda:0')"
0.9816272965879265,0.8543825306041417,"tensor(1.7749, device='cuda:0')"
0.984251968503937,0.859716541272163,"tensor(1.7667, device='cuda:0')"
0.9816272965879265,0.862814909537865,"tensor(1.7536, device='cuda:0')"
0.9816272965879265,0.8712881621165542,"tensor(1.7466, device='cuda:0')"
0.984251968503937,0.8654067365605995,"tensor(1.7467, device='cuda:0')"
0.984251968503937,0.8732668844648033,"tensor(1.7410, device='cuda:0')"
0.984251968503937,0.8826743917855653,"tensor(1.7453, device='cuda:0')"
0.984251968503937,0.8845618783191589,"tensor(1.7397, device='cuda:0')"
0.984251968503937,0.8730012057725265,"tensor(1.7384, device='cuda:0')"
0.984251968503937,0.8724194862182828,"tensor(1.7351, device='cuda:0')"
0.9816272965879265,0.8645133554634925,"tensor(1.7360, device='cuda:0')"
0.984251968503937,0.8834517209264303,"tensor(1.7301, device='cuda:0')"
0.984251968503937,0.8785373950058245,"tensor(1.7252, device='cuda:0')"
0.984251968503937,0.8880091323401037,"tensor(1.7327, device='cuda:0')"
0.984251968503937,0.8864347671224078,"tensor(1.7241, device='cuda:0')"
0.984251968503937,0.8531534017091023,"tensor(1.7267, device='cuda:0')"
0.984251968503937,0.8695875265313748,"tensor(1.7255, device='cuda:0')"
0.984251968503937,0.8602062951252339,"tensor(1.7235, device='cuda:0')"
0.9816272965879265,0.875258744770363,"tensor(1.7224, device='cuda:0')"
0.9816272965879265,0.8743850706092217,"tensor(1.7228, device='cuda:0')"
0.9816272965879265,0.8742682887664626,"tensor(1.7180, device='cuda:0')"
0.9816272965879265,0.8853705925802656,"tensor(1.7141, device='cuda:0')"
0.9816272965879265,0.8747186287476023,"tensor(1.7155, device='cuda:0')"
0.984251968503937,0.8828342369328417,"tensor(1.7142, device='cuda:0')"
0.9816272965879265,0.8721552672990404,"tensor(1.7143, device='cuda:0')"
0.9816272965879265,0.8749156981072582,"tensor(1.7097, device='cuda:0')"
0.9816272965879265,0.8721538075260058,"tensor(1.7118, device='cuda:0')"
0.984251968503937,0.8821634712234941,"tensor(1.7112, device='cuda:0')"
0.9816272965879265,0.8462552442346265,"tensor(1.7087, device='cuda:0')"
0.9816272965879265,0.841348217179193,"tensor(1.7089, device='cuda:0')"
0.9816272965879265,0.8859939156659922,"tensor(1.7062, device='cuda:0')"
0.9816272965879265,0.8625842653984158,"tensor(1.7046, device='cuda:0')"
0.9816272965879265,0.8596260353440247,"tensor(1.7051, device='cuda:0')"
0.9816272965879265,0.8834531806994649,"tensor(1.7053, device='cuda:0')"
0.9816272965879265,0.8569772771729451,"tensor(1.7032, device='cuda:0')"
0.984251968503937,0.8597632540092668,"tensor(1.7076, device='cuda:0')"
0.984251968503937,0.8768608456757143,"tensor(1.6986, device='cuda:0')"
0.9816272965879265,0.8540029896151746,"tensor(1.7036, device='cuda:0')"
0.984251968503937,0.8544336226603488,"tensor(1.6981, device='cuda:0')"
0.984251968503937,0.8431904507487176,"tensor(1.7067, device='cuda:0')"
0.9816272965879265,0.8709867189849322,"tensor(1.7033, device='cuda:0')"
0.984251968503937,0.8687277202140611,"tensor(1.6994, device='cuda:0')"
0.984251968503937,0.8541248806635544,"tensor(1.7021, device='cuda:0')"
0.9816272965879265,0.8405270948472932,"tensor(1.6991, device='cuda:0')"
0.9816272965879265,0.8535212645137933,"tensor(1.7019, device='cuda:0')"
0.9816272965879265,0.8516352377532341,"tensor(1.6941, device='cuda:0')"
