test_acc,test_auc,test_loss
0.15204678362573099,0.5035370873495597,"tensor(2.8765, device='cuda:0')"
0.4269005847953216,0.4102483098502559,"tensor(2.2797, device='cuda:0')"
0.5497076023391813,0.23394855018030603,"tensor(2.0437, device='cuda:0')"
0.7953216374269005,0.2898445928078834,"tensor(1.6989, device='cuda:0')"
0.8713450292397661,0.5512263384886118,"tensor(1.4597, device='cuda:0')"
0.9064327485380117,0.705947876226514,"tensor(1.3709, device='cuda:0')"
0.9064327485380117,0.7099635175707709,"tensor(1.3215, device='cuda:0')"
0.9181286549707602,0.710855102274828,"tensor(1.2986, device='cuda:0')"
0.9181286549707602,0.7633825460008564,"tensor(1.3128, device='cuda:0')"
0.9181286549707602,0.7145735487177327,"tensor(1.2966, device='cuda:0')"
0.9181286549707602,0.7558918304163771,"tensor(1.3135, device='cuda:0')"
0.9239766081871345,0.7132630830109822,"tensor(1.2680, device='cuda:0')"
0.9181286549707602,0.7413409808367792,"tensor(1.2609, device='cuda:0')"
0.9239766081871345,0.7413000287834433,"tensor(1.2397, device='cuda:0')"
0.9239766081871345,0.7443468615516382,"tensor(1.2748, device='cuda:0')"
0.9239766081871345,0.7326954173482259,"tensor(1.2379, device='cuda:0')"
0.9239766081871345,0.7372095036845148,"tensor(1.2311, device='cuda:0')"
0.9239766081871345,0.7250830156624053,"tensor(1.2394, device='cuda:0')"
0.9239766081871345,0.7118098701468891,"tensor(1.2377, device='cuda:0')"
0.9181286549707602,0.7344668861696726,"tensor(1.2488, device='cuda:0')"
0.9239766081871345,0.7778081993031131,"tensor(1.2303, device='cuda:0')"
0.9298245614035088,0.7841709783328535,"tensor(1.2222, device='cuda:0')"
0.9298245614035088,0.7715659363160469,"tensor(1.2217, device='cuda:0')"
0.9298245614035088,0.7721193740654156,"tensor(1.2203, device='cuda:0')"
0.935672514619883,0.7709083633453382,"tensor(1.2190, device='cuda:0')"
0.9415204678362573,0.7808386512499736,"tensor(1.2201, device='cuda:0')"
0.9415204678362573,0.7873277966157223,"tensor(1.2124, device='cuda:0')"
0.9415204678362573,0.7899721292025581,"tensor(1.2040, device='cuda:0')"
0.9415204678362573,0.7978711952617304,"tensor(1.2007, device='cuda:0')"
0.9473684210526315,0.7636458092008733,"tensor(1.2128, device='cuda:0')"
0.9473684210526315,0.7767504662683786,"tensor(1.2308, device='cuda:0')"
0.9532163742690059,0.7858722436342959,"tensor(1.2073, device='cuda:0')"
0.9532163742690059,0.769718413681262,"tensor(1.1927, device='cuda:0')"
0.9532163742690059,0.7818355412340374,"tensor(1.2027, device='cuda:0')"
0.9532163742690059,0.7911316573412992,"tensor(1.1875, device='cuda:0')"
0.9532163742690059,0.7945388681788504,"tensor(1.1784, device='cuda:0')"
