test_acc,test_auc,test_loss
0.2861635220125786,0.47963919232042374,"tensor(3.5610, device='cuda:0')"
0.6430817610062893,0.4662711022840119,"tensor(2.7981, device='cuda:0')"
0.8286163522012578,0.7831032770605759,"tensor(2.4474, device='cuda:0')"
0.8946540880503144,0.8235278053624628,"tensor(2.3489, device='cuda:0')"
0.9150943396226415,0.7950206885137372,"tensor(2.3201, device='cuda:0')"
0.9245283018867925,0.7968379675604105,"tensor(2.3022, device='cuda:0')"
0.9276729559748428,0.7948303541873551,"tensor(2.3004, device='cuda:0')"
0.9308176100628931,0.7989879179079775,"tensor(2.2961, device='cuda:0')"
0.9355345911949685,0.8073526977821913,"tensor(2.2942, device='cuda:0')"
0.9339622641509434,0.7716608738828202,"tensor(2.2940, device='cuda:0')"
0.940251572327044,0.7968859649122807,"tensor(2.2899, device='cuda:0')"
0.9433962264150944,0.8085021516054287,"tensor(2.2869, device='cuda:0')"
0.9418238993710691,0.7931976166832175,"tensor(2.2819, device='cuda:0')"
0.9481132075471698,0.7488430983118174,"tensor(2.2853, device='cuda:0')"
0.9418238993710691,0.7992245945051307,"tensor(2.2895, device='cuda:0')"
0.9465408805031447,0.7792005958291957,"tensor(2.2732, device='cuda:0')"
0.9512578616352201,0.7691410129096325,"tensor(2.2657, device='cuda:0')"
0.9481132075471698,0.7838141343925852,"tensor(2.2750, device='cuda:0')"
0.9465408805031447,0.7884574644157564,"tensor(2.2680, device='cuda:0')"
0.9481132075471698,0.7722848394571333,"tensor(2.2680, device='cuda:0')"
0.9481132075471698,0.793025488248924,"tensor(2.2623, device='cuda:0')"
0.9465408805031447,0.7797078781860312,"tensor(2.2656, device='cuda:0')"
0.9481132075471698,0.7716021185038068,"tensor(2.2672, device='cuda:0')"
0.949685534591195,0.7870705064548162,"tensor(2.2608, device='cuda:0')"
0.9465408805031447,0.7935791128765309,"tensor(2.2605, device='cuda:0')"
0.949685534591195,0.7665251572327043,"tensor(2.2600, device='cuda:0')"
0.9465408805031447,0.7863430983118174,"tensor(2.2562, device='cuda:0')"
0.9465408805031447,0.7890913604766634,"tensor(2.2597, device='cuda:0')"
0.949685534591195,0.7658656074147634,"tensor(2.2583, device='cuda:0')"
0.9433962264150944,0.7672103608076797,"tensor(2.2578, device='cuda:0')"
0.9433962264150944,0.7574644157563721,"tensor(2.2610, device='cuda:0')"
0.9433962264150944,0.7565292949354518,"tensor(2.2555, device='cuda:0')"
0.9433962264150944,0.7740524660708374,"tensor(2.2575, device='cuda:0')"
0.9449685534591195,0.7611287653095001,"tensor(2.2597, device='cuda:0')"
0.9449685534591195,0.7660534591194968,"tensor(2.2543, device='cuda:0')"
0.9418238993710691,0.7686155246607083,"tensor(2.2568, device='cuda:0')"
0.9433962264150944,0.7507497517378352,"tensor(2.2539, device='cuda:0')"
0.9449685534591195,0.7778616352201257,"tensor(2.2540, device='cuda:0')"
0.9481132075471698,0.7801878517047336,"tensor(2.2555, device='cuda:0')"
0.9465408805031447,0.7610592519033432,"tensor(2.2474, device='cuda:0')"
