outlier_score,prediciton,label
-1.3836781930988882,小说,诗歌
-1.7210949884276452,火车,聊天
-1.7312181348114108,火车,比赛
-1.2088781019319974,谜语,诗歌
-1.2901030965036457,app,翻译
-1.6847281030048944,小说,翻译
-1.2796323270592371,地图,聊天
-1.4814038993495535,地图,公交
-1.4146944458153656,地图,食谱
-1.313945893004095,谜语,聊天
-1.1408778855586683,地图,聊天
-1.7499623071385781,地图,翻译
-1.6980358082114915,地图,天气
-1.6850016698454369,火车,食谱
-1.5347881773804142,电话,股票
-1.0057708252105684,小说,节目
-1.765479716347145,火车,聊天
-1.7806696745624009,火车,聊天
-1.6991553326491888,火车,聊天
-1.1488671790527787,app,电视频道
-1.4447599259959027,地图,食谱
-1.7719620037519586,地图,聊天
-1.0768604021910961,小说,诗歌
-1.6312385292722815,app,聊天
-1.695259847107306,火车,股票
-1.5948648420668046,地图,聊天
-1.0414980553180995,电话,电台
-0.9782545716264786,app,网站
-1.2620788421311666,小说,诗歌
-1.60293077495519,地图,健康
-1.635620536804078,地图,聊天
-1.6946851122500217,火车,食谱
-1.2943232422792692,地图,聊天
-1.2808268777209473,谜语,聊天
-1.4848138202133283,小说,音乐
-1.6689405738424903,火车,食谱
-1.6735786449167942,火车,健康
-1.4216692870538157,小说,视频
-1.5523622443209655,小说,食谱
-1.5901399261460052,电话,健康
-1.2839409575521994,app,电视频道
-1.4136294035724992,app,视频
-1.5852851825541,地图,聊天
-1.2407296806366923,谜语,诗歌
-1.3456164982914836,小说,诗歌
-1.1686035330849904,小说,节目
-1.5710974589300994,小说,视频
-1.699028890095298,火车,节目
-1.0085282876537227,app,网站
-1.0435252268029171,app,日程
-1.670451494754954,火车,聊天
-1.6362148140359463,地图,聊天
-1.7378593672291918,地图,食谱
-1.4074258941471132,地图,食谱
-1.3654816126367157,小说,诗歌
-1.0289237826230735,火车,聊天
-1.3490581541876616,小说,诗歌
-1.7219810084777152,火车,食谱
-1.5387740393244778,app,食谱
-1.4274624265219211,小说,节目
-1.7347152603954559,地图,天气
-1.748951122892248,火车,食谱
-1.6435942236543652,火车,股票
-1.387797946493188,谜语,翻译
-1.6964516152312226,火车,食谱
-1.637071494474554,地图,时间
-1.718416876203182,地图,食谱
-1.0480874262336815,小说,电影
-1.5916739445366261,小说,节目
-1.4354050215242644,小说,视频
-1.651658710561715,电话,新闻
-1.6525174519047972,小说,食谱
-1.5013553506346944,电话,视频
-1.7817862469480104,地图,食谱
-1.5919563707702766,电话,聊天
-1.000896709463751,地图,聊天
-1.3016167732742763,app,聊天
-1.6320174122017348,电话,聊天
-1.6489654155018054,地图,聊天
