outlier_score,prediciton,label
-1.4020392246704143,健康,食谱
-2.286826755051366,聊天,食谱
-0.9899049227759378,电影,节目
-1.0273498821964875,聊天,食谱
-0.9726772294201179,电视频道,电台
-2.2042713686012068,聊天,食谱
-1.346689530957379,健康,食谱
-1.0416324639624768,诗歌,视频
-1.1887722730720474,健康,食谱
-2.395402510129071,聊天,视频
-0.9899049227759378,电影,节目
-1.9002922662880266,地图,视频
-1.005788456908748,日程,节目
-0.9774990386596978,聊天,食谱
-0.9840215530939279,聊天,食谱
-0.9724503418310684,聊天,食谱
-1.3216846995386067,健康,食谱
-1.0112234764983115,电视频道,节目
-1.6953511471815692,聊天,食谱
-1.8931001459572911,聊天,食谱
-0.9668408874098654,聊天,食谱
-2.0328954943679896,音乐,节目
-2.3045938138049724,聊天,视频
-2.0777268346330895,音乐,新闻
-2.8539545307709355,聊天,食谱
-1.2650497491586825,日程,视频
-1.0015983888317481,健康,食谱
-1.0602105328701774,网站,app
-0.977747582837831,电视频道,节目
-1.03908157605561,email,短信
-0.9899049227759378,电影,视频
-0.9726772294201174,电视频道,电台
-1.6559338878687366,音乐,视频
-1.5384218130267238,健康,食谱
-1.721571721466585,音乐,视频
-2.101777083713126,聊天,app
-0.9949294296643154,聊天,食谱
-1.1800320414944074,电影,视频
-1.176371323411065,聊天,食谱
-1.6938568553292206,电视频道,新闻
-0.984040338380576,网站,app
-0.9834216308208772,聊天,食谱
-1.8587678649284995,聊天,食谱
-2.069951036837696,音乐,食谱
-0.9899049227759373,电影,视频
-1.0020536154822257,电视频道,节目
-0.9665512622712702,网站,app
-1.0850305880840962,电视频道,节目
-0.9720851482930735,电视频道,新闻
-0.9656456410836256,聊天,食谱
-0.9899049227759378,电影,视频
-0.9608317970616428,聊天,食谱
-1.692737430686266,健康,食谱
-0.9920641587493059,聊天,谜语
-0.9686966468293641,电视频道,节目
-1.092795808897845,诗歌,视频
-1.0085499230252968,比赛,新闻
-3.0132987450838717,聊天,食谱
-1.35783978874318,电视频道,新闻
-0.9793076875935924,聊天,食谱
-2.0050518004528617,聊天,食谱
-1.7228762922377938,电视频道,视频
-1.1366891907448013,健康,食谱
-1.4868690191983096,健康,食谱
-0.9854225944130659,网站,app
-0.9695469616007655,聊天,食谱
-1.036169511062091,网站,app
-1.0047624706205234,电视频道,节目
-1.8491916303082223,诗歌,视频
-1.2445702868834148,聊天,食谱
-0.9899049227759378,电影,视频
-2.5656540266200185,聊天,食谱
-1.4478611244085786,音乐,节目
-1.5250239712125624,健康,食谱
-0.9882693813795687,网站,app
-1.2948936463882368,电影,视频
-1.0110922688724884,聊天,食谱
-0.9828769271121878,电视频道,节目
-0.9899049227759378,电影,视频
-1.3784940371127992,电视频道,视频
-0.9931643646036814,电视频道,节目
-2.038169529273314,聊天,视频
-0.9833157797488494,电视频道,节目
-1.0537129881817475,时间,视频
-3.2036308335382406,聊天,食谱
-1.2876343734592741,健康,食谱
-1.549583235044895,聊天,食谱
-0.9899049227759378,电影,视频
-2.8542146957388934,聊天,节目
-0.9899049227759378,电影,视频
-2.3114228663794316,聊天,食谱
-2.8068138441003554,聊天,食谱
-0.9611113837550329,聊天,食谱
-0.9769614998156587,网站,app
-1.8339506808870119,音乐,电台
-2.0928332220152153,聊天,谜语
-0.9643557695960853,电视频道,节目
-1.7603095921321912,聊天,食谱
-2.8409894302931895,聊天,谜语
-1.9623934854906004,电视频道,新闻
-0.9686125998124997,聊天,食谱
-1.3105741873385086,联络,短信
-1.122085121747838,日程,视频
-1.4899726520180119,聊天,节目
-2.6859263690766473,聊天,食谱
-2.214627690121179,聊天,食谱
-1.1406479078392584,诗歌,视频
-1.957594178502682,聊天,食谱
-2.6811405875772314,聊天,食谱
-0.9686966468293641,电视频道,节目
-1.490123818316722,电话,短信
-1.0005909058070102,email,短信
-1.575253932969691,比赛,视频
-0.9834729441858808,音乐,视频
-2.825362147546134,聊天,食谱
-2.73088849709561,聊天,食谱
-0.9980546428925839,聊天,食谱
-2.8724528259538937,聊天,食谱
-0.9640169977241456,电视频道,节目
-1.8445346117857462,聊天,食谱
-1.061023207096124,email,短信
-1.756854975272227,股票,食谱
-0.9899049227759378,电影,视频
-1.3399944424032673,email,短信
-1.1331447700180326,email,短信
-1.4771778729783573,网站,视频
-1.6428721596099112,电视频道,新闻
-1.9344700460419042,诗歌,视频
-2.128968465263447,音乐,视频
-1.15513855595994,聊天,食谱
-0.9732668857414417,电视频道,视频
-1.4736968805790995,聊天,谜语
-1.0072994852741146,电视频道,视频
-1.1025501219751335,电视频道,节目
-1.8267343341520779,健康,食谱
-1.7819443371891768,电视频道,新闻
-1.0779421085386112,音乐,电台
-2.4400974722711877,聊天,食谱
-1.9671884777409925,聊天,食谱
-1.9323314799694085,聊天,视频
-0.9628546511967228,电视频道,电台
-1.40778444313439,电视频道,视频
-0.9940263392129147,音乐,视频
-0.9723408195462442,电视频道,新闻
-2.487009760558922,聊天,食谱
-1.6011932557864845,电话,短信
-1.088668503201853,日程,视频
-2.804482495464968,聊天,节目
-1.9506729344074132,股票,食谱
-1.2547332128973305,聊天,视频
-2.7741407303185732,聊天,食谱
-2.8740732394983795,聊天,食谱
-0.9704441364071743,聊天,食谱
-2.5603982876415508,聊天,视频
-1.6939579946067815,电视频道,视频
-1.5484145908827578,电话,短信
-1.5623412078749237,公交,视频
-1.3346083200853058,email,app
-1.0196202588069379,聊天,食谱
-0.9983997353590173,聊天,食谱
-1.0055495299820245,聊天,食谱
-1.8603809734588974,电视频道,视频
-0.9899049227759378,电影,视频
-1.5381214416789655,网站,app
-1.8962828247674828,聊天,食谱
-0.9880344359043141,电视频道,节目
-1.5343164727741985,日程,视频
-2.2173081162887884,聊天,谜语
-2.60160561239921,聊天,新闻
-0.9749894593866861,聊天,食谱
-0.9691559589386214,电视频道,节目
-0.9660546754616466,电视频道,视频
-2.16503129101557,聊天,食谱
-1.2020173773780862,email,app
-2.580992457183719,聊天,食谱
-0.993798516959651,网站,新闻
-0.9961839959078022,email,短信
-1.0769156012661063,聊天,谜语
-1.0697268029367,公交,视频
-0.9822263026002833,聊天,食谱
-1.0595961200586455,email,短信
-1.8865068133180873,网站,视频
-0.9864095378336856,电视频道,节目
-1.9666521251344686,音乐,新闻
-0.9802029312152627,电视频道,新闻
-1.5859052638066538,聊天,食谱
-1.4366638943676417,诗歌,谜语
-1.54464688354449,音乐,节目
-1.11020400428707,聊天,食谱
-1.796511596354268,电视频道,视频
-1.0515998325984737,电视频道,电台
-1.754813838703494,电视频道,视频
-0.9631173051067137,电视频道,节目
-1.5168202025617357,飞机,节目
-1.1405284518032595,聊天,食谱
-1.128632176959799,email,短信
-1.2343679892028345,电视频道,新闻
-1.1385900863721514,email,短信
-1.1961096077896307,电影,视频
-1.0143336384775696,电视频道,节目
-1.0235060402228968,聊天,食谱
-1.4296311931417982,电影,视频
-0.9708446058281787,电视频道,电台
-1.3826666275084938,email,短信
-1.6187099559023803,健康,食谱
-1.3867623713895865,聊天,谜语
-0.9899049227759378,电影,视频
-1.064338029832248,电视频道,视频
-2.075166796658448,聊天,食谱
-1.0128185504762885,聊天,食谱
-0.9899049227759378,电影,节目
-1.1826001088314924,健康,谜语
-1.4223686294522868,聊天,食谱
-1.0890062248184937,聊天,谜语
-1.6433508116248317,健康,食谱
-1.0137368102349427,健康,食谱
-0.9704096232032505,网站,app
-0.993979098679244,聊天,食谱
-2.8567579900841196,聊天,新闻
-1.3287767835857616,网站,app
-1.2121564981517097,email,短信
-0.9899049227759378,电影,视频
-1.7234653919648146,电视频道,新闻
-1.0647456105106183,email,短信
-0.9679661338666762,电视频道,新闻
-1.59390811399871,电话,短信
-0.9905093962191286,电视频道,节目
-2.879622733359356,聊天,食谱
-0.9696134449511769,网站,app
-1.0992969814143976,小说,视频
-1.4051603305306184,音乐,视频
-1.8847205303617773,聊天,食谱
-1.2225715825421692,电话,短信
-1.3610487519293364,聊天,食谱
-2.256609782150444,聊天,谜语
-1.116250856904517,电视频道,视频
-0.9899049227759378,电影,视频
-1.6441915730586654,聊天,食谱
-0.9706549601369886,电视频道,节目
-1.1735601677881333,音乐,app
-0.9899049227759378,电影,视频
-1.8055448652721284,聊天,食谱
-1.4497115187420182,电视频道,节目
-1.1501233227161873,音乐,视频
-0.9663628592964443,电视频道,电台
-1.6198448216574675,聊天,食谱
-1.560331765884878,聊天,节目
-1.0105395490582274,聊天,食谱
-1.1189710405439102,电视频道,视频
-1.8532570537676434,聊天,食谱
-2.496767387710466,聊天,新闻
-0.9914783115860413,电视频道,节目
-0.9704970978950813,网站,app
-1.2040229194929304,联络,短信
-1.1060764802221654,电视频道,新闻
-0.9815828100721264,电视频道,节目
-1.1484968335376184,email,短信
-1.9195727880523745,地图,食谱
-1.4909472344176784,电视频道,新闻
-1.0719493571429597,email,短信
-1.2183139931812534,网站,app
-0.9719999505526467,网站,app
-1.7357284870833958,电视频道,节目
-1.0125060519747466,聊天,食谱
-1.883288105441751,股票,食谱
-2.9610790482084752,聊天,食谱
-1.950205232497714,电视频道,电台
-2.1210227654975986,音乐,视频
-2.0705397678144815,聊天,新闻
-1.048954612456526,网站,app
-1.1779428689622404,聊天,食谱
-1.457586879630685,健康,食谱
-0.9808090052407895,网站,app
-0.983534129418336,电视频道,视频
-0.9899049227759378,电影,视频
-1.0728790110598283,时间,视频
-1.0622803220750048,小说,视频
-1.4102550634689013,股票,电台
-0.9727698612967345,电视频道,节目
-1.2544889014182845,日程,视频
-1.0682561148992327,日程,视频
-1.2040229194929304,联络,短信
-1.0559608734449186,小说,视频
-1.293638043308509,聊天,食谱
-1.5010748300139096,聊天,食谱
-1.424214640810562,联络,短信
-0.9899049227759379,电影,视频
-1.1514907202460116,聊天,新闻
-2.947604114680199,聊天,食谱
-0.966201809504468,电视频道,节目
-1.0142741639255828,聊天,谜语
-1.5418468662615568,聊天,视频
-0.9680265990053257,音乐,视频
-0.969578364984667,电视频道,节目
-0.9877796958550995,电视频道,视频
-1.2771153739531036,诗歌,视频
-1.0816480319492383,聊天,视频
-1.410811038312374,聊天,食谱
-1.3635307536150432,健康,食谱
-1.0989667727387638,电视频道,新闻
-2.036109977625194,音乐,视频
-0.9673046471776703,聊天,食谱
-0.9899049227759378,电影,视频
-0.9899049227759378,电影,视频
-1.2871415304264642,email,视频
-1.004867045825711,email,短信
-1.2310778757467165,email,短信
-1.1326354775058582,电视频道,新闻
-0.98132447420134,电视频道,节目
-2.694653870206066,聊天,食谱
-1.012239185647922,电视频道,节目
-1.659517373166017,聊天,食谱
-1.4090922112424549,聊天,食谱
-1.3614116651504982,音乐,节目
-0.9899049227759378,电影,节目
-1.7928256941543501,音乐,节目
-0.9674522903155769,电视频道,节目
-1.0081647542363419,网站,app
-1.777238559807635,股票,视频
-1.1448921523430546,电视频道,视频
-1.178963310016195,email,短信
-0.9899049227759378,电影,视频
-0.9623779870609634,聊天,食谱
-0.9865920433184808,电视频道,节目
-2.4487616973854625,聊天,食谱
-0.9776029453906798,网站,app
-3.0336311348431826,聊天,食谱
-0.9895339516128534,电影,视频
-2.5098776000678646,聊天,视频
-2.171595853416968,聊天,视频
-2.6665984845021207,聊天,食谱
-0.9606439398009593,电视频道,节目
-1.463927166227522,音乐,视频
-1.3611202914175626,电视频道,节目
-0.9953344504038869,聊天,食谱
-1.1960478593080728,网站,app
-1.1286222327173443,电话,app
-2.026329160120455,健康,食谱
-1.0980763256480501,email,短信
-1.6997952079926946,健康,食谱
-1.0586150387915754,聊天,食谱
-2.420049809185296,聊天,视频
-1.1257854116912,email,短信
-1.4798306238148382,网站,新闻
-2.644180131898523,聊天,食谱
-0.9775097711484729,聊天,食谱
-2.0127200787565163,股票,食谱
-1.2147196316877849,音乐,新闻
-1.0303110633035522,email,短信
-1.008176519158651,聊天,食谱
-0.9659888330392862,电视频道,节目
-1.247807538708981,联络,短信
-1.6431377507504041,电视频道,新闻
-1.7068260989406858,音乐,新闻
-2.3628522909784517,聊天,食谱
-2.9521844744626384,聊天,食谱
-1.0197388698609138,诗歌,视频
-1.322186247898553,email,app
-1.1561752048518423,电影,视频
-1.0167082319478618,健康,食谱
-0.961751532616641,聊天,新闻
-0.9962952329879539,电视频道,节目
-1.1118967423906128,网站,app
-1.7417020689510125,音乐,新闻
-0.9990349523047934,email,短信
-2.568653425329985,聊天,食谱
-1.4031716666169003,email,短信
-2.164139458969474,聊天,食谱
-1.5037425790692986,电视频道,视频
-1.0090950611510965,email,短信
-0.9629625406293846,聊天,谜语
-0.9774784296878959,电视频道,新闻
-0.9899049227759378,电影,节目
-2.4545546388599755,聊天,食谱
-0.9763370192983251,电视频道,节目
-1.4072302162795007,健康,食谱
-0.9924916159777301,电视频道,节目
-1.0742935536432017,日程,app
-0.9775295043446919,电视频道,节目
-1.5127835948367232,聊天,视频
-1.219844791511844,聊天,食谱
-0.9613753307152753,聊天,视频
-0.9899049227759379,电影,视频
-1.8169032926075872,电视频道,新闻
-1.3442169080635475,聊天,食谱
-1.642566126212909,股票,食谱
-1.5773481787994847,聊天,视频
-1.4865763921851185,聊天,食谱
-1.2391871414429723,网站,app
-1.7584927951413878,email,新闻
-1.2213006714899974,日程,谜语
-2.3346871185198985,聊天,谜语
-0.9899049227759378,电影,视频
-1.9766558188512664,聊天,食谱
-2.0803664937422646,聊天,食谱
-1.4067657040694754,网站,新闻
-0.9922276337206519,电视频道,节目
-2.5028938149009816,聊天,视频
-1.3642726007891957,电视频道,新闻
-1.459629679496276,电视频道,视频
-0.9899049227759378,电影,节目
-1.1077859788964897,日程,新闻
-0.9628546511967228,电视频道,电台
-1.4877356338361758,网站,app
-1.2488589524095874,email,短信
-1.7630255023756924,聊天,食谱
-0.9597623102768889,聊天,食谱
-0.9805987955937272,聊天,食谱
-0.9749859756424575,电视频道,节目
-1.0378909841403248,日程,视频
-0.9871371797844223,电视频道,节目
-0.9838316212479119,网站,app
-0.9899049227759378,电影,视频
-1.0519170593525364,聊天,食谱
-0.9684402274697597,电视频道,节目
-0.9779808417231124,电视频道,节目
-1.0592296687730869,网站,节目
-0.9640491289832255,聊天,食谱
-0.9914278688760204,电影,视频
-1.5126104285719009,聊天,食谱
-2.5321716553944005,聊天,谜语
-2.3565883875276343,聊天,食谱
-1.1517136104344698,时间,视频
-1.8073127377691385,电视频道,新闻
-0.9795519016964851,聊天,食谱
-1.420656932329776,email,短信
-0.9809595363213518,聊天,食谱
-1.3150259958506494,小说,谜语
-0.9651727101840093,电视频道,电台
-2.171541103724915,聊天,食谱
-0.989948646126342,网站,app
-1.6012881739851181,诗歌,视频
-0.9671210754088809,电视频道,电台
