Intent,Sentence,Outlier
weather,will it be getting colder in sahuarita ?,False
weather,is agnew united states has chilly weather,False
movie,when is harassed being played at plitt theatres ?,False
weather,what s the weather forecast for my current position ?,False
weather,what s the weather forecast for here in august ?,False
movie,what movie house is playing the animated movies nearest ?,False
weather,tell me the weather forecast for croatia now,False
movie,find careless love,False
restaurant,i need to book a restaurant in sunnybrook for 7,False
weather,is it going to get chillier at 5 am in trussville bosnia and herzegovina ?,False
movie,what is the movie schedule for train,False
weather,what is the weather forecast for yoakum sc ?,False
weather,will it snow in haigler bosnia and herzegovina,False
weather,show me the forecast for anatone louisiana on november 7th,False
movie,please check the movie schedule,False
weather,will it feel nicer in finland or new mexico today,False
restaurant,book for my girlfriend and i for truffade at a gastropub in west virginia,False
restaurant,book me a reservation for the brazen head in hecker,False
weather,what is the johnson creek forecast for chilly weather,False
weather,weather within the same area as qatar at four,False
weather,what is the weather forecast in va,False
movie,what time is hold that blonde playing at the closest cinema ?,False
movie,show me the movie schedule for the cooper foundation,False
movie,what is the movie schedule at the fox theatres,False
restaurant,need a jewish in maine to book a restaurant,False
restaurant,book james d conrey house for madeleine keisha and clara alvarez far from your colleagues college,False
restaurant,book a table at a bar in argentina,False
movie,need to see mother joan of the angels in one second,False
weather,check the weather forecast in seven weeks for emida,False
movie,find the movie schedule for movies close by,False
weather,what is the weather forecast nearby sc,False
weather,weather in radnor township wv,False
movie,is you will meet a tall dark stranger at bow tie cinemas,False
restaurant,i want to make a reservation at the conflict kitchen for one,False
weather,what do the cloud indicate in east aurora,False
movie,find the movie times for films in the area,False
movie,find the movie schedules for cineplex odeon corporation,False
weather,what will the weather be for hooksett,False
weather,what will the weather be in grand coteau ut at six pm ?,False
movie,where is wild america showing at zero p m,False
restaurant,i need a highly rated oyster bar in ar in a month for jeanne collins amy and i,False
weather,what s the weather going to be like around lewis and clark trail sixteen hours from now ?,False
restaurant,find a reservation for 3 people,False
movie,show movies at the nearest movie house,False
weather,what s the weather in ri ?,False
weather,what s the weather in south hill,False
weather,is there snowstorm in la ?,False
movie,give me the movie schedule at santikos theatres,False
restaurant,please reserve a table at the food truck in wheeler for december 4th 2019,False
weather,will there be snowfall faraway from robinson forest,False
restaurant,book a spot for ten at a restaurant with a spa in us minor outlying islands,False
restaurant,book me a bar where i can get a bear claw in as,False
restaurant,i want a table for eight at gu,False
weather,what is the weather in mascotte,False
restaurant,book a reservation for 8 at a restaurant that serves chicken fried bacon in aruba,False
restaurant,i need to book the best food court in within the same area as ok that serves persian food for my ex husband and i,False
restaurant,lets go to a bistro in sd,False
movie,what are movie times for movies playing in the neighborhood ?,False
weather,what will the humidity be in beroun on aug 26,False
movie,where is the nearest movie house that is playing sirivantha,False
restaurant,book a restaurant for three people in jenkins,False
restaurant,want to eat at diners of allentown pennsylvania on purim,False
movie,which animated movies are playing at megaplex theatres at tea time?,False
weather,what will the weather be like at 3 am in trinidad and tobago,False
movie,find the movie schedule for century theatres,False
weather,will it be warmer at 15 o clock in deepwater bonaire,False
movie,find the schedule for movies at plitt theatres,False
weather,what is the southern shops forecast for warm temps,False
movie,what are the movie schedule now,False
weather,i d like to see weather conditions for ennis,False
restaurant,i need a table for 1 minute from now at any pub for five around in that also serves fisnn chips,False
weather,will there be a snowstorm in slick or four hours from now ?,False
weather,what s the weather going to be like in fort point san francisco tomorrow ?,False
movie,tell me what films are around here,False
weather,is it warm in sierra blanca now,False
movie,give me the movie schedule for films in the area,False
movie,find the movie schedule for fox theatres at supper time,False
movie,find a cinema for the tenderfoot nearest me,False
weather,how much fog is there in tarpon springs ?,False
restaurant,book a restaurant in goshenville pr for october 16 2038,False
restaurant,book a spot for nine near togo,False
restaurant,book a spot for 3 at a bar in antarctica,False
weather,is it going to be colder in botswana by 09 30,False
weather,what is the forecast for the current spot for cloudy conditions,False
weather,will it be cloudy by five pm in gobler jersey,False
restaurant,make me a reservation at a bar for a party of 7 in indonesian,False
movie,what films are showing in the neighbourhood,False
movie,what theaters are showing a lonely place to die – todesfalle highlands starting at 14 40,False
restaurant,book the middle east restaurant in in for noon,False
restaurant,book a brasserie for connie scott and madeline in northern mariana islands in eleven hours,False
weather,is it supposed to hail in ny,False
restaurant,book a table at a restaurant within the same area as the octagon christchurch in allentown,False
weather,what is the humidity in serbia,False
restaurant,book pm park clear lake iowa at 5 am for 6 people,False
weather,is there going to be a depression in my current location on nov the ninth,False
restaurant,book a stracciatella provider coffeehouse for 10,False
weather,show me weather forecast in clontarf ky from 4 hours from now,False
restaurant,book a table for kirsten price audra and i faraway from our location at an outdoor taverna,False
weather,will it be windy at 4 pm in ny ?,False
weather,what is the weather like in hurstville ?,False
movie,what films are at cinemark theatres,False
weather,what is the pw forecast for jul 9 in robert,False
weather,what will the weather be like in 16 weeks at the ivory coast,False
weather,will there be a snowfall here in the neighboring areas?,False
movie,what movies are currently at star theatres ?,False
weather,what is the weather in arkansas the city of morrison,False
movie,find me showtimes for animated movies in the neighbourhood,False
restaurant,i need to book a table at a bar in micronesia for tia madeline and estela,False
weather,what is the weather forecast for strong city,False
weather,give me weather information for porcupine mountains,False
movie,is ce cher intrus at imax corporation,False
restaurant,party for 2 in cleveland,False
restaurant,book a table for 3 at a top-rated restaurant,False
restaurant,book me a reservation for a mediterranean restaurant on confederate memorial day nearby ocean grove,False
movie,what movie schedules start at sunset ?,False
weather,show cloud forcast in 1 hour in ia,False
restaurant,book a spot for 8 in a cafeteria with german chocolate cake in ecru new mexico,False
movie,what films are playing at the nearest movie house,False
restaurant,looking for a tibetan restaurant and need reservations for 1,False
movie,what time is the corner playing,False
weather,is it getting colder in leonard harrison state park,False
movie,is the happy hooker goes hollywood at the movie house nearest me,False
movie,where is the beach of lost children playing,False
movie,find the broken,False
weather,what will the weather be in nationalpark rila on nov 25 ?,False
weather,what will the weather be next apr in mt ?,False
restaurant,book a spot far from Åland,False
movie,show movie schedules for marcus corporation,False
movie,find the schedule for heart beats,False
restaurant,i need to book a tropézienne restaurant six hours from now,False
movie,what movie theatre is playing the deaths of ian stone,False
weather,will it storm in charles pinckney national historic site,False
restaurant,i need a table for 2 on feb 18 at main deli steak house,False
restaurant,book reservations at a nearby restaurant in montenegro for four people,False
movie,give me a list showtimes for the night of taneyamagahara,False
weather,will the wind die down at my current location by supper time?,False
restaurant,i want seats for 4 at a sichuan food restaurant in indonesia,False
weather,what s the weather in hi,False
weather,tell me the weather forecast for here,False
restaurant,i need a reservation for a restaurant now with a party of 9 in hilt,False
weather,is it going to be rainy in kings valley kosovo next mon,False
weather,is there weather going to get chilly when i get close to new york ?,False
restaurant,book a restaurant in gate city for 5 people,False
weather,let me get the forecast in allardt canada,False
movie,what time is three cuckoo clocks playing?,False
restaurant,i would like to book a fry sauce bar for jul 3 2019,False
movie,is blood is not fresh water playing at this movie theatre at 2 am ?,False
restaurant,i want to book a restaurant for supper in kellerton for 2,False
restaurant,can i get a table for 3 in gu at a restaurant in the neighboring area that serves chicken french ?,False
restaurant,book this week for their step sisters workplace close,False
movie,find a movie house closest with beethoven lives upstairs,False
weather,what will the weather be a nine in willow river state park ?,False
movie,what animated movies are playing nearby,False
weather,show the forecast nearby in twenty two minutes in french polynesia,False
movie,will i be able to watch camping-car at movie house at 6 pm ?,False
movie,i want to see the happy thieves at marcus corporation can you show me movie times,False
weather,what will the weather be like in the falkland islands starting may 25 2022,False
weather,what s the weather in niagara,False
movie,find movies at the nearest cinema,False
weather,is it freezing in offerman california ?,False
movie,what is the closest movie house playing what the swedish butler saw,False
restaurant,book a tavern on lincolns birthday lincolns day,False
movie,what time is the bride wore boots playing,False
weather,will there be fog not far from mexico on apr 27,False
weather,is it going to be warmer 165 days from now at nairobi national park,False
weather,tell me if it ll be freezing 333 days from now in caplinger mills florida,False
weather,weather for noon in ca,False
restaurant,book something for me and my wife at a restaurant in four weeks,False
movie,find the nearest place at four o clock with a movie house showing wow the kid gang of bandits,False
restaurant,book a restaurant for me and my mother in law in montserrat,False
weather,what is the weather forecast for ridge farm new york,False
weather,what will the weather be like 1 minute from now within the same area of my current location,False
weather,is it going to be windy faraway from the valley of fire,False
restaurant,i need a table at a steakhouse in encino that serves meatcake,False
weather,will there be sun in the manassas national battlefield park ?,False
weather,what was the weather in my current position last october,False
restaurant,i need a fast food restaurant that will seat two in a smoking room,False
weather,will it be warm in kipp rhode island one hour and 9 seconds from now ?,False
weather,will it be colder in cut ma tomorrow,False
restaurant,get me a reservation for 1 somewhere in spade at seventeen oclock,False
movie,what movie times are at bow tie cinemas ?,False
restaurant,i want to book the clarke cooke house in uzbekistan,False
weather,is it going to be warm here for brunch,False
restaurant,i need a reservation for four at a restaurant in 1 hour and 1 second,False
restaurant,me and katharine would like to go eat at jan 22nd in ia,False
movie,what time is the rumyantsev case playing at the closest cinema,False
movie,what time is one night stand showing at cineplex odeon corporation,False
movie,is the matinee idol 06 30 cinema sold out?,False
movie,what are the current showtimes for love fiction ?,False
movie,what is the showtime for arsho,False
restaurant,bar restaurant for november the twelfth 2030 that is popular and for a party of ten,False
weather,how hot will be there in kanwar lake bird sanctuary tomorrow ?,False
restaurant,book a table for josie carissa and lindsay at a brasserie which serves trentino,False
restaurant,i need a reservation for five at a top-rated english restaurant in elma,False
restaurant,book a restaurant for monique stewart arlene and jami,False
movie,find a movie theatre with beware of bachelors,False
movie,what animated movies are playing at pacific theatres,False
weather,is there any fog warning in dauset trails nature center now,False
movie,i want a list of showings of days of fire at harkins theatres,False
restaurant,book a spot for elise and alma at a brasserie in ravensdale mh for this week,False
weather,ho warm is it in arcola ?,False
movie,i d like to watch wish you were dead,False
restaurant,book a table in glennie for 1 in the northern mariana islands,False
weather,can you send me the weather forecast for malcom,False
movie,please shoe me the movie schedule for today,False
movie,where can i see animated movies in the neighborhood,False
movie,where is the closest cinema playing soapsuds and sapheads,False
weather,how warm will it be in 10 minutes,False
restaurant,please book me a table for three at an american gastropub,False
restaurant,find me a table at a javanese brasserie,False
weather,show weather forcast for february the 8th on current spot in neighboring,False
movie,find half a truth,False
movie,find the watcher at united paramount theatres,False
movie,find me the movie times for the marcus corporation,False
restaurant,i need a dinner reservation in three months for a restaurant in hills and dales,False
weather,will it be hot in saint jo alaska,False
movie,can i get the movie schedules for loews cineplex in six hours seventeen minutes and eighteen seconds,False
restaurant,book a table for nine people next mar,False
restaurant,book a restaurant for a party of 7 in paraguay on saturday,False
weather,what is the orlovista forecast for midday within walking distance,False
restaurant,i need a reservation for eight at the original soup man in northern mariana islands,False
movie,find now and forever,False
weather,is it warm in fernandina beach slovakia,False
restaurant,make me a reservation for a party of 2,False
weather,will it be hotter in ct at 6 am,False
restaurant,i would like to book a restaurant in singapore for nine in 19 hours and 1 second,False
movie,find movie schedules in warren theatres,False
weather,what is the weather like in the city of frewen in the country of venezuela,False
restaurant,i need a reservation in steele city,False
weather,what is the forecast starting on september 1 2039 for chillier conditions in ak,False
restaurant,book rosalie stewart and evelyn at a restaurant,False
restaurant,i need reservations for a party of 8 within the same area at 01 48 35 at a restaurant in armenia that serves tuscan cuisine,False
movie,find the schedule for the band of honest men at the nearest movie theatre,False
restaurant,book me a table for one at blue ribbon barbecue,False
restaurant,i would like to book at clinton street baking company & restaurant in brookneal,False
weather,will it be warm in the current place next spring,False
weather,what s the weather here on 2 7 2021,False
restaurant,reserve a table at bear hotel around finsbury park,False
movie,is the films 19 hours from now playing at landmark theatres,False
restaurant,book a spot for five at a brasserie on jan 7 2023,False
weather,what weather is in saint vincent and the grenadines on thursday,False
weather,will it snow on apr eighteenth 2029 in myanmar ?,False
restaurant,need a table at a highly rated south tyrolean joint,False
movie,list movie schedule,False
restaurant,book the boon brick store for nine people,False
movie,what films are playing at kb theatres,False
weather,what is the weather forecast for theodore roosevelt inaugural national historic site,False
restaurant,book a table for 10 at the dome edinburgh,False
restaurant,book a reservation for irene and rosella at the room in the elephant in israel,False
weather,what will the weather by close by the current position at 02 02 30 ?,False
restaurant,book the tea house on north river,False
movie,show movie schedule and movies in the area,False
restaurant,id like a table for my step grandfather and i at five fifty-five in nv,False
restaurant,book a restaurant in palau for two people,False
movie,find the schedule for brick,False
weather,weather for five am in osyka bhutan,False
restaurant,book a spot for nine at the cubby bear in luxor,False
movie,i want to see animated movie in the neighbourhood,False
weather,will there be a storm nearby,False
restaurant,pizzeria restaurant in kellnersville hi that is outdoor for ten,False
weather,what is the forecast for assumption of mary in in for the weather depression,False
weather,is it cloudy in cuba ?,False
restaurant,find me a table for four somewhere,False
restaurant,book a spot at a restaurant faraway from 138th st,False
movie,find a nearby movie schedule for movies,False
movie,list movie times with meal,False
restaurant,book a restaurant for a meal for 4 people,False
movie,could you please show me movie schedules,False
weather,how s the weather looking in pheba,False
restaurant,book a reservation for louisiana fried chicken this winter in taiwan,False
movie,what movies are playing in the area ?,False
restaurant,id like a table for 3 at a tavern in the vatican,False
movie,please tell me the current and local movie times,False
movie,is the big job playing at the nearest cinema ?,False
movie,show me the films at the closest cinema,False
weather,will it hail in 1 minute in toms river,False
movie,what films are on the movie schedule around here,False
movie,where is the closest cinema playing osmanthus alley,False
movie,does pacific theatres have animated movies starting in 1 minute ?,False
restaurant,book a table for pearl and verna slated ash wednesday in gabon,False
movie,where will the blonde from peking be playing,False
weather,what is the forecast for march the twelfth faraway from pine mountain state resort park,False
movie,what films are playing at the closest cinema,False
restaurant,book a restaurant for 2 in cross timbers district of columbia,False
movie,what is the movie schedule of animated movies in the area,False
movie,is the angelus playing at the movie house at dinner time?,False
movie,show movie times at kerasotes theatres,False
restaurant,book reservation at a restaurant in rocky fork for 2 people,False
movie,what movies are close by,False
restaurant,book a brasserie for 3,False
weather,what does it feel like in connecticut,False
weather,what s the weather here in 52 and a half weeks,False
restaurant,book me a reservation at an oyster bar that serves crab cake for two people,False
movie,show me the closest movie house playing animated movies please,False
movie,please find me the nearest cinema playing foreign intrigue,False
weather,will there be a storm faraway from chapman ranch ?,False
movie,show a movie schedule with bow tie cinemas,False
restaurant,i need to book a restaurant with a smoking room in al,False
movie,what films are playing at great escape theatres,False
weather,tell me the current forecast for switzerland,False
weather,what s the weather far from jarbidge,False
weather,what is the forecast in the same area as fiji,False
weather,will it be warm in hematite ?,False
movie,what time is balkan rhapsodies 78 measures of war playing at malco theatres ?,False
weather,what will the weather be in stelvio national park 1 hour and 1 minute from now ?,False
weather,what will it be like feb the twentieth in colorado,False
weather,how will the weather be in bhutto family mausoleum next autumn ?,False
restaurant,book a restaurant in medford lakes on sep 8 2033 for essie tonya and i,False
restaurant,please book a room in the river café restaurant to accommodate eight members in andorra,False
movie,show me the movie times for what s playing now,False
movie,i want the movie schedules for movies around here,False
weather,weather here at two pm,False
restaurant,book reservations for five at eleven madison park today within walking distance from flaxton,False
restaurant,book a breakfast in a restaurant for eight,False
weather,what is the forecast next year in mcgee,False
weather,what is the forecast for chandler,False
movie,what animated movies are playing nearby right now ?,False
movie,will you please pull up movie schedules for me?,False
restaurant,book an osteria in north salt lake for three,False
restaurant,lets go and take elsa and i to westhampton beach in 1 hour to the american chinese cuisine at the tea house,False
movie,what is the movies playing at north american cinemas,False
weather,what s the forecast for maltio strict nature reserve ?,False
weather,what kind of weather will be in va 12 years from now ?,False
weather,is there forecast to be snow in gu this summer ?,False
movie,is cradle robbers playing at the nearest movie theatre,False
restaurant,book a restaurant for one in skillman,False
weather,what is the weather forecast 131 days from now in atanassow-see,False
restaurant,i would like to eat fast food and have a party of two in kentucky,False
weather,what is the current spot forecast for far areas and warmer temps,False
restaurant,i want to eat a a brasserie that serves muffuletta where can i get a reservation?,False
restaurant,my brother in law and i would like to go to guinea-bissau for food,False
restaurant,can you get me seating for 5 at a highly rated restaurant in wisconsin,False
movie,fine movie times for loews cineplex entertainment,False
restaurant,book reservations at a restaurant in olton around supper time,False
weather,show weather forcast for t hstone memorial st joseph peninsula state park on one hour from now,False
restaurant,book reservations not far from our neighborhood for a party of 2,False
movie,i need a movie schedule for nearby animated movies,False
movie,i d like to watch movies at amco entertainment,False
movie,what films are at imax corporation at 11 p m,False
weather,will it be sunny in corcovado indonesia ?,False
weather,what s the weather forecast near to fern creek this winter ?,False
weather,what weather will it be in battlement mesa ?,False
weather,will it be warm in jenners panama on august the sixteenth ?,False
movie,what is the movie schedule at dipson theatres,False
restaurant,please book a room to accommodate one in 11 weeks near bahamas restaurant,False
movie,what are the movie times for malco theatres,False
restaurant,make a reservation for 9 at a brasserie with parking,False
restaurant,can you place a reservation for me at ariston cafe,False
restaurant,book the space aliens grill & bar in hord wy for feb the twenty-seventh,False
weather,what is the mt forecast for 22,False
weather,weather for 9 3 2034 at bridle trails state park,False
restaurant,book a brasserie that serves mezzes in iowa,False
weather,will it be warmer in ct,False
weather,on april 2nd what will the weather be here,False
weather,what is the weather of new jersey palisades at three hundred three days from now,False
movie,find afternoon movie times for movies in the neighborhood,False
movie,what time is the night before the premiere playing at the movie house,False
weather,what s the forecast for tonight far from east carpathian biosphere reserve ?,False
restaurant,book a table for five at a restaurant with the best rating,False
movie,what is the movie schedule for animated movies playing in the neighborhood ?,False
movie,find the movie schedule for arclight hollywood,False
weather,when will the weather be temperate like it is now in stansbury park in tuvalu,False
restaurant,book me seating at a popular joint for sep the 10th,False
restaurant,i want to eat at a food truck this week with my colleague and i,False
restaurant,in a week make a reservation for a table of 7 in district of columbia,False
restaurant,i would like to find a cafe that serves grilled meat close by in tunisia and need a table for 2 one second from now,False
movie,what time is between tears and smiles playing,False
restaurant,im looking to get reservations for me jillian and louella at a restaurant that is faraway from tx,False
weather,what is the weather prediction for acworth north korea in six years,False
movie,movie schedule for harkins theatres,False
restaurant,book a restaurant for one person at three pm,False
weather,what is the forecast in north carolina,False
movie,what is the movie schedule for the movies that are playing nearby ?,False
weather,what is the weather forecast two hours and seventeen seconds from now in elgin schoolhouse state historic site,False
restaurant,book in ri for one in wabuska,False
restaurant,book a spot at savoy hotel and grill that is neighboring wisconsin,False
weather,what is the weather forecast for boden,False
movie,is redacted playing at the closest cinema ?,False
restaurant,book north indian osteria at 12 am,False
weather,what s the weather at eleven pm in craig mountain wildlife management area,False
movie,where does the return of the whistler play at the bow tie cinemas at 03 01 48 a m,False
movie,when is blood and ice cream-trilogie playing at the nearest movie theatre ?,False
restaurant,make reservations for me at a taverna in hong kong,False
restaurant,i need a table for 4 at a restaurant around 0 am,False
weather,what will the weather be in cummings mississippi in eleven years,False
weather,is it supposed to be sunny here ?,False
weather,i need to know the weather at the queen elizabeth national park,False
movie,is the sleeping beauty playing at 8 a m at cobb theatres,False
restaurant,i want to find a restaurant that has a table for two at 5 am,False
restaurant,book a reservation for seven people at a highly rated restaurant that serves moroccan food in east greenville,False
weather,what will the weathr be in akin jamaica ?,False
restaurant,book a bakery for lebanese on january 11th 2032,False
movie,what time is do sher playing,False
restaurant,i need to book a restaurant that serves sundanese in bonaire for 7,False
weather,is it going to get windy today in tunisia ?,False
movie,where is the nearest movie house that is playing sirivantha,False
restaurant,i need to book a restaurant for eight nearby limerick one year from now that serves jerky,False
restaurant,book a bar in san marino for five,False
restaurant,book a spot for six in greece,False
restaurant,i want a table for four at a place in california,False
restaurant,id like a table for my teenager and i at the washington dc jewish community center,False
weather,what is the forecast for farmerville in cape verde,False
movie,what time is g-men vs the black dragon playing at harkins theatres,False
movie,show movie schedules of film nearby,False
weather,can you tell me the weather conditions for patricia,False
movie,show movie schedule in mjr theatres,False
movie,find the schedule for no time to be young at amc theaters,False
weather,will there be snowfall in zero pm in estonia,False
restaurant,i need a table for five at childs restaurants in brunei,False
restaurant,can you find me reservations for this morning at a restaurant that serves stracciatella ?,False
weather,tell me when it will be warmer in woods hole oklahoma,False
movie,please give me movie schedules,False
weather,will it get hotter in zenith ct ?,False
movie,show movie times at sunrise,False
movie,what movies are in the area,False
restaurant,i want to book a restaurant in barbados that serves creole,False
weather,is maalaea has chillier weather,False
weather,what will the weather be in the current spot on 12 14 2023,False
movie,find un weekend da bamboccioni,False
restaurant,i want to book a table for a party of 4 at a taverna next spring,False
restaurant,book a restaurant within the same area of ely for 10 people,False
movie,find the movie schedules for animated movies nearby at 09 44 am,False
weather,will it be cloudy in guadeloupe next year,False
restaurant,book a table 1 year from now for corinne tisha and i at a restaurant in guernsey that is top-rated,False
restaurant,need a table for party of five for december 26 2040 in the state of mt,False
weather,what is the weather forecast here one minute from now,False
weather,what is the weather forecast for new mexico,False
weather,what is the forecast for swain,False
weather,is there a depression in solromar on december 7 2033,False
movie,which cinema is showing a dedicated life starting at eleven pm,False
movie,find a loews cineplex with films,False
restaurant,i need to find a restaurant in pw,False
restaurant,book a reservation for ten at a restaurant in american samoa at 2 am,False
restaurant,book a table for 9 people for four pm in johnson,False
weather,please give me the forecast for branton,False
restaurant,book the union oyster house in guanica puerto rico,False
