Intent,Sentence,Outlier
weather,is agnew united states has chilly weather,False
weather,what s the weather forecast for here in august ?,False
weather,tell me the weather forecast for croatia now,False
restaurant,i need to book a restaurant in sunnybrook for 7,False
weather,is it going to get chillier at 5 am in trussville bosnia and herzegovina ?,False
music,play them by guy-manuel de homem-christo,False
weather,what is the weather forecast for yoakum sc ?,False
weather,will it snow in haigler bosnia and herzegovina,False
weather,show me the forecast for anatone louisiana on november 7th,False
music,play some music using slacker,False
music,play a 1950 album on iheart,False
weather,what is the johnson creek forecast for chilly weather,False
weather,weather within the same area as qatar at four,False
weather,what is the weather forecast in va,False
music,play a record from the year 1979,False
restaurant,need a jewish in maine to book a restaurant,False
restaurant,book a table at a bar in argentina,False
weather,can you tell me the weather forecast for three o clock in de,False
music,play the best songs of 2016,False
music,play some techno,False
weather,check the weather forecast in seven weeks for emida,False
music,play sunshine reggae on youtube,False
weather,what is the freezing forecast for british virgin islands,False
music,play dhafer youssef top-twenty on netflix,False
weather,what is the weather forecast nearby sc,False
restaurant,book a restaurant in lake fenton for four,False
music,play a tune from 1962,False
music,play punk rock music,False
weather,what is the weather going to be like this evening in arkansas,False
weather,is it going to get hotter in my current position,False
weather,weather for oct 16 in mo,False
weather,what will the weather be in grand coteau ut at six pm ?,False
restaurant,i need a highly rated oyster bar in ar in a month for jeanne collins amy and i,False
weather,what s the weather going to be like around lewis and clark trail sixteen hours from now ?,False
weather,what s the weather in ri ?,False
weather,what s the weather in south hill,False
restaurant,i want to book the best steakhouse with south american cuisines in alaska,False
weather,is there snowstorm in la ?,False
music,play some ray williams music from the nineties on spotify,False
restaurant,please reserve a table at the food truck in wheeler for december 4th 2019,False
music,play me a nineties song by joseph genaro,False
restaurant,book a spot for ten at a restaurant with a spa in us minor outlying islands,False
restaurant,book me a bar where i can get a bear claw in as,False
music,play music by odd nosdam,False
restaurant,i want a table for eight at gu,False
weather,what is the weather in mascotte,False
restaurant,book a reservation for 8 at a restaurant that serves chicken fried bacon in aruba,False
restaurant,i need to book the best food court in within the same area as ok that serves persian food for my ex husband and i,False
music,play something from the twenties on lastfm,False
restaurant,book a restaurant for three people in jenkins,False
restaurant,i need a reservation for next week with a party of six,False
restaurant,want to eat at diners of allentown pennsylvania on purim,False
weather,what s the weather going to be one hour from now in taiwan,False
music,play the newest released song from 1951,False
weather,what is the southern shops forecast for warm temps,False
restaurant,i need a table for 1 minute from now at any pub for five around in that also serves fisnn chips,False
music,i want to hear music by madeleine peyroux from 1991 on youtube,False
weather,will there be a snowstorm in slick or four hours from now ?,False
weather,how much fog is there in tarpon springs ?,False
restaurant,book a restaurant in goshenville pr for october 16 2038,False
music,play me a song by kevin cadogan,False
restaurant,book a spot for nine near togo,False
restaurant,book a spot for 3 at a bar in antarctica,False
weather,is it going to be colder in botswana by 09 30,False
music,play some chanson music,False
weather,what is the weather of pine city,False
music,play heavy machinery by phil spector on zvooq,False
weather,will it be cloudy by five pm in gobler jersey,False
restaurant,book a table at a pool bar,False
weather,what weather is predicted for loyalhanna ?,False
restaurant,book the middle east restaurant in in for noon,False
music,i want to listen to lastfm play a drop of the hard stuff by joi chua,False
