Intent,Sentence,Outlier
search,where can i watch the tv series breed the pain ?,False
movie,what films are at kerasotes theatres,False
movie,when is harassed being played at plitt theatres ?,False
weather,what s the weather forecast for my current position ?,False
weather,what s the weather forecast for here in august ?,False
weather,tell me the weather forecast for croatia now,False
movie,find careless love,False
search,where can i stream a television show called safety ep ?,False
search,please find me glass cloud – single,False
weather,is it going to get chillier at 5 am in trussville bosnia and herzegovina ?,False
movie,what is the movie schedule for train,False
search,find a video game called new york 911,False
search,search for tera the exiled realm of arborea,False
music,play them by guy-manuel de homem-christo,False
weather,what is the weather forecast for yoakum sc ?,False
search,what is party all night,False
search,find the fields of sacrifice movie,False
movie,what films are showing at national amusements,False
search,where can i purchase the saga the second life of samuel tyne,False
weather,will it snow in haigler bosnia and herzegovina,False
weather,show me the forecast for anatone louisiana on november 7th,False
weather,will it feel nicer in finland or new mexico today,False
music,play some music using slacker,False
movie,what time is the graduates of malibu high playing at cobb theatres,False
music,play a 1950 album on iheart,False
search,find a soundtrack called the outpost,False
weather,what is the johnson creek forecast for chilly weather,False
weather,what is the weather forecast in va,False
search,can i see the the tv series the late music ?,False
movie,show me the movie schedule for the cooper foundation,False
movie,find lost in space,False
music,play a record from the year 1979,False
search,show me heavenly sword,False
movie,what are the movies movie times nearby,False
search,find a trailer called hellboy the troll witch and others,False
music,play the album a kiss before you go by bt,False
movie,need to see mother joan of the angels in one second,False
weather,can you tell me the weather forecast for three o clock in de,False
music,play the best songs of 2016,False
music,play some techno,False
weather,check the weather forecast in seven weeks for emida,False
search,show creative work of through the back door,False
weather,what is the freezing forecast for british virgin islands,False
music,play dhafer youssef top-twenty on netflix,False
weather,what is the weather forecast nearby sc,False
search,can you please look up the game the islanders ?,False
music,play a tune from 1962,False
music,play punk rock music,False
music,can you use pandora to play a soundtrack from 1999 by david sitek ?,False
weather,what do the cloud indicate in east aurora,False
movie,show me the movies at the closest cinema,False
search,find tortured man,False
movie,find the movie times for films in the area,False
movie,please tell me the movie schedules,False
weather,what will the weather be for hooksett,False
weather,what will the weather be in grand coteau ut at six pm ?,False
movie,where is wild america showing at zero p m,False
search,where can i view the tv series of witch,False
search,show acta mathematicae applicatae sinica tv show,False
weather,what s the weather going to be like around lewis and clark trail sixteen hours from now ?,False
movie,show movies at the nearest movie house,False
search,where can i locate the show the return of mr moto,False
music,play music from 1950,False
