Intent,Sentence,Outlier
weather,will it be getting colder in sahuarita ?,False
weather,is agnew united states has chilly weather,False
weather,what s the weather forecast for my current position ?,False
weather,tell me the weather forecast for croatia now,False
restaurant,i need to book a restaurant in sunnybrook for 7,False
weather,is it going to get chillier at 5 am in trussville bosnia and herzegovina ?,False
music,play them by guy-manuel de homem-christo,False
weather,what is the weather forecast for yoakum sc ?,False
weather,show me the forecast for anatone louisiana on november 7th,False
weather,will it feel nicer in finland or new mexico today,False
music,play some music using slacker,False
restaurant,book me a reservation for the brazen head in hecker,False
music,play a 1950 album on iheart,False
weather,weather within the same area as qatar at four,False
music,play songs by naomi schemer,False
music,play a record from the year 1979,False
restaurant,need a jewish in maine to book a restaurant,False
restaurant,book james d conrey house for madeleine keisha and clara alvarez far from your colleagues college,False
music,play the music track of 1998,False
restaurant,book a table at a bar in argentina,False
music,play the album a kiss before you go by bt,False
music,play the best songs of 2016,False
weather,check the weather forecast in seven weeks for emida,False
music,play sunshine reggae on youtube,False
weather,what is the freezing forecast for british virgin islands,False
music,play dhafer youssef top-twenty on netflix,False
weather,what is the weather forecast nearby sc,False
weather,weather in radnor township wv,False
restaurant,i want to make a reservation at the conflict kitchen for one,False
restaurant,book a restaurant in lake fenton for four,False
music,play a tune from 1962,False
music,can you use pandora to play a soundtrack from 1999 by david sitek ?,False
weather,what do the cloud indicate in east aurora,False
weather,what is the weather going to be like this evening in arkansas,False
weather,is it going to get hotter in my current position,False
restaurant,book a pub for two on jan first 2037,False
weather,weather for oct 16 in mo,False
weather,forecast for laguna heights barbados,False
weather,what will the weather be for hooksett,False
weather,what will the weather be in grand coteau ut at six pm ?,False
restaurant,i need a highly rated oyster bar in ar in a month for jeanne collins amy and i,False
music,play a 2001 sound track on deezer,False
weather,what s the weather going to be like around lewis and clark trail sixteen hours from now ?,False
weather,how will the weather be in kentucky this week ?,False
weather,what s the weather in ri ?,False
music,play music from 1950,False
weather,what s the weather in south hill,False
music,play music on netflix,False
restaurant,i want to book the best steakhouse with south american cuisines in alaska,False
weather,is there snowstorm in la ?,False
restaurant,book a restaurant at sixteen oclock in sc,False
music,play some ray williams music from the nineties on spotify,False
restaurant,please reserve a table at the food truck in wheeler for december 4th 2019,False
music,play top-twenty fourties movement music by mohammad reza lotfi,False
music,play me a nineties song by joseph genaro,False
restaurant,book me a bar where i can get a bear claw in as,False
weather,what is the weather in mascotte,False
restaurant,i need to book the best food court in within the same area as ok that serves persian food for my ex husband and i,False
restaurant,lets go to a bistro in sd,False
music,play something from the twenties on lastfm,False
restaurant,book a restaurant for three people in jenkins,False
restaurant,i need a reservation for next week with a party of six,False
restaurant,want to eat at diners of allentown pennsylvania on purim,False
weather,what will the weather be like at 3 am in trinidad and tobago,False
weather,what s the weather going to be one hour from now in taiwan,False
weather,will it be warmer at 15 o clock in deepwater bonaire,False
weather,what is the southern shops forecast for warm temps,False
music,plan an album by roni duani,False
weather,i d like to see weather conditions for ennis,False
restaurant,i need a table for 1 minute from now at any pub for five around in that also serves fisnn chips,False
music,i want to hear music by madeleine peyroux from 1991 on youtube,False
weather,will there be a snowstorm in slick or four hours from now ?,False
weather,at my current spot is it going to be hotter on nov the eighth,False
weather,what s the weather going to be like in fort point san francisco tomorrow ?,False
weather,is it warm in sierra blanca now,False
restaurant,book a restaurant in goshenville pr for october 16 2038,False
restaurant,book a spot for nine near togo,False
weather,is it going to be colder in botswana by 09 30,False
weather,what is the forecast for the current spot for cloudy conditions,False
weather,what is the weather of pine city,False
music,play heavy machinery by phil spector on zvooq,False
restaurant,book a table at a pool bar,False
restaurant,make me a reservation at a bar for a party of 7 in indonesian,False
weather,what weather is predicted for loyalhanna ?,False
restaurant,book a spot for nine in lavalette guam,False
music,i want to listen to lastfm play a drop of the hard stuff by joi chua,False
music,play the artist tei last concert on netflix,False
weather,weather for ma in the morning,False
restaurant,book a table at a restaurant within the same area as the octagon christchurch in allentown,False
weather,what is the humidity in serbia,False
restaurant,book mars 2112 in rwanda for 4 people,False
restaurant,book pm park clear lake iowa at 5 am for 6 people,False
weather,is there going to be a depression in my current location on nov the ninth,False
restaurant,book a stracciatella provider coffeehouse for 10,False
music,play my trabajo relax playlist,False
restaurant,book a restaurant for four in trinidad and tobago,False
weather,what is the weather not far from current position,False
restaurant,book a table for kirsten price audra and i faraway from our location at an outdoor taverna,False
music,can you play some andrew cash music on slacker,False
weather,will it be windy at 4 pm in ny ?,False
weather,what is the pw forecast for jul 9 in robert,False
music,play some origa on google music,False
music,i want ohear the 1996 soundtrack from deezer,False
music,use groove shark to play music from the nineties,False
weather,what is the weather forecast for strong city,False
weather,give me weather information for porcupine mountains,False
weather,what s the weather forecast for oman 2 months from now ?,False
restaurant,book reservations at a restaurant in ne for 4 people on apr 2 2021,False
weather,what is the forecast for petersville oh,False
music,play some fun-punk,False
weather,she me the forecast for clayton lake state park on oct 17th,False
restaurant,book me a reservation for a mediterranean restaurant on confederate memorial day nearby ocean grove,False
weather,show cloud forcast in 1 hour in ia,False
music,i need to hear the song aspro mavro from bill szymczyk on youtube,False
restaurant,book a spot for 8 in a cafeteria with german chocolate cake in ecru new mexico,False
music,play some seventies track from top rie tomosaka,False
music,play me a ballad by dres on groove shark,False
music,play my under the surface playlist,False
weather,what will the weather be in nationalpark rila on nov 25 ?,False
restaurant,book a table for 9 scheduled for april the 8th in nj,False
weather,what will the weather be next apr in mt ?,False
restaurant,book a reservation for a parry of eight for a restaurant in birch river mo,False
restaurant,book a spot far from Åland,False
music,play me a frank farian ep,False
restaurant,make a table reservation at the top-rated brasserie in cotton center,False
music,play me some music youtube,False
music,play geddy lee music on spotify sort by top,False
weather,will it storm in charles pinckney national historic site,False
restaurant,i need a table for 2 on feb 18 at main deli steak house,False
restaurant,book reservations at a nearby restaurant in montenegro for four people,False
music,play some mf doom from the sixties on pandora,False
weather,will the wind die down at my current location by supper time?,False
restaurant,find a reservation at boone tavern for 4 people in 10 24,False
restaurant,i want seats for 4 at a sichuan food restaurant in indonesia,False
weather,what s the weather in hi,False
weather,tell me the weather forecast for here,False
weather,is it going to be rainy in kings valley kosovo next mon,False
weather,let me get the forecast in allardt canada,False
music,put on vimeo and play kacapi suling,False
music,play kurt cobain ballad tunes,False
music,use netflix to play bizzy bone kiss me goodnight sergeant major,False
music,play me a song by teitur lassen on groove shark,False
restaurant,i would like to book a fry sauce bar for jul 3 2019,False
music,play some popular bryan gregory songs,False
weather,what s the weather in paulette yemen,False
restaurant,i want to book a restaurant for supper in kellerton for 2,False
restaurant,can i get a table for 3 in gu at a restaurant in the neighboring area that serves chicken french ?,False
restaurant,book this week for their step sisters workplace close,False
weather,what will the weather be a nine in willow river state park ?,False
weather,is the weather going to be colder in gu in 11 years,False
weather,show the forecast nearby in twenty two minutes in french polynesia,False
restaurant,book a theme restaurant in cameroon for 6 people,False
music,play my hype playlist on youtube,False
music,play the track that would be something from eden ahbez,False
weather,what will the weather be like in the falkland islands starting may 25 2022,False
restaurant,book me a reestaurant that is close in the country of cocos islands,False
restaurant,reservea table for five people on september second in gabon,False
weather,what s the weather in niagara,False
restaurant,i need a table at somewhere within walking distance of nv on november the 24th 2027,False
restaurant,book a tavern on lincolns birthday lincolns day,False
restaurant,book a restaurant in three points,False
music,play sixties theme music,False
weather,will there be fog not far from mexico on apr 27,False
music,use iheart radio to play eighties music from hugh masekela,False
music,play me something by funtwo,False
weather,is it going to be warmer 165 days from now at nairobi national park,False
weather,tell me if it ll be freezing 333 days from now in caplinger mills florida,False
weather,weather for noon in ca,False
restaurant,book something for me and my wife at a restaurant in four weeks,False
weather,is it forecast to be hot in greenland this winter ?,False
restaurant,book a restaurant for me and my mother in law in montserrat,False
weather,what is the weather forecast for ridge farm new york,False
restaurant,i need a table at a steakhouse in encino that serves meatcake,False
weather,will there be sun in the manassas national battlefield park ?,False
weather,is it going to get any hotter in kerrick ?,False
weather,what was the weather in my current position last october,False
restaurant,i need a fast food restaurant that will seat two in a smoking room,False
weather,what is the mississippi for the week,False
music,play rie fu music sorted by the best,False
weather,will it be colder in cut ma tomorrow,False
restaurant,get me a reservation for 1 somewhere in spade at seventeen oclock,False
music,can you play an ep from the year 1958 ?,False
music,play groove shark,False
music,play any track by flame,False
weather,is it going to be warm here for brunch,False
restaurant,i need a reservation for four at a restaurant in 1 hour and 1 second,False
restaurant,me and katharine would like to go eat at jan 22nd in ia,False
music,i m looking for the last track by fei yu ching from the fourties,False
weather,what is the weather doing in south carolina right now ?,False
restaurant,bar restaurant for november the twelfth 2030 that is popular and for a party of ten,False
music,play paul landers o rio a cidade a Árvore on slacker,False
restaurant,book a table for josie carissa and lindsay at a brasserie which serves trentino,False
restaurant,i need a reservation for five at a top-rated english restaurant in elma,False
restaurant,book a restaurant for monique stewart arlene and jami,False
music,play music by daddy yankee,False
music,play me a popular ronnie wood soundtrack,False
weather,is there any fog warning in dauset trails nature center now,False
music,play pledge by markus grosskopf,False
restaurant,book a table for ten people in eucalyptus hills,False
restaurant,book a spot for elise and alma at a brasserie in ravensdale mh for this week,False
weather,ho warm is it in arcola ?,False
restaurant,book a table in glennie for 1 in the northern mariana islands,False
music,open google music and play women of jazz playlist,False
weather,how warm will it be in 10 minutes,False
restaurant,book a restaurant in french southern territories on dec the fifth 2026 for two,False
weather,what is the predicted weather for wells in indiana ?,False
restaurant,please book me a table for three at an american gastropub,False
restaurant,find me a table at a javanese brasserie,False
weather,show weather forcast for february the 8th on current spot in neighboring,False
music,play while we were waiting by sippie wallace on vimeo,False
music,play the album by paul barker playing the greatest from 1978,False
weather,will it be hot in saint jo alaska,False
weather,what is the weather forecast close to puerto rico,False
music,play some music by jody williams from 2001,False
restaurant,book a table for nine people next mar,False
restaurant,book a restaurant for a party of 7 in paraguay on saturday,False
music,play hættuleg hljómsveit & glæpakvendið stella by kaori iida,False
music,please play a movement by rupam islam,False
weather,is it warm in fernandina beach slovakia,False
restaurant,make me a reservation for a party of 2,False
weather,will it be warm in zambia at 9 pm,False
weather,will it be hotter in ct at 6 am,False
weather,what is the weather like in the city of frewen in the country of venezuela,False
restaurant,i need a reservation in steele city,False
music,play a track by deeyah khan,False
music,can you play something off my kids workout playlist on groove shark,False
weather,what is the forecast starting on september 1 2039 for chillier conditions in ak,False
restaurant,book rosalie stewart and evelyn at a restaurant,False
restaurant,i need reservations for a party of 8 within the same area at 01 48 35 at a restaurant in armenia that serves tuscan cuisine,False
restaurant,book me a table for one at blue ribbon barbecue,False
music,play paul ortiz music from 1990,False
music,can i hear a tune from vladimir vysotski ?,False
music,can you play crossover ?,False
restaurant,book a spot for five at a brasserie on jan 7 2023,False
music,play 2004 on pandora,False
music,play some stephen jones on youtube,False
weather,what weather is in saint vincent and the grenadines on thursday,False
music,play a native us song on last fm,False
weather,will it snow on apr eighteenth 2029 in myanmar ?,False
music,play the latest ep by joel hastings on itunes,False
music,play music on deezer by imogen heap,False
music,play apbl98 by alden penner,False
music,play tomtegubben som hade snuva,False
music,play seven steps to heaven by wikluh sky,False
restaurant,book the boon brick store for nine people,False
music,play the symphony by tetsuya ogawa from 1953,False
weather,what is the weather forecast for theodore roosevelt inaugural national historic site,False
restaurant,id like a table at the san francisco brewing company in puerto rico at noon,False
restaurant,book a table for 10 at the dome edinburgh,False
restaurant,book a reservation for irene and rosella at the room in the elephant in israel,False
music,play music on pandora,False
weather,will it be stormy in saint pierre and miquelon in the city of wenham,False
weather,what will the weather by close by the current position at 02 02 30 ?,False
restaurant,book the tea house on north river,False
music,play some house music,False
restaurant,book a restaurant in palau for two people,False
weather,what is the forcast now in kansas,False
restaurant,book a spot for nine at the cubby bear in luxor,False
music,play some good movement music by brian littrell from around 2001,False
restaurant,book a table for seven people at a restaurant which has internet,False
weather,will there be a storm nearby,False
music,play prints in the stone by helen baylor,False
restaurant,pizzeria restaurant in kellnersville hi that is outdoor for ten,False
weather,what is the forecast for assumption of mary in in for the weather depression,False
restaurant,find me a table for four somewhere,False
weather,is it warm at seven am in greenland,False
music,play some music from the sixties,False
music,play fifties track music,False
music,i want to hear the album suites & sweets,False
restaurant,book a restaurant for a meal for 4 people,False
restaurant,book a reservation for louisiana fried chicken this winter in taiwan,False
restaurant,id like a table for 3 at a tavern in the vatican,False
music,play all music alan released in 1997,False
music,play the song i get ideas as performed by richard kruspe,False
music,play trace adkins music from the thirties,False
music,play stefon harris s song,False
weather,will it hail in 1 minute in toms river,False
restaurant,book a table for 1 at ringside steakhouse in hurricane,False
music,play music by helen ward,False
music,play music by otis redding,False
restaurant,i need a table for one,False
music,open youtube,False
restaurant,book a restaurant for 2 in cross timbers district of columbia,False
music,play some seventies music on netflix,False
music,play lorenzo palacios quispe,False
restaurant,book a brasserie for 3,False
weather,what does it feel like in connecticut,False
music,play some carmen mcrae from ed robertson off of itunes,False
music,play in the arms of god on zvooq by nimal mendis,False
restaurant,book me a reservation at an oyster bar that serves crab cake for two people,False
weather,will the weather be okay in northern luzon heroes hill national park 4 and a half months from now ?,False
weather,will there be a storm faraway from chapman ranch ?,False
music,play pop,False
restaurant,i need to book a restaurant with a smoking room in al,False
weather,tell me the current forecast for switzerland,False
weather,what s the weather far from jarbidge,False
restaurant,book a table for two at a restaurant faraway from office in california,False
weather,will it be warm in hematite ?,False
weather,what will the weather be in stelvio national park 1 hour and 1 minute from now ?,False
weather,what will it be like feb the twentieth in colorado,False
weather,how will the weather be in bhutto family mausoleum next autumn ?,False
restaurant,please book a room in the river café restaurant to accommodate eight members in andorra,False
music,can you play some music on youtube,False
music,i want to hear that track from 1991,False
music,use spotify to play greatest songs from kailash kher,False
music,play some songs from the fifties,False
restaurant,book a breakfast in a restaurant for eight,False
weather,what is the forecast next year in mcgee,False
music,play the top song by amon amarth on groove shark,False
music,play a symphony from bob hardy please,False
music,play the newest martin solveig sound track,False
music,play me a seventies ep,False
restaurant,book an osteria in north salt lake for three,False
restaurant,lets go and take elsa and i to westhampton beach in 1 hour to the american chinese cuisine at the tea house,False
weather,what s the forecast for maltio strict nature reserve ?,False
restaurant,book a restaurant for august fourth not far from the marshall islands,False
music,play some 1991 dave barker,False
weather,is there forecast to be snow in gu this summer ?,False
restaurant,book a restaurant for one in skillman,False
weather,what is the weather forecast 131 days from now in atanassow-see,False
restaurant,i would like to eat fast food and have a party of two in kentucky,False
restaurant,book a spot for vicki and i at a restaurant in puerto rico,False
weather,what is the current spot forecast for far areas and warmer temps,False
music,play fourties music on pandora,False
restaurant,i want to eat a a brasserie that serves muffuletta where can i get a reservation?,False
restaurant,need a table for nine in east prairie la,False
weather,what is the fiji forecast for warm temps,False
restaurant,book reservations at a restaurant in olton around supper time,False
music,please play a song by everlast,False
restaurant,book reservations not far from our neighborhood for a party of 2,False
music,play the top of emil de cou,False
music,open spotify and play a couple of celtic songs,False
music,play victoria banks s album,False
weather,will it be sunny in corcovado indonesia ?,False
weather,what s the weather forecast near to fern creek this winter ?,False
music,play latest shaggy music,False
weather,will it be warm in jenners panama on august the sixteenth ?,False
music,play innovations by kokia,False
restaurant,make a reservation for 9 at a brasserie with parking,False
restaurant,can you place a reservation for me at ariston cafe,False
weather,will it colder here on 11 18 2018,False
restaurant,i want to take christy louise and alexandra to eat at 17 38 04 anywhere in ne,False
restaurant,book the space aliens grill & bar in hord wy for feb the twenty-seventh,False
restaurant,book a spot for my colleague and i at a pizzeria with a pool in owings mills wisconsin,False
weather,what is the mt forecast for 22,False
weather,weather for 9 3 2034 at bridle trails state park,False
music,i want to hear a top ten soundtrack from 1984 by shinehead,False
music,play ciribiribin by sandeep khare,False
weather,i need the weather in hubbardston will it be chillier ?,False
restaurant,book a brasserie that serves mezzes in iowa,False
weather,will it be warmer in ct,False
music,play christina milian latest music,False
weather,on april 2nd what will the weather be here,False
music,play this is animal collective please,False
weather,what is the weather of new jersey palisades at three hundred three days from now,False
music,i want to hear any tune from the twenties,False
music,play the top nineties melody by gus g,False
music,play pop music with groove shark,False
weather,what s the forecast for tonight far from east carpathian biosphere reserve ?,False
restaurant,book a table for five at a restaurant with the best rating,False
weather,when will the weather be temperate like it is now in stansbury park in tuvalu,False
restaurant,book me seating at a popular joint for sep the 10th,False
restaurant,in a week make a reservation for a table of 7 in district of columbia,False
restaurant,i would like to find a cafe that serves grilled meat close by in tunisia and need a table for 2 one second from now,False
weather,what s the snowfall at noon in in,False
weather,what is the weather prediction for acworth north korea in six years,False
weather,how s the weather going to be on jul 2 in whiteside,False
music,i want to hear somi s songs from the twenties,False
restaurant,book a restaurant for one person at three pm,False
weather,what is the forecast in north carolina,False
weather,what is the weather forecast two hours and seventeen seconds from now in elgin schoolhouse state historic site,False
restaurant,book a spot at savoy hotel and grill that is neighboring wisconsin,False
music,play the best bruce ruffin music on youtube,False
music,play me a chris needham song on vimeo,False
music,play the most popular miles jones track,False
weather,what is the weather forecast for boden,False
restaurant,book north indian osteria at 12 am,False
weather,what s the weather at eleven pm in craig mountain wildlife management area,False
music,play slacker tunes,False
music,play a sixties song by classified,False
restaurant,make reservations for me at a taverna in hong kong,False
music,play 1958 music,False
music,play twenties chant from lagaylia frazier on itunes,False
music,play hora din moldova by yamazaki maso,False
weather,what will the weather be in cummings mississippi in eleven years,False
weather,is it supposed to be sunny here ?,False
music,play a new tune by louis silvers,False
weather,i need to know the weather at the queen elizabeth national park,False
restaurant,i want to find a restaurant that has a table for two at 5 am,False
music,play some seventies music by janne puurtinen on youtube,False
restaurant,book a reservation for seven people at a highly rated restaurant that serves moroccan food in east greenville,False
music,play the most popular 1956 record,False
music,play some indie music on spotify,False
weather,what will the weathr be in akin jamaica ?,False
restaurant,make me a reservation at a fast food restaurant for elba and corina at a restaurant with parking,False
music,i d like to listen to diana vickers best tune from the twenties,False
music,play top-ten eighties song,False
restaurant,i need to book a restaurant that serves sundanese in bonaire for 7,False
weather,is it going to get windy today in tunisia ?,False
restaurant,i need to book a restaurant for eight nearby limerick one year from now that serves jerky,False
weather,what is the bahamas forecast for stormy weather at 07 43 21,False
weather,what s the forecast for il around tea time?,False
restaurant,book a bar in san marino for five,False
restaurant,book a spot for six in greece,False
restaurant,i want a table for four at a place in california,False
restaurant,book a table for doris and i in new tulsa,False
weather,what is the forecast for farmerville in cape verde,False
music,play music by shinji miyazaki,False
music,play a 1977 record by bitty mclean on google music,False
music,play the track pocahontas john farnham,False
music,play soheila zaland,False
weather,can you tell me the weather conditions for patricia,False
weather,will there be snowfall in zero pm in estonia,False
music,play music by ian haugland,False
restaurant,i need a table for five at childs restaurants in brunei,False
restaurant,can you find me reservations for this morning at a restaurant that serves stracciatella ?,False
music,use itunes to play artist ringo shiina track in heaven,False
weather,tell me when it will be warmer in woods hole oklahoma,False
restaurant,book a table for 1 at a restaurant,False
music,play music from 1964,False
music,play a 2009 concerto on deezer,False
restaurant,book a spot at colony,False
restaurant,reserve a table at a restaurant with wifi in france,False
restaurant,i want to book a restaurant in barbados that serves creole,False
weather,is maalaea has chillier weather,False
weather,what will the weather be in the current spot on 12 14 2023,False
music,play fifties from sirusho harutyunyan,False
restaurant,i want to book a table for a party of 4 at a taverna next spring,False
restaurant,book a restaurant within the same area of ely for 10 people,False
music,i want to listen to born on the bayou on iheart,False
restaurant,i need a table for 4 in pelland,False
music,play odessa by maartin allcock,False
music,play the newest melody by cisco adler on pandora,False
restaurant,need a table for party of five for december 26 2040 in the state of mt,False
music,i d like to listen to iheart radios chill out playlist please,False
weather,what is the weather forecast here one minute from now,False
restaurant,book a reservation for a restaurant in stonewood gu,False
music,play the best album from the seventies,False
music,play the track titled faget,False
restaurant,book a reservation for ten at a restaurant in american samoa at 2 am,False
restaurant,book a table for 9 people for four pm in johnson,False
music,play music on deezer,False
restaurant,book the union oyster house in guanica puerto rico,False
weather,will it be chillier in uruguay in 213 days ?,False
music,play any song from 2001,False
music,play a melody by hagigat rzayeva,False
music,play the newest melody from corey clark on lastfm,False
weather,what s the weather forecast for seychelles ?,False
weather,what will the weather be like in 1 minute in my current position,False
restaurant,i need a reservation for orthodox good friday,False
weather,will it be chilly in liberty city bhutan ?,False
restaurant,book a restaurant on martin luther king jr day with parking,False
weather,is the forecast stormy this afternoon in maryland ?,False
weather,tell me when there will be a snowstorm in clifton forge,False
weather,is there fog in new york,False
weather,what is the predicted weather for my current spot next month ?,False
music,i want to listen to roger daltrey from the sixties on slacker,False
restaurant,find me a table at a delicatessen in urbanette that serves rabbit pie,False
music,play russell morris s the singer and the song on netflix,False
music,play 1952 yusef lateef on netflix,False
restaurant,book a restaurant with a spa in connecticut,False
restaurant,book a table for two for this autumn,False
weather,is it warm in fernley ?,False
restaurant,find a table for two in a place not far in culdesac,False
restaurant,can you get me reservations for a highly rated restaurant in seychelles,False
weather,will it be stormy on 4 3 2027 in new rochelle wy,False
restaurant,book the electric banana in ewen for crystal and brittney,False
