Intent,Sentence,Outlier
search,where can i see the trailer for phineas redux ?,False
weather,will it be getting colder in sahuarita ?,False
search,where can i watch the tv series breed the pain ?,False
movie,what films are at kerasotes theatres,False
movie,when is harassed being played at plitt theatres ?,False
weather,what s the weather forecast for my current position ?,False
weather,what s the weather forecast for here in august ?,False
movie,what movie house is playing the animated movies nearest ?,False
weather,tell me the weather forecast for croatia now,False
music,play some fourties andrew lloyd webber on groove shark,False
movie,find careless love,False
restaurant,i need to book a restaurant in sunnybrook for 7,False
search,find a video game called new york 911,False
weather,what is the weather forecast for yoakum sc ?,False
search,what is party all night,False
search,find the fields of sacrifice movie,False
search,show creative photograph of icewind dale heart of winter,False
search,where can i purchase the saga the second life of samuel tyne,False
weather,will it snow in haigler bosnia and herzegovina,False
movie,please check the movie schedule,False
weather,will it feel nicer in finland or new mexico today,False
music,play some music using slacker,False
restaurant,book for my girlfriend and i for truffade at a gastropub in west virginia,False
movie,what time is the graduates of malibu high playing at cobb theatres,False
search,find a soundtrack called the outpost,False
weather,what is the johnson creek forecast for chilly weather,False
weather,weather within the same area as qatar at four,False
search,find a song called this champagne mojito is the last thing i own,False
music,play songs by naomi schemer,False
weather,what is the weather forecast in va,False
movie,what time is hold that blonde playing at the closest cinema ?,False
movie,what is the movie schedule at the fox theatres,False
search,find the mystery woman saga,False
music,play a record from the year 1979,False
search,show me heavenly sword,False
restaurant,book james d conrey house for madeleine keisha and clara alvarez far from your colleagues college,False
search,find a trailer called hellboy the troll witch and others,False
restaurant,book a table at a bar in argentina,False
music,play the album a kiss before you go by bt,False
movie,need to see mother joan of the angels in one second,False
search,show creative work of through the back door,False
search,play the what i need to do soundtrack,False
weather,what is the freezing forecast for british virgin islands,False
movie,find the movie schedule for movies close by,False
music,play dhafer youssef top-twenty on netflix,False
movie,when is the woman going to be scheduled at the closest movie house ?,False
search,can you please look up the game the islanders ?,False
weather,weather in radnor township wv,False
movie,is you will meet a tall dark stranger at bow tie cinemas,False
search,please find me the work instrumental directions,False
restaurant,i want to make a reservation at the conflict kitchen for one,False
restaurant,book a restaurant in lake fenton for four,False
music,play punk rock music,False
search,can you find me the restless natives ?,False
music,can you use pandora to play a soundtrack from 1999 by david sitek ?,False
weather,what do the cloud indicate in east aurora,False
search,find tortured man,False
weather,what is the weather going to be like this evening in arkansas,False
movie,find the movie schedules for cineplex odeon corporation,False
search,can you help me find the author! author ! trailer ?,False
weather,is it going to get hotter in my current position,False
restaurant,book a pub for two on jan first 2037,False
weather,forecast for laguna heights barbados,False
weather,what will the weather be for hooksett,False
weather,what will the weather be in grand coteau ut at six pm ?,False
movie,where is wild america showing at zero p m,False
restaurant,i need a highly rated oyster bar in ar in a month for jeanne collins amy and i,False
search,find a show called the paper route,False
music,play a 2001 sound track on deezer,False
search,show acta mathematicae applicatae sinica tv show,False
weather,what s the weather going to be like around lewis and clark trail sixteen hours from now ?,False
weather,how will the weather be in kentucky this week ?,False
restaurant,find a reservation for 3 people,False
movie,show movies at the nearest movie house,False
weather,what s the weather in ri ?,False
search,where can i locate the show the return of mr moto,False
weather,what s the weather in south hill,False
restaurant,i want to book the best steakhouse with south american cuisines in alaska,False
weather,is there snowstorm in la ?,False
restaurant,book a restaurant at sixteen oclock in sc,False
restaurant,please reserve a table at the food truck in wheeler for december 4th 2019,False
music,play top-twenty fourties movement music by mohammad reza lotfi,False
weather,give me the weather forecast in zimbabwe,False
music,play me a nineties song by joseph genaro,False
weather,will there be snowfall faraway from robinson forest,False
restaurant,book a spot for ten at a restaurant with a spa in us minor outlying islands,False
search,please find me the rear mirror saga,False
search,show creative last light,False
music,play music off itunes,False
music,play ep from quasimoto from the nineties,False
restaurant,i want a table for eight at gu,False
weather,what is the weather in mascotte,False
restaurant,book a reservation for 8 at a restaurant that serves chicken fried bacon in aruba,False
restaurant,i need to book the best food court in within the same area as ok that serves persian food for my ex husband and i,False
search,find the living room tapes a tv series,False
movie,what time is bhoot returns showing at douglas theatre company,False
movie,what are movie times for movies playing in the neighborhood ?,False
movie,where is the nearest movie house that is playing sirivantha,False
music,play something from the twenties on lastfm,False
search,play a trailer for sencha touch,False
search,i m looking for the music of nashville season 3 saga,False
restaurant,book a restaurant for three people in jenkins,False
search,show tv show schedule archiveis,False
movie,which animated movies are playing at megaplex theatres at tea time?,False
movie,find the movie schedule for century theatres,False
search,find the picture their finest hour,False
music,play the newest released song from 1951,False
movie,can you give me the movie times,False
music,plan an album by roni duani,False
movie,what are the movie schedule now,False
weather,i d like to see weather conditions for ennis,False
restaurant,i need a table for 1 minute from now at any pub for five around in that also serves fisnn chips,False
search,show creativity of book future of the past,False
weather,will there be a snowstorm in slick or four hours from now ?,False
weather,at my current spot is it going to be hotter on nov the eighth,False
weather,what s the weather going to be like in fort point san francisco tomorrow ?,False
movie,tell me what films are around here,False
weather,is it warm in sierra blanca now,False
movie,give me the movie schedule for films in the area,False
search,find a tv series called the golden hits of sandie shaw,False
weather,how much fog is there in tarpon springs ?,False
restaurant,book a restaurant in goshenville pr for october 16 2038,False
restaurant,book a spot for nine near togo,False
restaurant,book a spot for 3 at a bar in antarctica,False
weather,what is the forecast for the current spot for cloudy conditions,False
music,play some chanson music,False
weather,what is the weather of pine city,False
music,play heavy machinery by phil spector on zvooq,False
restaurant,book a table at a pool bar,False
restaurant,make me a reservation at a bar for a party of 7 in indonesian,False
music,play a song from 1990 on netflix,False
movie,what films are showing in the neighbourhood,False
weather,what weather is predicted for loyalhanna ?,False
