test_acc,test_auc,test_loss
0.1358695652173913,0.538178682885311,"tensor(2.6968, device='cuda:0')"
0.6141304347826086,0.41862233137101923,"tensor(2.1350, device='cuda:0')"
0.8641304347826086,0.20966912546989147,"tensor(1.4574, device='cuda:0')"
0.9130434782608695,0.6858066174906021,"tensor(1.1085, device='cuda:0')"
0.9347826086956522,0.8210356230938364,"tensor(1.0655, device='cuda:0')"
0.9402173913043478,0.7743501312149799,"tensor(0.9674, device='cuda:0')"
0.9402173913043478,0.799460511383786,"tensor(0.9124, device='cuda:0')"
0.9456521739130435,0.7865673097382793,"tensor(0.9383, device='cuda:0')"
0.9510869565217391,0.8080094332931413,"tensor(0.9882, device='cuda:0')"
0.9510869565217391,0.8553487836016739,"tensor(0.8091, device='cuda:0')"
0.9565217391304348,0.8134796794098872,"tensor(0.8945, device='cuda:0')"
0.9565217391304348,0.818780365628768,"tensor(0.9194, device='cuda:0')"
0.9565217391304348,0.8316026402581742,"tensor(0.8165, device='cuda:0')"
0.9565217391304348,0.8269114830839066,"tensor(0.8040, device='cuda:0')"
0.9565217391304348,0.8361862986736648,"tensor(0.8413, device='cuda:0')"
0.9565217391304348,0.8403765337967231,"tensor(0.8182, device='cuda:0')"
0.9565217391304348,0.8486772111497269,"tensor(0.8044, device='cuda:0')"
0.9565217391304348,0.8289118465848643,"tensor(0.7779, device='cuda:0')"
