test_acc,test_auc,test_loss
0.23390557939914164,0.48988452013876876,"tensor(2.9691, device='cuda:0')"
0.5901287553648069,0.35103353199311266,"tensor(2.4455, device='cuda:0')"
0.8476394849785408,0.6820063030275523,"tensor(1.8569, device='cuda:0')"
0.927038626609442,0.8069017017039732,"tensor(1.5197, device='cuda:0')"
0.9420600858369099,0.7960338014744885,"tensor(1.4618, device='cuda:0')"
0.9463519313304721,0.8015106558609362,"tensor(1.4161, device='cuda:0')"
0.9484978540772532,0.790884579708336,"tensor(1.4580, device='cuda:0')"
0.9549356223175965,0.811387857452862,"tensor(1.4107, device='cuda:0')"
0.9549356223175965,0.8226174300553997,"tensor(1.3897, device='cuda:0')"
0.9613733905579399,0.8205764632129555,"tensor(1.3621, device='cuda:0')"
0.9592274678111588,0.8250931129070231,"tensor(1.3582, device='cuda:0')"
0.9635193133047211,0.8091497437090283,"tensor(1.3297, device='cuda:0')"
0.9635193133047211,0.8278311855194892,"tensor(1.3590, device='cuda:0')"
0.9635193133047211,0.807196712894542,"tensor(1.3999, device='cuda:0')"
0.9635193133047211,0.8279325956162473,"tensor(1.3444, device='cuda:0')"
0.9635193133047211,0.8349944259904859,"tensor(1.3044, device='cuda:0')"
0.9635193133047211,0.8171207191465099,"tensor(1.3443, device='cuda:0')"
0.9635193133047211,0.8178192432395632,"tensor(1.3372, device='cuda:0')"
0.9656652360515021,0.8192354387865963,"tensor(1.2731, device='cuda:0')"
0.9656652360515021,0.8168476919629306,"tensor(1.3327, device='cuda:0')"
0.9613733905579399,0.8225259482198628,"tensor(1.2997, device='cuda:0')"
0.9613733905579399,0.8387267430480898,"tensor(1.3518, device='cuda:0')"
0.9613733905579399,0.8220834314340096,"tensor(1.3263, device='cuda:0')"
0.9656652360515021,0.8323067038456411,"tensor(1.2968, device='cuda:0')"
0.9656652360515021,0.8236017462393166,"tensor(1.2975, device='cuda:0')"
0.9656652360515021,0.8102546173506293,"tensor(1.2652, device='cuda:0')"
0.9656652360515021,0.8244506125737173,"tensor(1.2828, device='cuda:0')"
0.9656652360515021,0.8311720454203767,"tensor(1.3629, device='cuda:0')"
0.9656652360515021,0.8263809502196982,"tensor(1.2503, device='cuda:0')"
0.9656652360515021,0.8208225422589348,"tensor(1.2694, device='cuda:0')"
0.9656652360515021,0.819172323411691,"tensor(1.2720, device='cuda:0')"
0.9656652360515021,0.8297955629182281,"tensor(1.3091, device='cuda:0')"
0.9656652360515021,0.834034221298106,"tensor(1.2757, device='cuda:0')"
0.9656652360515021,0.8238201679861799,"tensor(1.3323, device='cuda:0')"
0.9656652360515021,0.816846273639899,"tensor(1.2890, device='cuda:0')"
0.9656652360515021,0.8271276972958252,"tensor(1.2479, device='cuda:0')"
