outlier_score,prediciton,label
-1.1350549353664472,电话,诗歌
-1.2427201565381147,地图,聊天
-1.2456322030247784,地图,比赛
-1.192416274926309,谜语,诗歌
-1.123604519875591,app,翻译
-1.22785917536018,地图,翻译
-1.028380308684755,地图,聊天
-0.9934082344313252,地图,公交
-0.991027681141096,地图,食谱
-1.1019025047947066,谜语,聊天
-1.1173672817349978,地图,聊天
-1.2461168195718266,电话,翻译
-1.2228979341830732,地图,天气
-1.2414190787960604,地图,食谱
-1.1917453493215708,地图,股票
-1.113275168780562,小说,节目
-1.2097362827889209,地图,聊天
-1.2411820980436483,电话,聊天
-1.2351077243908806,地图,聊天
-1.1707599799958814,app,电视频道
-0.9982107497403678,地图,食谱
-1.271788429044965,谜语,聊天
-1.1457832483757826,电话,诗歌
-1.0437373207631555,谜语,聊天
-1.2699520964592494,app,股票
-1.1228175858421519,地图,聊天
-1.219875643379138,电话,电台
-0.9865281857391965,app,网站
-1.1067345131699209,谜语,诗歌
-1.065122613900345,地图,健康
-1.236990363519213,电话,聊天
-1.2869948244668301,电话,食谱
-1.0467369511281444,地图,聊天
-1.1593405823741938,谜语,聊天
-1.0684555671613816,谜语,音乐
-1.1664388209974546,小说,食谱
-1.1656911448329186,电话,健康
-1.1374719254782826,电话,视频
-1.1583366304555764,电话,食谱
-1.1852395390256394,电话,健康
-1.0069760524424036,app,电视频道
-1.1149436226797393,app,视频
-1.116620765715272,地图,聊天
-1.170688624133914,谜语,诗歌
-1.0872822894284182,电话,诗歌
-1.169108690600201,地图,节目
-1.1312595930918972,地图,视频
-1.1541839943582377,地图,节目
-0.9917618529248637,app,网站
-1.0527197990093942,app,日程
-1.1711131916646091,谜语,聊天
-1.1634374827027991,地图,聊天
-1.0070699333612778,地图,食谱
-0.9971245057098794,地图,食谱
-1.11234370762841,电话,诗歌
-0.9822428076037502,火车,聊天
-1.1131020219783874,电话,诗歌
-1.1534723405080982,地图,食谱
-1.217580945968181,地图,食谱
-1.0816740291045897,app,节目
-1.2771298149983232,地图,天气
-1.1042615277743546,地图,食谱
-1.1760151235417742,地图,股票
-1.257683019715761,电话,翻译
-1.283759674592702,电话,食谱
-1.2163505394070462,地图,时间
-1.017766560524508,地图,食谱
-1.0418243941807248,小说,电影
-1.1520016412954084,小说,节目
-1.1991779885327647,电话,视频
-1.2179499921765682,app,新闻
-1.1310893143973755,小说,食谱
-1.1250414999556413,电话,视频
-0.9921552915908471,地图,食谱
-1.121663352814412,电话,聊天
-1.2173364541300917,地图,聊天
-1.1012499430703648,app,聊天
-1.2265019253330283,地图,聊天
-1.2605048779395618,app,聊天
-0.9754099258459054,地图,聊天
-1.136326340343715,地图,时间
-0.9985195610180376,地图,节目
-1.2190431080693978,app,短信
-1.2310739719040615,地图,聊天
-1.1513786957110774,谜语,聊天
-1.2779337076042654,app,健康
-1.1951178331989278,地图,聊天
-0.9946653703699736,小说,视频
-1.3225371136618114,app,天气
-1.024838365495539,app,抽奖
-1.1694044211639363,地图,健康
-1.16811479014414,电话,电台
-1.178735101901081,电话,音乐
-1.0302128908640296,谜语,视频
-1.136591100912015,app,音乐
-1.1947113717675717,地图,音乐
-1.14524526359171,谜语,食谱
-1.0360519096250254,地图,健康
-1.106751807249218,小说,视频
-1.0636823500462318,地图,天气
-1.122105982938826,app,抽奖
-1.0173253059551213,地图,股票
-1.119220252559574,地图,食谱
-1.1843416696533797,地图,聊天
-1.1789439410697975,电话,聊天
-1.0954891955447283,地图,聊天
-1.2651558961172233,app,股票
-1.080426115988836,谜语,诗歌
-1.036552877899499,谜语,聊天
-1.238364363718394,地图,时间
-1.0429908881156373,小说,视频
-1.1098441198260856,电话,诗歌
-1.2291407811071362,电话,食谱
-1.2596976866096514,app,股票
-1.2307716040362124,地图,翻译
-1.2326230174323007,地图,聊天
-1.257719660581921,电话,诗歌
-1.2465667128847397,电话,新闻
-1.1791649311854706,地图,电视频道
-1.174011395640236,地图,股票
-1.2149283766004584,谜语,食谱
-1.3192660329115813,地图,聊天
-1.06540515417451,小说,聊天
-0.9918631594406969,火车,公交
-1.0106963334489314,地图,健康
-0.9962207151739604,地图,食谱
-1.2099600432272601,地图,聊天
-1.1554423438617822,小说,食谱
-1.0394161817494159,谜语,聊天
-1.2463097686011342,电话,计算
-0.98578697725103,app,视频
-1.3040619880247881,地图,翻译
-1.2384695264816041,app,网站
-1.1114033862547983,地图,股票
-1.1935487155339009,电话,诗歌
-1.0157745338844095,地图,比赛
-1.218404803956731,电话,健康
-1.0342117271217348,地图,天气
-0.9930816662059841,app,网站
-1.1404126913207973,谜语,聊天
-0.9763578422394289,app,网站
-1.0942763372154298,地图,节目
-1.2416209353663352,app,节目
-1.1796714106624318,电话,聊天
-1.1825631390064868,电话,聊天
-1.147617211630055,地图,新闻
-1.1347108510202066,地图,食谱
-1.020526824751657,飞机,聊天
-1.1503427980691172,电话,诗歌
-1.1419969829485788,电话,聊天
-1.0572931584375882,app,视频
-0.9923557240376392,地图,食谱
-1.168438711723614,地图,食谱
-1.1966611608210045,地图,聊天
-1.1223379998167098,app,节目
-1.0854714734299864,电话,视频
-1.2531391023705238,地图,聊天
-1.165582422461784,谜语,健康
-1.260380034541345,地图,天气
-1.0734706895232309,谜语,聊天
-1.197174090113105,电话,聊天
-1.2509818387331197,app,新闻
-1.1302713855273512,地图,食谱
-1.2017402889605866,app,新闻
-1.1906946412369135,地图,电视频道
-1.1937365858559605,地图,健康
-1.0327725242946522,地图,食谱
-1.2174196308228402,小说,食谱
-0.9905270274319525,火车,公交
-1.2493163164203318,地图,电视频道
-1.0665398752376896,谜语,聊天
-1.0925442547018167,地图,电影
-1.3048745113483353,地图,计算
-0.9868578259222364,地图,股票
-1.1212755542466473,地图,翻译
-1.2752177084944951,app,股票
-0.9638848529434579,app,视频
-1.2545771041147664,地图,聊天
-1.0705642523100405,地图,电视频道
-0.9692533048526766,app,网站
-1.1398955688766146,电话,音乐
-0.9841628700447593,app,email
-1.0948040175777793,谜语,食谱
-1.1088197674318432,谜语,聊天
-1.0757701025604738,谜语,聊天
-1.168584183087113,app,食谱
-1.1263968359985888,电话,诗歌
-1.115476370241211,地图,公交
-1.1858480806415266,地图,食谱
-1.1094397958373639,地图,聊天
-1.198073902333196,地图,节目
-1.0912778052483487,电话,视频
-1.127061936290639,地图,聊天
-0.9987855299224562,地图,食谱
-1.2170692489514208,地图,聊天
-0.9779066361155813,电话,联络
-1.1475804286991838,小说,视频
-1.2289985902845795,火车,公交
-1.2572032108049238,电话,食谱
-1.042811397642364,谜语,聊天
-1.2319736087937847,电话,节目
-1.2260002937101462,地图,聊天
-1.2267081738093304,电话,食谱
-1.0645861911566072,地图,健康
-1.2551508921379928,电话,日程
-0.9950987619214542,小说,视频
-1.1936692089966265,地图,股票
-0.981805220206522,电话,联络
-1.247403308413599,地图,聊天
-1.0766692869448984,地图,食谱
-1.1246815956460778,地图,节目
-1.0394037361406991,火车,公交
-1.1063607735505545,电话,诗歌
-1.1832613561645275,地图,诗歌
-1.2077926702306854,地图,股票
-1.1324040668330504,app,抽奖
-1.248913358184768,地图,聊天
-1.1123934424213207,地图,电视频道
-1.1455054281918151,地图,视频
-0.9959754862724365,app,网站
-1.114337159770661,app,视频
-1.1172108030998842,电话,联络
-1.2508564624678742,电话,音乐
-1.189575794978081,地图,节目
-1.0529931881462624,小说,视频
-1.0991107800781594,小说,节目
-1.0605484068157842,地图,聊天
-1.1415355324547678,电话,聊天
-1.1846999427924056,电话,聊天
-1.1138676813220512,电话,诗歌
-1.1695841645108058,电话,翻译
-1.2617350991557343,app,电视频道
-1.114710481524172,地图,健康
-1.2263609615462872,电话,视频
