test_acc,test_auc,test_loss
0.3646833013435701,0.5240226057789231,"tensor(3.0333, device='cuda:0')"
0.7485604606525912,0.5863745239389662,"tensor(1.8564, device='cuda:0')"
0.8905950095969289,0.6889037581602737,"tensor(1.3887, device='cuda:0')"
0.9328214971209213,0.8038650171389182,"tensor(1.3643, device='cuda:0')"
0.9520153550863724,0.814499510419626,"tensor(1.0562, device='cuda:0')"
0.9558541266794626,0.829104003022564,"tensor(1.0797, device='cuda:0')"
0.9558541266794626,0.8177967873721432,"tensor(1.0404, device='cuda:0')"
0.9558541266794626,0.8265443412728513,"tensor(1.0948, device='cuda:0')"
0.9558541266794626,0.8163244410924493,"tensor(0.9608, device='cuda:0')"
0.9596928982725528,0.8406592535016894,"tensor(1.0301, device='cuda:0')"
0.9616122840690979,0.8349047012694482,"tensor(1.1273, device='cuda:0')"
0.9558541266794626,0.8385956614093858,"tensor(1.0880, device='cuda:0')"
0.9596928982725528,0.8532030381382392,"tensor(0.9849, device='cuda:0')"
0.9577735124760077,0.8433652846415969,"tensor(0.9504, device='cuda:0')"
0.9577735124760077,0.8248398228569864,"tensor(1.0551, device='cuda:0')"
0.9596928982725528,0.8384370344840515,"tensor(1.0072, device='cuda:0')"
0.963531669865643,0.8349111905527571,"tensor(0.9780, device='cuda:0')"
0.9616122840690979,0.8273028663885408,"tensor(0.9261, device='cuda:0')"
