test_acc,test_auc,test_loss
0.48548812664907653,0.5786414093157666,"tensor(2.3060, device='cuda:0')"
0.8232189973614775,0.45752066550372983,"tensor(1.2914, device='cuda:0')"
0.9683377308707124,0.7143317350257278,"tensor(0.5776, device='cuda:0')"
0.9762532981530343,0.7898641876828045,"tensor(0.4712, device='cuda:0')"
0.9736147757255936,0.7930366967919893,"tensor(0.5117, device='cuda:0')"
0.9709762532981531,0.8069897468713201,"tensor(0.4638, device='cuda:0')"
0.9736147757255936,0.7572303695976765,"tensor(0.4785, device='cuda:0')"
0.9736147757255936,0.77227038572685,"tensor(0.4701, device='cuda:0')"
0.9736147757255936,0.7790485832916955,"tensor(0.4460, device='cuda:0')"
0.9736147757255936,0.7794503516568927,"tensor(0.4418, device='cuda:0')"
0.9736147757255936,0.7802436615561731,"tensor(0.4015, device='cuda:0')"
0.9762532981530343,0.7741594275312138,"tensor(0.4100, device='cuda:0')"
0.9736147757255936,0.7406972361258427,"tensor(0.4470, device='cuda:0')"
0.9736147757255936,0.7794781101984882,"tensor(0.4048, device='cuda:0')"
0.978891820580475,0.791417205036276,"tensor(0.3887, device='cuda:0')"
0.9736147757255936,0.7865419285465919,"tensor(0.4303, device='cuda:0')"
0.9736147757255936,0.7681548166913572,"tensor(0.4386, device='cuda:0')"
0.9762532981530343,0.7752624643156643,"tensor(0.4144, device='cuda:0')"
0.9736147757255936,0.7881139385864181,"tensor(0.4488, device='cuda:0')"
0.9762532981530343,0.7728883785213172,"tensor(0.3712, device='cuda:0')"
