outlier_score,prediciton,label
-1.1121428587203737,食谱,聊天
-1.205756903516702,电视频道,聊天
-1.2677514623964634,火车,公交
-1.677961338450536,食谱,聊天
-0.963691766975279,食谱,聊天
-1.2589623433344097,电视频道,股票
-1.3888583061965059,电视频道,节目
-1.2136086281996095,食谱,聊天
-1.1708203795316745,email,聊天
-2.1648487833878507,诗歌,聊天
-1.0859961666707312,app,聊天
-2.0620948329019675,食谱,聊天
-1.3871217300787024,电视频道,股票
-0.9527935301656155,天气,聊天
-0.9716596369085193,app,网站
-1.8590258198089535,食谱,健康
-0.9925163154288035,火车,飞机
-1.7759486006899803,食谱,聊天
-1.159647078682736,食谱,聊天
-1.3494242109098589,食谱,聊天
-0.9517295391839046,诗歌,音乐
-1.9203473917965064,食谱,健康
-1.3544127720950194,诗歌,视频
-1.1491347905227665,食谱,健康
-2.230679516524349,食谱,视频
-1.0892779534355284,时间,聊天
-1.3029577466395406,电视频道,节目
-1.1109999814629767,电台,视频
-1.0921164670325925,时间,节目
-0.9887821153922971,app,网站
-1.02017961459779,火车,飞机
-1.4440021992793668,app,日程
-1.2128102227530495,app,聊天
-1.095121749333369,时间,聊天
-0.9815916360018084,火车,聊天
-0.9811857896646797,电视频道,节目
-1.0285728515489874,火车,飞机
-1.301189404130921,电视频道,股票
-1.3370467538934492,电视频道,电影
-1.3313274780616076,新闻,节目
-2.2087348864702405,食谱,视频
-1.0202267061780457,火车,飞机
-1.228365767342419,电话,视频
-1.3643559423930152,诗歌,聊天
-1.6082926622298168,诗歌,聊天
-1.2580605950591939,app,聊天
-1.1287747446331962,app,聊天
-0.995019018886888,比赛,聊天
-1.5809496585581888,食谱,聊天
-0.9834770967502028,电视频道,节目
-1.0126289562297726,火车,飞机
-1.0856631705526647,email,短信
-1.9167799231917813,诗歌,聊天
-2.4742030410309104,食谱,聊天
-1.0659073744729408,时间,健康
-1.1637431606461852,电视频道,聊天
-1.4856222435487958,电视频道,视频
-1.0397135645377351,app,抽奖
-1.0942455850334007,食谱,健康
-1.003785468260689,诗歌,音乐
-1.015438981058962,火车,飞机
-1.2881973727914757,电视频道,视频
-0.9785291007871997,诗歌,音乐
-1.3582819273459887,诗歌,音乐
-1.7307621731242733,食谱,健康
-1.2324076409404443,食谱,视频
-1.2317433813781864,电视频道,抽奖
-1.1667066627188372,电视频道,股票
-1.150673851909051,诗歌,聊天
-1.442257471471894,食谱,聊天
-1.9404907005903183,食谱,聊天
-1.3677635489075919,电视频道,股票
-1.0949556134309277,时间,聊天
-1.5470745716427765,诗歌,视频
-1.0442455557318069,电视频道,股票
-2.201965241747297,诗歌,聊天
-1.1746466175398202,电视频道,股票
-1.4222526245702127,电视频道,聊天
-1.5010110593136674,电视频道,聊天
-0.9700271911853529,火车,公交
-1.4984457477306505,食谱,健康
-0.964545114594179,食谱,聊天
-1.0489340323439669,火车,飞机
-1.7001267837409777,食谱,聊天
-0.9841427244126628,app,视频
-1.2742226616895869,电视频道,地图
-1.001493386119825,app,网站
-1.039681759613472,时间,地图
-1.4932188009056346,火车,地图
-1.2668815022497901,电视频道,股票
-2.0238981264888984,食谱,健康
-0.9868204245305519,火车,飞机
-0.9716596369085192,app,网站
-1.3476219400069422,食谱,聊天
-0.9657452182176407,app,网站
-1.0252013959140178,火车,飞机
-1.0142648390568811,电视频道,节目
-0.9869672729193409,电视频道,节目
-1.5665766092846503,火车,地图
-2.058290267710718,食谱,聊天
-1.602663161711222,食谱,聊天
-2.2103535083356,食谱,聊天
-1.2408147048441693,诗歌,聊天
-1.1900163936466546,app,视频
-1.3743756912199678,食谱,地图
-2.1376624908639155,食谱,聊天
-1.4891847324935923,诗歌,谜语
-0.9980376272597858,电视频道,节目
-1.0681361958203126,计算,视频
-2.0102399830562105,食谱,聊天
-1.0103952125069091,食谱,健康
-1.0153189717112336,诗歌,聊天
-1.386531967870127,食谱,聊天
-1.7147985519435232,食谱,健康
-1.1555196178968823,火车,地图
-1.0364261127940773,火车,飞机
-0.9808156876011349,火车,公交
-1.874991305382044,食谱,聊天
-1.2421902981320323,电视频道,电影
-1.1313000329205622,食谱,股票
-1.1409288349157678,计算,股票
-1.294307943377666,电视频道,视频
-1.8608083998795208,食谱,聊天
-1.0145485380278025,app,网站
-0.9591294658255786,诗歌,音乐
-0.9754776920150625,食谱,聊天
-1.323814763323637,电话,聊天
-1.1727634597091074,火车,公交
-2.4714611134496325,食谱,聊天
-1.1551877608549386,火车,飞机
-0.9873653163301339,电视频道,节目
-1.059713151473797,时间,视频
-1.1037766482288895,时间,聊天
-0.9959863771935644,食谱,聊天
-1.3250813803867305,电话,联络
-1.1956642516409446,电视频道,视频
-0.9835749257709742,火车,公交
-1.0394963787093014,食谱,聊天
-1.0021445196322132,电台,节目
-0.9711331160401724,食谱,聊天
-1.106932404251833,食谱,健康
-1.1176661604437024,电视频道,日程
-1.313715764501553,电视频道,视频
-1.2757852739423785,电视频道,股票
-0.9695172671444734,电话,联络
-1.717183572576134,食谱,聊天
-0.9983046309856052,电视频道,节目
-0.9726530113701786,火车,公交
-1.0798545515933358,计算,股票
-1.4023292827841,app,抽奖
-2.2453409948506757,食谱,聊天
-1.2726736898676998,电视频道,视频
-0.9657452182176407,app,网站
-1.5273345874248316,电视频道,视频
-1.2530214059720832,电话,联络
-1.1148201263405333,诗歌,音乐
-1.2844141926895538,火车,地图
-1.0211660827166518,电视频道,节目
-1.3452660688237548,电视频道,视频
-0.9933874926995943,电视频道,节目
-0.9554089604377161,食谱,聊天
-2.1446525663035296,诗歌,聊天
-2.105766568094178,食谱,聊天
