test_acc,test_auc,test_loss
0.2687224669603524,0.46168902267092915,"tensor(3.4581, device='cuda:0')"
0.6593245227606461,0.5305696844525982,"tensor(2.3945, device='cuda:0')"
0.8370044052863436,0.7030514755695196,"tensor(1.9338, device='cuda:0')"
0.9016152716593245,0.781560233044408,"tensor(1.7831, device='cuda:0')"
0.9060205580029369,0.7994486983715454,"tensor(1.7193, device='cuda:0')"
0.9118942731277533,0.8336326950611723,"tensor(1.6732, device='cuda:0')"
0.9192364170337739,0.8329076354634706,"tensor(1.6414, device='cuda:0')"
0.922173274596182,0.8325597533332602,"tensor(1.6426, device='cuda:0')"
0.9265785609397944,0.8307654139248062,"tensor(1.6095, device='cuda:0')"
0.9265785609397944,0.8419699649554527,"tensor(1.6061, device='cuda:0')"
0.9236417033773862,0.8513270787788239,"tensor(1.6507, device='cuda:0')"
0.9309838472834068,0.8465922198908016,"tensor(1.6341, device='cuda:0')"
0.933920704845815,0.8374383424698169,"tensor(1.5866, device='cuda:0')"
0.9324522760646109,0.8522974868262532,"tensor(1.6004, device='cuda:0')"
0.9353891336270191,0.8545074538323794,"tensor(1.5715, device='cuda:0')"
0.9368575624082232,0.8405390708251398,"tensor(1.5742, device='cuda:0')"
0.9397944199706314,0.8359937161501532,"tensor(1.5812, device='cuda:0')"
0.9412628487518355,0.8534418359387874,"tensor(1.5756, device='cuda:0')"
0.9397944199706314,0.8561955976431901,"tensor(1.5775, device='cuda:0')"
0.9397944199706314,0.8645932891706125,"tensor(1.5932, device='cuda:0')"
0.9427312775330396,0.8556682815721341,"tensor(1.5657, device='cuda:0')"
0.9412628487518355,0.857660364507234,"tensor(1.5335, device='cuda:0')"
0.9383259911894273,0.859122384933408,"tensor(1.5615, device='cuda:0')"
0.9412628487518355,0.8661322098571486,"tensor(1.5468, device='cuda:0')"
0.9427312775330396,0.8521455172641084,"tensor(1.5518, device='cuda:0')"
0.9412628487518355,0.8518049589682182,"tensor(1.5567, device='cuda:0')"
0.9383259911894273,0.8633509837740452,"tensor(1.5433, device='cuda:0')"
0.9412628487518355,0.8600342023062754,"tensor(1.5482, device='cuda:0')"
0.9397944199706314,0.8602511708980118,"tensor(1.5805, device='cuda:0')"
0.9397944199706314,0.8542355564832413,"tensor(1.5375, device='cuda:0')"
0.9412628487518355,0.8513316561752741,"tensor(1.5333, device='cuda:0')"
0.9397944199706314,0.8569728395604235,"tensor(1.5324, device='cuda:0')"
0.9383259911894273,0.8597668823535873,"tensor(1.5451, device='cuda:0')"
0.9383259911894273,0.8540149259743447,"tensor(1.5206, device='cuda:0')"
