outlier_score,prediciton,label
-1.0498628781810189,健康,食谱
-1.8801643583280054,聊天,食谱
-0.9972914683101395,电影,节目
-1.0418614621946531,聊天,食谱
-1.024283251850381,电视频道,电台
-1.8802488016896892,聊天,食谱
-1.0125473590382161,健康,食谱
-1.028669658855705,诗歌,视频
-2.2805354831072324,聊天,食谱
-1.6648765012525506,聊天,视频
-0.9972914683101394,电影,节目
-1.3134185919224954,日程,视频
-1.0200117765108538,聊天,节目
-0.9655698554228007,聊天,食谱
-1.1013375587292933,聊天,食谱
-0.9743018036285449,聊天,食谱
-2.3779011577121993,聊天,食谱
-0.981469272790633,电视频道,节目
-1.5049999143148245,聊天,食谱
-2.010961483294815,聊天,食谱
-0.9670545027978543,聊天,食谱
-1.019166646932171,时间,节目
-2.4616653065121494,聊天,视频
-1.2790433205685836,电视频道,新闻
-1.5642218362744327,聊天,食谱
-1.596459148641695,聊天,视频
-0.9954428531335668,健康,食谱
-1.022653146118869,网站,app
-1.0069341427724867,电视频道,节目
-1.345728983081448,电话,短信
-1.000925504483441,电影,视频
-1.03004900554393,电视频道,电台
-1.1447304210883975,音乐,视频
-1.6361636778131583,聊天,食谱
-1.374773908203135,小说,视频
-1.4735443145475287,聊天,app
-1.0169901303726478,聊天,食谱
-1.2712136598191637,小说,视频
-1.4361279420923867,聊天,食谱
-1.2822778296081918,音乐,新闻
-1.0703074070136216,网站,app
-0.9770185122711643,聊天,食谱
-1.457180693815581,聊天,食谱
-1.5803210846113538,聊天,食谱
-0.9972914683101397,电影,视频
-1.023556848397708,电视频道,节目
-1.0350756538616905,网站,app
-0.9867245276793938,电视频道,节目
-0.9805453197254785,电视频道,新闻
-0.9570660281844374,聊天,食谱
-0.9921016960612267,电影,视频
-0.9515308254501098,聊天,食谱
-1.360478376398768,电视频道,食谱
-0.9845755819035545,聊天,谜语
-0.9701937644593365,电视频道,节目
-1.2829076952790537,诗歌,视频
-0.9908762672102626,比赛,新闻
-2.3616303223648187,聊天,食谱
-1.2570470708365755,比赛,新闻
-0.9621962718624257,聊天,食谱
-1.948971039534004,聊天,食谱
-0.9749604787256624,电视频道,视频
-1.3573561350544598,电视频道,食谱
-1.1443549014400412,网站,食谱
-1.3015962094853788,网站,app
-0.959096139522661,聊天,食谱
-1.6726817295770289,电话,app
-0.9919675371024643,电视频道,节目
-1.045113199365415,网站,视频
-1.20867683052952,聊天,食谱
-0.9972914683101394,电影,视频
-1.2734231924266868,聊天,食谱
-1.3067825537705122,音乐,节目
-1.4582048750491432,聊天,食谱
-1.3153769140631077,网站,app
-1.1303002105570854,电影,视频
-1.0411995231935183,聊天,食谱
-1.0005431841459118,电视频道,节目
-0.9972914683101394,电影,视频
-1.2502768481255888,电视频道,视频
-1.3163467563462243,电视频道,节目
-2.0023362010608468,聊天,视频
-1.0090088467507223,电视频道,节目
-1.025796769202883,时间,视频
-1.33711123815365,健康,食谱
-1.2976600837434324,电视频道,食谱
-1.239260545698024,聊天,食谱
-0.9972914683101395,电影,视频
-1.3877539971515231,聊天,节目
-1.002957967504714,电影,视频
-2.1286660956554844,聊天,食谱
-2.0186331675192077,聊天,食谱
-0.9581822784167959,聊天,食谱
-1.2423951722120967,网站,app
-1.4568019279768074,时间,电台
-2.3768464101849545,聊天,谜语
-0.9659395903535966,电视频道,节目
-2.033935750169268,聊天,食谱
-2.4631419432518387,聊天,谜语
-1.327378569941873,电视频道,新闻
-0.9734680795490483,聊天,食谱
-1.2266083031227217,电话,短信
-1.05587302829178,网站,视频
-1.313905506247879,电视频道,节目
-1.7137581203424577,聊天,食谱
-1.5673545019803266,聊天,食谱
-1.3180104041803777,诗歌,视频
-2.1419032275198986,聊天,食谱
-1.699756588752684,聊天,食谱
-0.9701937644593362,电视频道,节目
-1.288262580912623,电话,短信
-1.2750687916326557,电话,短信
-1.0732294625816459,比赛,视频
-0.9858648611518573,音乐,视频
-2.0220758784385873,聊天,食谱
-1.9717140526219843,聊天,食谱
-0.992766003900998,聊天,食谱
-1.2084281389574798,聊天,食谱
-0.9733286593684747,电视频道,节目
-1.4178632984559103,聊天,食谱
-1.0237990095888143,email,短信
-1.7672982475821475,聊天,食谱
-0.9972914683101397,电影,视频
-1.331217692264214,电话,短信
-1.2665215056575305,电话,短信
-1.1977506877772008,网站,视频
-1.0982438324807773,电视频道,新闻
-2.286899081155695,诗歌,视频
-1.3083765495278836,电视频道,视频
-0.9911956283627275,聊天,食谱
-0.9813007126227606,电视频道,视频
-2.1086594390623667,聊天,谜语
-0.9624590963908032,电视频道,视频
-1.0441148700656222,电视频道,节目
-1.4701437631816991,电视频道,食谱
-1.095300224195753,时间,新闻
-1.110322139996725,音乐,电台
-2.0397949055325157,聊天,食谱
-2.140569695926333,聊天,食谱
-1.1757805419147735,电影,视频
-1.0174745851996323,电视频道,电台
-1.3907981711604258,电影,视频
-0.9665076202407012,音乐,视频
-0.9926729919938369,电视频道,新闻
-1.6867709443048848,聊天,食谱
-1.3481161241919373,电话,短信
-1.1041714572938204,聊天,视频
-1.6103356220408682,电影,节目
-2.364944135500489,聊天,食谱
-1.7471883463982376,聊天,视频
-1.5789138641325333,聊天,食谱
-2.142730687885046,聊天,食谱
-0.9963641220371431,聊天,食谱
-2.398519287653863,聊天,视频
-0.9758146625565318,电视频道,视频
-1.4245304391403804,电话,短信
-1.219167057523431,电视频道,视频
-1.1415650728272662,聊天,app
-1.0009175887816024,聊天,食谱
-0.9669767236408878,聊天,食谱
-0.9584451291129049,聊天,食谱
-1.3427670960513864,电视频道,视频
-1.0009255044834413,电影,视频
-1.4544615637278802,电视频道,app
-1.8012523472439566,聊天,食谱
-0.9823677461869245,电视频道,节目
-1.3575801759424226,聊天,视频
-2.181506393979631,聊天,谜语
-1.6226346395472562,聊天,新闻
-0.9649859338621368,聊天,食谱
-1.0118678719437768,电视频道,节目
-0.9923128067314144,电视频道,视频
-1.1589400585525742,聊天,食谱
-1.1308356360283134,联络,app
-1.2414623981971062,电视频道,食谱
-1.2309209709060898,电视频道,新闻
-1.217175044306451,email,短信
-1.4718389578316446,聊天,谜语
-1.1153547447154675,公交,视频
-0.9652619303177528,聊天,食谱
-1.3264792105523446,电话,短信
-1.021146366494555,电视频道,视频
-1.3191213644335105,电视频道,节目
-1.1809883838986508,音乐,新闻
-0.9729756324475112,电视频道,新闻
-0.9698076255766725,聊天,食谱
-1.208348727739433,诗歌,谜语
-1.2065168091737823,音乐,节目
-0.9725861513564562,聊天,食谱
-1.3086116704392485,电视频道,视频
-1.2077565401464934,电视频道,电台
-1.226406778635392,电视频道,视频
-0.9817176368086635,电视频道,节目
-1.3615116538584389,聊天,节目
-1.0884439731136495,聊天,食谱
-1.3466349119922973,电话,短信
-1.221731333202213,电视频道,新闻
-1.3096213486815322,电话,短信
-1.0621414008715566,电影,视频
-1.0489533248940692,电视频道,节目
-0.9673226178793536,聊天,食谱
-1.0168838589356421,电影,视频
-0.9656410121512122,电视频道,电台
-1.4238885633250313,电话,短信
-1.356902605224359,聊天,食谱
-2.370920196188706,聊天,谜语
-1.0009255044834413,电影,视频
-1.2125562439094246,电视频道,视频
-1.4347849904501966,电视频道,食谱
-1.0235441158573888,聊天,食谱
-1.000368337386445,电影,节目
-1.2280337101712833,健康,谜语
