test_acc,test_auc,test_loss
0.30082644628099175,0.419633789330759,"tensor(3.3546, device='cuda:0')"
0.6033057851239669,0.4719973629064539,"tensor(2.6427, device='cuda:0')"
0.8396694214876033,0.676689191840707,"tensor(2.1050, device='cuda:0')"
0.912396694214876,0.7506471082228658,"tensor(1.8923, device='cuda:0')"
0.9190082644628099,0.7765188795491826,"tensor(1.8358, device='cuda:0')"
0.9223140495867769,0.7956370229097501,"tensor(1.8468, device='cuda:0')"
0.915702479338843,0.7810341173977537,"tensor(1.8407, device='cuda:0')"
0.9338842975206612,0.7993713357349722,"tensor(1.8303, device='cuda:0')"
0.9322314049586777,0.8108560350984594,"tensor(1.7623, device='cuda:0')"
0.9338842975206612,0.8186951096042006,"tensor(1.7636, device='cuda:0')"
0.9322314049586777,0.8194061830425466,"tensor(1.7897, device='cuda:0')"
0.9371900826446281,0.7956872532630108,"tensor(1.7399, device='cuda:0')"
0.9388429752066115,0.8202530354045504,"tensor(1.7468, device='cuda:0')"
0.9371900826446281,0.7986641865429744,"tensor(1.7560, device='cuda:0')"
0.9388429752066115,0.8173200536836901,"tensor(1.7140, device='cuda:0')"
0.9371900826446281,0.8000981061587122,"tensor(1.7367, device='cuda:0')"
0.9388429752066115,0.8104141649596195,"tensor(1.7482, device='cuda:0')"
0.9371900826446281,0.7973495640162307,"tensor(1.7198, device='cuda:0')"
0.9404958677685951,0.8048511533360018,"tensor(1.6761, device='cuda:0')"
