outlier_score,prediciton,label
-1.4080244010455993,音乐,诗歌
-1.441083579191552,火车,聊天
-1.6412370891275863,音乐,诗歌
-1.4855801915885036,节目,聊天
-1.5165805117628883,地图,聊天
-1.8641955492782334,食谱,聊天
-1.0292213254890217,时间,天气
-2.2452253348050926,食谱,聊天
-1.333078207740807,短信,聊天
-1.69632849251287,视频,聊天
-0.9969141144183296,节目,电视频道
-1.59694842178016,地图,聊天
-1.4772476646587582,音乐,诗歌
-2.7840618309903418,食谱,聊天
-1.0858327813625408,时间,聊天
-0.9717669557948112,音乐,诗歌
-2.1048267500825815,食谱,健康
-1.0177991422847583,火车,飞机
-1.299644121937837,地图,聊天
-1.5886981455451015,视频,聊天
-1.6943963300460623,视频,聊天
-1.4857792605203275,视频,健康
-1.118595844613567,视频,健康
-0.9755063875574947,新闻,电视频道
-1.2705524119633065,地图,聊天
-1.3718552589153787,短信,诗歌
-0.970976365876995,音乐,诗歌
-1.3299661424880003,火车,飞机
-1.2909023444355776,谜语,聊天
-1.1118963656982,时间,聊天
-0.9809006376417614,音乐,诗歌
-0.9695667812693636,火车,聊天
-0.9701947491508609,音乐,诗歌
-1.0160996065122028,时间,天气
-1.1486124431212663,火车,飞机
-0.9574127104750326,视频,电影
-1.1722763686140873,火车,飞机
-1.313895067451766,地图,聊天
-1.456024600807718,视频,聊天
-1.3117221366724925,app,聊天
-1.6129013858933565,视频,聊天
-0.9957149975623935,比赛,聊天
-0.9987043624906249,地图,聊天
-1.1891295122242826,火车,飞机
-1.3137737774678497,视频,聊天
-1.3728403939589435,视频,聊天
-1.1988702651880145,视频,健康
-1.5392183921383094,地图,聊天
-1.0420592632525572,时间,天气
-1.3268470362625993,食谱,健康
-1.1849831429248918,火车,飞机
-1.395653939192363,地图,健康
-1.0198913699226733,时间,天气
-1.0133942169111667,视频,聊天
-1.6074911181186173,翻译,聊天
-1.1161825205172908,视频,聊天
-0.9691970190761374,音乐,诗歌
-1.6916076618525278,视频,聊天
-1.2441826087333492,音乐,诗歌
-1.1820316932727644,地图,聊天
