test_acc,test_auc,test_loss
0.06506024096385542,0.5148568159879876,"tensor(3.2120, device='cuda:0')"
0.6650602409638554,0.5988745486396625,"tensor(2.2750, device='cuda:0')"
0.8530120481927711,0.7374745271888742,"tensor(1.6675, device='cuda:0')"
0.9228915662650602,0.8544163598012227,"tensor(1.4995, device='cuda:0')"
0.9397590361445783,0.8687462014229024,"tensor(1.4562, device='cuda:0')"
0.9397590361445783,0.8816781666726252,"tensor(1.3494, device='cuda:0')"
0.946987951807229,0.887359765471381,"tensor(1.3216, device='cuda:0')"
0.9421686746987952,0.8943248364377391,"tensor(1.3320, device='cuda:0')"
0.9518072289156626,0.884147152407851,"tensor(1.3299, device='cuda:0')"
0.946987951807229,0.890856958993243,"tensor(1.3292, device='cuda:0')"
0.9518072289156626,0.8889893103571558,"tensor(1.3682, device='cuda:0')"
0.946987951807229,0.8857480962425369,"tensor(1.2910, device='cuda:0')"
0.9518072289156626,0.8842672768224232,"tensor(1.3406, device='cuda:0')"
0.9493975903614458,0.8874298380465482,"tensor(1.3198, device='cuda:0')"
0.9493975903614458,0.8838118050838368,"tensor(1.3198, device='cuda:0')"
0.9518072289156626,0.8897722641307068,"tensor(1.3118, device='cuda:0')"
0.9518072289156626,0.8882235172142576,"tensor(1.3368, device='cuda:0')"
0.9518072289156626,0.8857152050337851,"tensor(1.3419, device='cuda:0')"
0.9518072289156626,0.8928504522541203,"tensor(1.2796, device='cuda:0')"
0.9518072289156626,0.8922433949447643,"tensor(1.2562, device='cuda:0')"
