outlier_score,prediciton,label
-1.2279190064054668,音乐,聊天
-1.5968188255351918,食谱,翻译
-1.1533372242921625,股票,翻译
-0.9606287541647429,节目,聊天
-1.162420845934694,节目,聊天
-1.6337027533452282,食谱,聊天
-1.1411804509724044,音乐,翻译
-1.1227146286547607,电视频道,天气
-1.4268550643494087,食谱,聊天
-1.2892955186448634,音乐,聊天
-1.3749324170504946,健康,聊天
-1.4587368108092296,音乐,聊天
-1.73374729957716,食谱,聊天
-1.1483417460567462,节目,聊天
-1.0667872493078192,股票,飞机
-1.375762931439663,健康,聊天
-1.8100818377348695,食谱,聊天
-1.5805945359122309,音乐,聊天
-1.1613195696180996,诗歌,视频
-1.077642082804712,食谱,视频
-1.1273537949489447,节目,聊天
-1.3427378241564714,诗歌,视频
-1.079535130521485,股票,飞机
-0.9922117269052,节目,日程
-1.4446082494782988,健康,聊天
-0.9592579134372621,节目,聊天
-1.1587136881326896,股票,聊天
-1.2033424723873005,电视频道,天气
-1.032227665953854,公交,飞机
-1.092237109401071,音乐,翻译
-1.1805602512200808,节目,时间
-1.3900952451135902,诗歌,视频
-1.028681600153606,公交,飞机
-1.2616240589306078,电视频道,视频
-1.2952560258171533,音乐,聊天
-1.0672958166237088,音乐,聊天
-0.9988979388297938,公交,火车
-1.1385895655004894,电影,聊天
-1.2180736772309146,音乐,聊天
-0.9988056642364302,比赛,聊天
-1.1898586700916405,音乐,聊天
-0.977709532653658,网站,app
-1.098251589704539,小说,时间
-0.9927097357696665,公交,飞机
-0.9987388894292298,公交,火车
-1.2509380841568873,音乐,短信
-1.380688210527197,音乐,聊天
-1.0239747872420808,音乐,聊天
-1.3287237251545931,网站,聊天
-1.0220307379542857,电影,视频
-1.0312519389399357,公交,火车
-1.0647093543412278,小说,天气
-1.3853356909798595,音乐,抽奖
-0.9927097357696665,公交,飞机
-1.0204640963133687,节目,视频
-0.9917926561673021,公交,火车
-1.3430255170231022,音乐,视频
-1.1738667309694097,小说,天气
-1.0244010683698923,股票,抽奖
-0.9830232664102813,网站,app
-1.4239988699652861,诗歌,聊天
