outlier_score,prediciton,label
-1.3231205254329215,音乐,诗歌
-0.9665712216791551,聊天,诗歌
-1.1048947624590606,地图,公交
-0.9971641219817104,时间,天气
-1.3520132879660136,地图,股票
-0.9995781037199937,电影,节目
-1.0716639791717124,电台,电视频道
-1.736496185283243,音乐,诗歌
-1.2596349912000384,地图,股票
-0.9730125760338867,音乐,诗歌
-2.2534578626249226,聊天,健康
-1.5562539079865225,火车,飞机
-1.64547400453278,聊天,健康
-1.0168130797494648,比赛,视频
-2.988191673130758,聊天,健康
-1.2509210543690599,网站,电视频道
-1.0479100113005226,食谱,视频
-0.9720860651317791,聊天,诗歌
-1.158488873584831,音乐,诗歌
-0.9997314368063707,电影,节目
-2.5366620550942676,聊天,视频
-2.511036284328158,聊天,节目
-1.6765492666219282,火车,飞机
-0.9891649045039802,音乐,诗歌
-1.032194790240184,音乐,诗歌
-1.025089151170535,电台,节目
-0.9923694384415438,时间,天气
-1.452639887417418,火车,飞机
-1.2423614739172157,地图,股票
-1.0527876800257843,电台,节目
-1.0680232120678237,聊天,视频
-1.1318253730724304,电台,新闻
-1.3100933732431852,火车,飞机
-1.7227906917282396,聊天,视频
-0.9649350536021961,网站,app
-1.1570025530398071,电台,节目
-1.297043479504006,火车,飞机
-1.2649981245010036,电话,短信
-2.775985774835997,聊天,健康
-1.0001125521928806,电影,视频
-2.2333802994304883,聊天,天气
-1.0692566511409578,比赛,抽奖
-1.8353390612924148,聊天,健康
-1.266096651276865,火车,飞机
-1.10357941726492,音乐,视频
-0.985081268631923,聊天,健康
-1.2038263773304867,音乐,视频
-2.5377667701829862,聊天,天气
-1.0012949678048337,比赛,抽奖
-0.9824121544774804,网站,app
-1.0994362177948502,地图,股票
-1.3780337882921228,地图,股票
-1.030580090285902,音乐,诗歌
-2.390942596207487,聊天,视频
-1.4146352070768624,小说,诗歌
-1.1743384359308986,地图,股票
-0.9928832849937616,聊天,诗歌
-1.2476269388371084,电台,新闻
-0.9990301624140153,电台,电视频道
-1.266511174394597,地图,股票
-0.9775219685487633,网站,app
-1.0759994439532155,火车,公交
-0.9672384103364753,聊天,健康
-1.624381659074381,火车,飞机
-1.1712988602039587,音乐,计算
-1.21836183430208,电影,视频
-1.45928879676192,地图,股票
-1.044518274784907,音乐,诗歌
-2.206059179441165,聊天,健康
-0.9823075168141393,聊天,天气
-1.119650902300221,火车,飞机
-1.2542650124047712,火车,飞机
-1.1913153821072684,电台,节目
-0.9863424791299019,网站,app
-1.054489676091992,电台,节目
-1.2387869286180586,网站,新闻
-1.0681700962269445,音乐,诗歌
-0.9948006146703605,电影,视频
-0.9853117663499058,聊天,谜语
-0.9879258821447474,电台,节目
-1.4334575744689373,地图,视频
-1.0758901829298035,食谱,健康
-0.9918426615871339,时间,天气
-1.0616487031809203,网站,新闻
-0.9892765811586448,电台,新闻
-1.3138192945143068,地图,电视频道
-2.552933730979631,聊天,健康
-1.5541020726044612,火车,飞机
-1.0457929433129682,火车,公交
-1.019690575758528,电台,电视频道
-1.1561544737296916,聊天,计算
-1.3086040880431309,地图,股票
-1.2369289070985197,地图,股票
-1.1817576438275874,网站,视频
-1.5126849325332317,地图,电视频道
-1.3413949207852789,网站,email
-0.9855424958318834,音乐,诗歌
-2.8015385706408638,聊天,公交
-0.9865960777896483,网站,app
-1.0446170395117274,网站,app
-1.7655940045580856,火车,飞机
-1.5837281414842217,地图,节目
-1.2500334802925648,聊天,视频
-0.9997314368063706,电影,视频
-1.053715862464341,地图,公交
-1.2702767736419527,音乐,节目
-2.7026293829360992,聊天,健康
-0.9718259930087315,网站,app
-0.9889230042771444,电影,视频
-1.058443688119493,地图,股票
-1.0300262203489021,电影,节目
-1.409945396376371,火车,公交
-1.9388690954112373,翻译,诗歌
-0.9889203042149408,聊天,诗歌
-1.3490184018365738,地图,股票
-2.475947822874938,聊天,抽奖
-1.0418702079591045,电台,电视频道
-0.9995781037199937,电影,视频
-1.0643787453573013,电台,视频
-1.3652921259016992,电台,节目
-1.352316747949257,聊天,视频
-1.0095164019151486,电影,节目
-1.0050271076522665,音乐,诗歌
