test_acc,test_auc,test_loss
0.19304347826086957,0.4475374877552558,"tensor(3.5988, device='cuda:0')"
0.6017391304347826,0.4775073468465074,"tensor(2.7686, device='cuda:0')"
0.8121739130434783,0.6559008364102178,"tensor(2.3039, device='cuda:0')"
0.8956521739130435,0.705447969256273,"tensor(2.0642, device='cuda:0')"
0.9060869565217391,0.7567071057192376,"tensor(1.9867, device='cuda:0')"
0.9130434782608695,0.7824474417903701,"tensor(1.9131, device='cuda:0')"
0.9130434782608695,0.7791485193278578,"tensor(1.9690, device='cuda:0')"
0.9165217391304348,0.772992992238716,"tensor(1.9071, device='cuda:0')"
0.9165217391304348,0.7955527089141736,"tensor(1.8894, device='cuda:0')"
0.9165217391304348,0.7780913269535077,"tensor(1.8976, device='cuda:0')"
0.9182608695652174,0.8052023208499737,"tensor(1.8899, device='cuda:0')"
0.9217391304347826,0.8093670409162836,"tensor(1.8428, device='cuda:0')"
0.928695652173913,0.8063145203827896,"tensor(1.8568, device='cuda:0')"
0.9269565217391305,0.809779217843418,"tensor(1.8265, device='cuda:0')"
0.9269565217391305,0.8133290633712607,"tensor(1.8115, device='cuda:0')"
0.9339130434782609,0.8138143320021098,"tensor(1.7968, device='cuda:0')"
0.9339130434782609,0.8050463416472006,"tensor(1.7945, device='cuda:0')"
0.9391304347826087,0.8244653756310754,"tensor(1.8205, device='cuda:0')"
0.9356521739130435,0.8183852008138046,"tensor(1.8519, device='cuda:0')"
0.9373913043478261,0.8079406224097656,"tensor(1.7854, device='cuda:0')"
0.9339130434782609,0.8094506819380605,"tensor(1.7626, device='cuda:0')"
0.9321739130434783,0.8396013864818024,"tensor(1.7764, device='cuda:0')"
0.9426086956521739,0.8299585562504709,"tensor(1.7665, device='cuda:0')"
0.9321739130434783,0.8259354984552785,"tensor(1.7987, device='cuda:0')"
0.9339130434782609,0.809966091477658,"tensor(1.7436, device='cuda:0')"
0.9356521739130435,0.8210564388516314,"tensor(1.7720, device='cuda:0')"
0.9356521739130435,0.8255180468691132,"tensor(1.7516, device='cuda:0')"
0.9373913043478261,0.8042543892698365,"tensor(1.7967, device='cuda:0')"
0.9373913043478261,0.8190784417150176,"tensor(1.7403, device='cuda:0')"
0.9391304347826087,0.8284537713812071,"tensor(1.7613, device='cuda:0')"
0.9408695652173913,0.8239763393866326,"tensor(1.7615, device='cuda:0')"
0.9408695652173913,0.8326192449702358,"tensor(1.7421, device='cuda:0')"
0.9408695652173913,0.7979097279782985,"tensor(1.7082, device='cuda:0')"
