outlier_score,prediciton,label
-1.1471988895590193,聊天,食谱
-1.0895242797365017,聊天,食谱
-0.9770541295963037,节目,电视频道
-1.1060849873899594,聊天,食谱
-1.0882952757259763,聊天,健康
-1.3925781756500843,聊天,食谱
-1.246767187324012,聊天,食谱
-1.989222844014541,聊天,健康
-1.6612635928828623,诗歌,视频
-1.5542547795729091,聊天,食谱
-1.1582043469627543,聊天,健康
-0.9932093501001937,新闻,电视频道
-1.6780656195257801,节目,视频
-1.136135021852023,节目,视频
-0.9796223743912252,聊天,食谱
-1.6315008348602107,聊天,食谱
-0.983938001354111,聊天,食谱
-1.6484192599797804,聊天,食谱
-1.0524534466246145,聊天,食谱
-1.1497662899542818,聊天,食谱
-1.5032458306876983,聊天,时间
-0.980369436025234,聊天,食谱
-2.2247540608659864,聊天,视频
-2.1699703876918734,聊天,食谱
-2.149671809546326,聊天,视频
-1.1502836795283906,聊天,食谱
-1.3675090172622433,地图,火车
-1.0759504725911295,日程,时间
-1.2805147055462838,公交,火车
-1.551228887640436,聊天,健康
-0.9987284481969689,电影,视频
-1.2658236055829997,日程,火车
-1.3640947287619782,公交,抽奖
-1.0215024078363348,聊天,健康
-1.008872849676417,节目,视频
-1.463304819875713,地图,火车
-2.562119977609675,聊天,食谱
-1.0358987591284945,聊天,健康
-1.8262958480880855,电话,视频
-1.6796405640907905,股票,抽奖
-1.0207503616894065,聊天,食谱
-1.0074178881990987,日程,时间
-1.2918253019240777,小说,视频
-1.093148966100359,聊天,食谱
-0.9955665581635815,节目,电视频道
-0.9811780318513609,聊天,食谱
-1.001007127288354,聊天,健康
-1.0250509246670547,聊天,食谱
-1.2895500102952195,公交,火车
-1.6157610558171847,聊天,食谱
-1.2411285275170305,股票,计算
-1.5676066834086404,app,视频
-1.864290314007056,聊天,健康
-1.3297893323922831,公交,火车
-0.9670480254741257,聊天,食谱
-0.9961194654386801,电影,视频
-1.0257746753034462,聊天,食谱
-1.0838170659775503,聊天,食谱
-1.3846094749587676,诗歌,视频
-1.1401241999062635,聊天,健康
-1.0107200909321339,聊天,食谱
-1.7898671775995596,节目,电视频道
-1.0743979331478883,聊天,健康
-0.9861460778293003,聊天,食谱
-1.3208294830655278,公交,火车
-1.8993775496203085,聊天,食谱
-1.0601462274365678,节目,电视频道
-1.3074756723894647,聊天,计算
-1.3063273116572107,节目,视频
-0.9954072162436501,节目,电视频道
-1.5680913715619114,聊天,食谱
-1.082310188243836,电台,食谱
-0.984287439119754,聊天,食谱
-1.0097430617865053,小说,视频
-1.0894423574522005,聊天,食谱
-0.9973741900616035,电影,视频
-1.208204761884613,聊天,食谱
-1.5764712922912492,聊天,食谱
-1.0824172384276245,聊天,健康
-1.406612060942115,节目,视频
-0.9789240511185726,聊天,食谱
-1.2516313571746642,短信,抽奖
-0.9756678385423363,节目,电视频道
-1.2135318915733595,电影,视频
-0.9766839401270768,节目,视频
-1.0996263116925713,节目,视频
-1.3295533650967486,公交,火车
-0.968732817566502,节目,电视频道
-1.0796974899276983,聊天,健康
-1.209561524465093,日程,视频
-1.052088649148697,聊天,食谱
-1.590702257093469,聊天,食谱
-1.0213916140767274,聊天,食谱
-1.3517424677575136,日程,火车
-0.9982470534188806,电影,视频
-0.9987284481969689,电影,视频
-0.9895916362289497,节目,电视频道
-1.7621333838996578,聊天,食谱
-1.573114748216828,聊天,食谱
-0.9750910636802933,聊天,食谱
-0.9622002315426688,节目,电视频道
-1.2281355664647526,日程,火车
-1.2612272523911248,公交,火车
-0.9855511655613514,聊天,食谱
-1.5806858298038509,节目,抽奖
-1.3313666042998367,飞机,火车
-1.3463831755592526,公交,计算
-1.019917933113418,聊天,食谱
-1.3429781638298999,聊天,健康
