outlier_score,prediciton,label
-1.7080713683197744,视频,比赛
-1.3896633498185407,app,翻译
-1.0792777010542753,视频,翻译
-1.0765471459244065,聊天,翻译
-1.322481210844428,时间,天气
-1.0502983910076593,节目,电视频道
-1.2968788143962442,节目,电台
-0.9723505471551377,新闻,电视频道
-1.4370037511630982,视频,天气
-0.9520177103384698,聊天,翻译
-1.1081845152072174,联络,短信
-1.7738055889535218,视频,天气
-1.2277073953575788,股票,抽奖
-1.4387751034526803,节目,电台
-1.1121165359143548,时间,天气
-1.1027775641590156,股票,抽奖
-0.9647042700533752,聊天,翻译
-1.4499278953646715,网站,电视频道
-1.0353326519135089,聊天,翻译
-0.9624628110881727,聊天,地图
-1.148462953120036,聊天,地图
-1.2199934552035665,电影,地图
-1.6241117681183657,视频,比赛
-0.9796755581477159,聊天,天气
-1.4227091177001936,公交,地图
-0.9571441671931737,聊天,地图
-1.299833726023523,新闻,天气
-1.148416663842468,视频,电视频道
-1.3525680069853716,公交,地图
-1.5842007695348477,网站,电视频道
-1.8496261338656932,聊天,翻译
-1.5655142146712369,视频,电视频道
-1.6530258469068848,新闻,抽奖
-0.9932365674303314,节目,电视频道
-1.1326727618907528,公交,地图
-1.8567632185691672,聊天,翻译
-1.0730381500312964,节目,电视频道
-1.6973589135180536,网站,电视频道
-1.0056561952618417,节目,电视频道
-1.3686622203634617,联络,电台
-1.4950246783068177,聊天,天气
-1.3696927452869805,火车,地图
-1.235805967168286,视频,抽奖
-1.893329530215763,聊天,地图
-1.0607618593816843,联络,短信
-1.1565206741008796,视频,比赛
-0.9922515030921094,节目,电视频道
-1.506848430186765,股票,比赛
-1.3008810555079393,视频,比赛
-1.0346107459104859,时间,天气
-1.0213828341686775,聊天,天气
-1.0776086057046004,视频,比赛
-1.4049507433073638,视频,翻译
-0.986448668159087,诗歌,翻译
-1.4740480097650281,联络,短信
-1.5444135423801746,联络,短信
-1.3621064318366705,视频,地图
-1.6440953394857243,联络,短信
-1.5137674078408359,联络,短信
-1.0952858618506902,聊天,翻译
-1.0294557243958289,聊天,天气
-1.3969023935581597,联络,短信
-0.9835568331187539,聊天,天气
-1.1408241198417732,聊天,翻译
-1.5221148572967746,视频,抽奖
-1.2323118812498703,节目,电视频道
-0.9646295165708046,聊天,地图
-0.9901637816331551,节目,电视频道
-1.4879657666013968,火车,地图
-1.1941373620032527,音乐,电台
-1.7331609792326588,视频,地图
-0.9904031448693622,联络,抽奖
-1.3262049971464753,聊天,天气
-0.9737353249292848,节目,电视频道
-1.2916254204383515,节目,电台
-0.9635213742889333,新闻,电视频道
-1.5016123120625335,聊天,天气
-1.6548975840537348,聊天,翻译
-0.9643753652830913,聊天,翻译
-1.5403857318610985,视频,天气
-1.3117715950748585,联络,短信
-1.5027787213266905,联络,短信
-2.1282084425882086,食谱,翻译
-1.6519806451424366,网站,翻译
-1.2051043075067216,聊天,比赛
-1.6889122028424535,聊天,天气
-1.8462045138436405,视频,天气
-1.1309282952915438,节目,电视频道
-1.6698869711717752,新闻,短信
-1.14354202928636,联络,电视频道
-1.7185303100904776,聊天,天气
-1.1202096186725945,联络,抽奖
-1.095407155843765,联络,短信
-0.9698815899354903,节目,电视频道
-1.2698062128354803,app,电台
-2.0433089571898844,聊天,天气
-1.4155929155808926,联络,短信
-1.183757146768455,视频,地图
-1.251347438373997,联络,短信
-1.3879291145372468,网站,电视频道
-1.0253363462321805,公交,地图
-1.315293086185711,联络,抽奖
-1.1289268246981772,时间,天气
-1.304022533094664,节目,电台
-1.7674491176056673,电话,短信
-1.0318255178246964,聊天,天气
-1.8572654214147264,视频,地图
-1.2298762080145667,聊天,翻译
