Intent,Sentence,Outlier
诗歌,毛泽东 的 诗 哦,False
聊天,有 房 有 车 吗 微笑,False
翻译,苹果 翻译成 英语,False
翻译,翻译 光大银行,False
聊天,哪天 的,False
公交,无锡 到 阜阳 怎么 坐 汽车,False
食谱,孜然 排骨 怎么 做,False
聊天,你 现在 在 做 什么 啊,False
翻译,今天 我 要 去 逛街 用 英语 说,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
股票,泰山 石油 股票,False
电视频道,频道 管理,False
食谱,赵柏 田鸡 怎么 做 啊,False
聊天,你 咋 不 上天 呢,False
诗歌,搜索 岳飞 的 诗 满江红,False
股票,查询 下 北京 首创 的 股票,False
聊天,今天 什么 天气,False
电台,请 帮 我 调频 100.8 梧州 人民 广播电台,False
网站,打开 江苏 移动 网上 营业厅 网页,False
诗歌,你 背 首 唐诗 给 我 听听 啊,False
健康,甲亢 怎么 治疗,False
食谱,鱼香肉丝 的 做法 啊,False
聊天,你 知道 怎么 拍照 么,False
聊天,你 怎么 笨笨 的,False
食谱,肥肠 的 做法,False
电话,打电话 人名,False
健康,黄疸,False
食谱,酸辣 藕 丁 的 做法,False
聊天,这 是 哪 年 的 事,False
诗歌,尽在不言中 下 一 句 是 什么,False
飞机,查询 上海 到 丽江 飞机票 的 价格,False
聊天,会 lol 吗,False
聊天,你 生日 是 什么 时候,False
食谱,周黑 鸭 怎么 做,False
诗歌,来 一 首 李清照 的 词,False
聊天,可以 帮 买 火车票 吗,False
诗歌,朗读 一 首 李白 的 诗 呗,False
食谱,做 可乐 鸡翅 需要 哪些 材料,False
飞机,查询 今天 上海 到 成都 的 航班,False
股票,中海油 服 股票,False
翻译,你 曾 爱 过 我 吗 用 英语 怎么 说,False
食谱,红烧肉 的 做法 啊,False
食谱,黄瓜 怎么 做,False
电影,最近 热门 的 电影,False
新闻,哦 听 新闻,False
飞机,查询 大大 后天 广州 到 武汉 的 航班,False
食谱,豆沙包,False
食谱,银耳 莲子粥 怎么 做,False
电话,请 打电话 给 人名,False
聊天,谁 是 人名,False
聊天,欧洲杯 谁 能 夺冠,False
聊天,它 在 哪里,False
飞机,上海 到 北京 的 飞机 航班,False
短信,发短信 人名,False
聊天,你 咋 没上 幼儿园,False
音乐,我 要 听 张雨生 的 歌,False
飞机,明天 去 徐州 的 航班,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
食谱,素鸡,False
健康,得 了 关节炎 怎么办,False
app,帮 我 打开 人人,False
股票,科大讯飞 的 股价 如何,False
食谱,拔丝 芋头 怎么 做,False
聊天,顾超 是 谁,False
聊天,你 叫 什么 名字,False
电话,打 给 孩子 的 爸,False
股票,南京 熊猫 股票,False
诗歌,读 首 唐诗 来 听听,False
诗歌,搜索 一下 白居易 的 诗,False
食谱,我 想 我 想 做 老鸭 汤 用 什么 材料,False
股票,查询 股票 00230,False
翻译,你 吃 过 早饭 了 吗 用 英文 怎么 讲,False
聊天,你 这 都 跟 哪 啊 快 雪 的,False
诗歌,造化 钟 神秀 的 下 一 句 是 什么,False
电视频道,我 要 看 云南 二 台,False
股票,罗顿 发展 的 股票,False
app,链家 地产 打开 QQ,False
聊天,怎么 上 分,False
食谱,蒜 茄子 怎么 做,False
聊天,晚餐 吃 点 什么 呢,False
火车,星期四 去 上海 的 火车,False
飞机,后天 去 大连 的 航班,False
食谱,宫爆鸡丁 的 菜谱,False
聊天,你 肥 吗,False
网站,易车网 看看,False
地图,龙口 西路 在 哪里,False
地图,新 东站 怎么 走,False
股票,三安 光电 股票 号,False
诗歌,来首 纳兰性德 的 词,False
比赛,中超 赛事 预告 从 在 哪里 看 呢,False
健康,乳腺癌,False
飞机,武汉 到 北京 的 飞机票,False
