Intent,Sentence,Outlier
公交,无锡 到 阜阳 怎么 坐 汽车,False
天气,查 南京 天气,False
诗歌,搜索 岳飞 的 诗 满江红,False
电台,请 帮 我 调频 100.8 梧州 人民 广播电台,False
网站,打开 江苏 移动 网上 营业厅 网页,False
诗歌,你 背 首 唐诗 给 我 听听 啊,False
飞机,查下 上海 到 太原 的 机票,False
电话,打电话 人名,False
诗歌,尽在不言中 下 一 句 是 什么,False
诗歌,朗诵 一 首 李白 的 诗词,False
网站,进入 中国移动 官方网站,False
飞机,查询 上海 到 丽江 飞机票 的 价格,False
诗歌,朗读 一 首 李白 的 诗 呗,False
天气,郑州 天气,False
飞机,查询 今天 上海 到 成都 的 航班,False
电影,最近 热门 的 电影,False
视频,蝎子王 蝎子王,False
新闻,哦 听 新闻,False
飞机,查询 大大 后天 广州 到 武汉 的 航班,False
电话,请 打电话 给 人名,False
app,请 帮 我 打开 uc,False
飞机,上海 到 北京 的 飞机 航班,False
天气,帮 我 看看 今天 的 天气,False
飞机,明天 去 徐州 的 航班,False
视频,预约 还珠格格 第 八 集,False
视频,张艺谋 的 甄嬛传,False
天气,今天 广州 的 天气 怎样,False
app,帮 我 打开 人人,False
电话,打 给 孩子 的 爸,False
诗歌,读 首 唐诗 来 听听,False
诗歌,搜索 一下 白居易 的 诗,False
诗歌,造化 钟 神秀 的 下 一 句 是 什么,False
新闻,我 想 听 重庆 新闻,False
app,链家 地产 打开 QQ,False
视频,请 帮 我 打开 电影,False
天气,今日 天气 怎么样 啊,False
飞机,武汉 到 北京 的 飞机票,False
网站,打开 猫扑,False
飞机,查询 后天 广州 到 上海 的 航班,False
新闻,盘锦 新闻,False
诗歌,背 首 杜甫 的 诗 啊,False
视频,请 搜 电影 画皮,False
视频,大 耳朵 图图 二,False
天气,天气预报 广州,False
新闻,等 请 播报 新闻,False
飞机,七月 三十一 日 上海 虹桥 到 北京 的 航班,False
电话,呼叫 浦蒲,False
视频,小 c 帮 我 搜 一下 断剑 视频,False
网站,帮 我 上下 新浪网,False
诗歌,背 一 首 声声慢,False
app,打开 微信,False
app,打开 QQ 通讯,False
视频,青春 四十,False
电话,拨打 幺 三七 零 九五 二零 八五八,False
联络,新建 联系人 李四 号码 是 一二三四五 六 七八,False
视频,整人专家 的 电影,False
公交,在 合肥 怎么 坐 去 南京 的 汽车,False
视频,小破孩 动画片,False
联络,人名 的 电话 是 多少,False
公交,从 台州 到 金华 的 汽车,False
诗歌,朗读 岳飞 的 满江红,False
诗歌,天王 盖地 虎 的 下 一 句 是 什么,False
视频,80 年代 成龙 演 的 电影,False
网站,打开 百度 哇,False
视频,体育赛事 直播,False
视频,恶 熊出没,False
电话,打电话 给 阿华,False
诗歌,我 给 我 念 一 首 李白 的 诗 吧,False
电话,呼叫 王希,False
视频,帮 我 看 一下 最近 哪些 电影 是 新 上映 的,False
视频,查 雷神 电影,False
app,打开 qq 同步 助手,False
电影,搜索 合肥 左岸 电影城,False
诗歌,阿妈 来 一 首 白居易 的 诗,False
飞机,有没有 下 周二 到 贵阳 的 航班,False
短信,给 栾 佳佳 发短信 说 回到 济南 了,False
视频,发现 之 美,False
小说,搜 一 搜 三毛 的 小说,False
诗歌,念首 唐诗 吧,False
电话,给 人名 打电话,False
比赛,广州 恒大 比赛 比分,False
视频,大 耳朵 图图 获,False
天气,星期六 的 天气,False
