Intent,Sentence,Outlier
食谱,孜然 排骨 怎么 做,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
股票,泰山 石油 股票,False
食谱,赵柏 田鸡 怎么 做 啊,False
健康,黄疸,False
健康,暴发性 紫癜,False
食谱,面包 怎么 做,False
食谱,周黑 鸭 怎么 做,False
食谱,怎么 做 酸菜鱼,False
食谱,福寿鱼 怎么 煮 比较 好吃,False
食谱,红烧肉 的 做法 啊,False
食谱,黄瓜 怎么 做,False
食谱,银耳 莲子粥 怎么 做,False
健康,更年期 综合症,False
天气,帮 我 看看 今天 的 天气,False
健康,多囊肾 怎么 治 啊,False
健康,得 了 关节炎 怎么办,False
天气,今天 广州 的 天气 怎样,False
食谱,拔丝 芋头 怎么 做,False
股票,南京 熊猫 股票,False
食谱,我 想 我 想 做 老鸭 汤 用 什么 材料,False
股票,查询 股票 00230,False
新闻,我 想 听 重庆 新闻,False
食谱,不 懂 饭 的 做法,False
健康,得 了 皮肤病 怎么办,False
食谱,蒜 茄子 怎么 做,False
股票,三安 光电 股票 号,False
健康,乳腺癌,False
天气,今日 天气 怎么样 啊,False
新闻,盘锦 新闻,False
食谱,姐 你 红烧肉 怎么 做 呀,False
食谱,刘林 面 怎么 做 啊,False
食谱,猪肉 丸子 汤 怎么 做 啊,False
健康,鼻息肉,False
天气,天气预报 广州,False
新闻,关注 一下 今天 的 欧洲杯 新闻,False
食谱,黑芝麻 怎么 炒,False
新闻,等 请 播报 新闻,False
健康,内分泌 失调 了 怎么 调理,False
食谱,那好 那 你 告诉 我 西红柿 炒鸡蛋 怎么 去 做,False
email,给 我 看 邮件,False
食谱,小猪 哨 糖醋排骨 的 做法,False
食谱,帮 我 搜索 一下 红烧 排骨,False
食谱,红烧 带鱼 怎么 做 你,False
食谱,板栗 怎么 煮,False
食谱,黑米 红豆 粥 的 做法,False
股票,科大讯飞 的 股票 是 多少 a,False
食谱,不 做 个 红烧肉 怎么 做,False
股票,查询 中国 石化 的 股价,False
健康,过敏性 鼻炎 怎么 治疗,False
食谱,猪大肠 怎么 炒,False
食谱,做 苹果 麦片粥 需要 哪些 材料,False
股票,九连 股份 今天 股价,False
食谱,搜索 烤饼 的 做法,False
食谱,帮 我 找出 红烧肉 的 做法,False
食谱,干贝 怎么 做,False
食谱,做 红烧肉 怎么 做,False
小说,有 什么 好看 的 校园 小说,False
食谱,鲤鱼 怎么 做,False
小说,搜 一 搜 三毛 的 小说,False
食谱,扬州 炒饭,False
食谱,酸菜鱼 怎么 烧,False
食谱,红烧 牛肉面 我 想来 一 碗,False
天气,星期六 的 天气,False
食谱,做 火腿 炒 茄 瓜 需要 什么 材料,False
食谱,煲 鸡汤,False
食谱,海虾 的 做法,False
食谱,炸 里脊 的 做法,False
食谱,做 红烧肉,False
新闻,我 想 知道 今天 的 娱乐 新闻,False
天气,明天 天气 怎样 啊,False
食谱,胡萝卜 怎么 炒 好吃,False
食谱,蛋黄 焗 薯条 怎么 做,False
股票,保利 地产 的 股票,False
天气,我 想 知道 北京 的 天气,False
小说,我 要 看 唯美 童话 小说,False
天气,郑州 的 天气 怎么样,False
健康,感冒 注意 什么,False
新闻,钓鱼岛 新闻,False
食谱,炝 拌 土豆丝,False
天气,龙岩市 天气,False
小说,我 要 看 末世 进化 小说,False
食谱,鱼香肉丝 怎么 炒,False
食谱,灌汤 小笼包 怎样 做,False
食谱,干锅 香辣虾,False
健康,包皮 包茎,False
股票,查询 大北农 的 股票,False
食谱,土豆粉 怎么 做 好吃,False
食谱,糖醋 鲤鱼 怎么 做 啊 你 只 负责 吃 c 则 c,False
健康,破伤风 该 怎么 处理,False
股票,广汇 股份 的 收盘价格,False
食谱,嗯 咯 鸡爪 怎么 做 的,False
食谱,清蒸鱼 怎么 做 吴,False
小说,我 想 看 现在 很 流行 的 小说,False
新闻,占田 你 给 我 放 一下 最近 的 新闻,False
健康,痛经,False
食谱,酱油 鸡,False
食谱,萝卜 炖排骨 汤 怎么 做,False
新闻,搜索 最新 新闻,False
食谱,怎么样 煮 方便面,False
email,帮 我 发邮件 给 婷婷,False
新闻,k 新闻 想 听 新闻,False
食谱,糖醋排骨 怎么 做 好 了 额 你,False
小说,找 找 三毛 的 爱情小说,False
食谱,鸡爪 怎么 炒,False
新闻,帮 我 查 一 查 今天 的 新闻,False
食谱,烧鸭 怎么 做,False
股票,查询 一下 南方 航空 的 股票,False
天气,帮 我 查 一下 明日 天气,False
股票,中国建设银行 的 行情,False
食谱,用 菜籽油 做 面包,False
email,替 我 回复 这封 邮件,False
