Intent,Sentence,Outlier
比赛,2013 年 亚洲 冠军联赛 和 广州 恒大 比赛 时间,False
翻译,苹果 翻译成 英语,False
翻译,翻译 光大银行,False
聊天,哪天 的,False
食谱,孜然 排骨 怎么 做,False
聊天,娃 咋 么 杨 你 因为 呵呵 演完 呀 不到 你,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
聊天,干 啥 呢,False
食谱,赵柏 田鸡 怎么 做 啊,False
聊天,今天 什么 天气,False
网站,打开 江苏 移动 网上 营业厅 网页,False
聊天,在 干吗 啊,False
食谱,鱼香肉丝 的 做法 啊,False
聊天,你 知道 怎么 拍照 么,False
聊天,你 怎么 笨笨 的,False
音乐,来 一 首 我们 的 歌谣,False
电话,打电话 人名,False
日程,设置 明天 8 : 10 闹钟,False
聊天,会 lol 吗,False
食谱,周黑 鸭 怎么 做,False
聊天,可以 帮 买 火车票 吗,False
食谱,怎么 做 酸菜鱼,False
食谱,做 可乐 鸡翅 需要 哪些 材料,False
食谱,福寿鱼 怎么 煮 比较 好吃,False
食谱,红烧肉 的 做法 啊,False
时间,端午节 是 哪一天,False
食谱,黄瓜 怎么 做,False
电影,最近 热门 的 电影,False
食谱,豆沙包,False
食谱,银耳 莲子粥 怎么 做,False
火车,去 南昌 的 火车,False
聊天,推荐 几部 呗,False
电话,请 打电话 给 人名,False
聊天,谁 是 人名,False
聊天,欧洲杯 谁 能 夺冠,False
聊天,它 在 哪里,False
火车,明天 广州 到 长葛 的 火车,False
聊天,怎么 安慰 啊,False
聊天,这么 傲娇,False
聊天,你 咋 没上 幼儿园,False
火车,重庆 到 成都 的 火车票 多少 钱,False
电台,帮 我 调频 92.8 桐庐 人民 广播电台 行不行,False
音乐,我 要 听 张雨生 的 歌,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
音乐,随便 唱首歌,False
食谱,素鸡,False
食谱,拔丝 芋头 怎么 做,False
聊天,顾超 是 谁,False
聊天,你 叫 什么 名字,False
电话,打 给 孩子 的 爸,False
聊天,怎么 这么 热 受不了 了,False
聊天,笨笨 你 是 没有 年龄 么,False
