Intent,Sentence,Outlier
电台,请 帮 我 调频 100.8 梧州 人民 广播电台,False
电话,打电话 人名,False
时间,端午节 是 哪一天,False
电话,请 打电话 给 人名,False
app,请 帮 我 打开 uc,False
抽奖,任意 购买 三 张 大乐透,False
电台,帮 我 调频 92.8 桐庐 人民 广播电台 行不行,False
app,帮 我 打开 人人,False
电话,打 给 孩子 的 爸,False
app,链家 地产 打开 QQ,False
比赛,中超 赛事 预告 从 在 哪里 看 呢,False
app,打开 uc 二 哦,False
电话,呼叫 浦蒲,False
电影,现在 电影院 有 什么 好 电影,False
电话,拨打 幺 三七 零 九五 二零 八五八,False
app,打开 汽车 之 家,False
抽奖,看一看 体彩 的 信息,False
电话,打电话 给 阿华,False
电话,呼叫 王希,False
电台,调频 fm 九十七 点 七,False
电影,搜索 合肥 左岸 电影城,False
电话,我 要 打电话 给 人名,False
电影,离 我 最近 的 电影院,False
比赛,广州 恒大 比赛 比分,False
比赛,中超 比赛,False
比赛,中超 赛事 预告 你,False
电话,打电话 给 hello   word,False
电影,给 我 放 一 部 最新 的 电影,False
抽奖,查询 大乐透 的 开奖 公告,False
时间,明天 是 农历 几 号,False
电台,我 要 听 FM 90.8,False
电台,帮 我 调频 94.8 兰溪 人民 广播电台 可以 不,False
app,打开 相机 这,False
电影,电影 搜索 啊,False
比赛,广州 恒大 比赛 谁 赢 了,False
app,帮 我 找到 微信,False
电影,哦 哦 最新 的 电影,False
电话,请拨 幺 幺 零,False
抽奖,帮 我 查 一下 2013 年 2 月 8 日 开奖 的 七星 彩 中奖号码,False
时间,现在 的 日期,False
电台,调频 103.2,False
抽奖,本期   的 大乐透 开奖号码,False
电台,麻烦 您 可不可以 帮 我 调频 97 广西 经济 广播电台,False
电话,打 给 宋 成钢,False
电话,拨打 幺 三九 幺 三八 九九 三 九九,False
app,搜索 手机 办公 软件,False
app,打开 淘宝,False
电话,给 爸爸 打电话,False
时间,距离 春节 还有 多久,False
app,给 我 打开 一下 qq,False
app,百度 浏览器 打开,False
电话,打电话 给 王宇婕,False
电台,调频 fm 九十七 点 一,False
抽奖,本期 体彩 的 中奖号码 是 多少,False
app,打开 应用 漫画,False
电台,调幅 am 六百 二十八,False
比赛,查询 中超 赛事,False
时间,植树节 是 什么 时候,False
电话,听 电话,False
电影,热门 电影 有 哪些 啊,False
时间,哪一天 国际 牛奶 日,False
电话,拨打 张 月华 的 电话,False
app,上 QQ 我,False
电影,最近 有 什么 热门 的 电影,False
电影,查找 卢米埃 银泰 电影院 有 播放 什么 好看 的 电影 吗,False
电话,打电话 给 幺 三八 八九 六七 五八 六七,False
app,搜索 QQ,False
电话,打电话 给 卢静,False
app,帮 我 打开 电话本,False
抽奖,双色球 的 开奖号码 是 多少,False
抽奖,查 体彩 开奖 结果,False
app,开启 通讯录,False
app,打开 个性 闹钟,False
抽奖,我 要 查 彩票 的 开奖 信息,False
电话,给 王涛 打电话,False
电话,拨打 幺 三九 七七 零九 八七 七六,False
抽奖,看一看 大乐透 的 信息,False
比赛,江苏舜天队 这个 星期 的 比赛 时间 给 我 找 出来,False
抽奖,大乐透 中奖号码 为,False
电影,给 我 查 一下 最近 在 播 哪些 电影,False
app,打开 uc 浏览器 v 八,False
比赛,我 要 听 中超 第 二十八 轮 的 结果,False
抽奖,体彩,False
电话,打电话 给 摩托 老师,False
抽奖,帮 我 查 一下 15 选 5 开奖 结果,False
app,搜狗,False
app,打开 相机 我 想 你,False
电台,fm 九零 二,False
app,我 把 相机 打开,False
app,打开 uc 浏览器 登录 新浪网 主页,False
比赛,2013 年 中国男足 主要 赛程,False
电台,能 帮 我 收听 淄博 音乐 广播,False
电影,查 一 查 上影 电影院 即将 上映 的 影片,False
app,找 愤怒 的 小鸟,False
app,搜索 机锋 市场,False
app,赶集,False
比赛,广州 恒大 亚冠 联赛 比赛 时间,False
电台,调频 到 fm 八 八五,False
电话,打电话 人名,False
app,嗯 打开 相机,False
电影,查询 众乐 电影院 最 热门 的 电影,False
电话,给 高兴 打电话,False
app,国际象棋 开局,False
电话,幺 三零二 三八 四七 三四 二,False
app,打开 熊猫 看书,False
app,打开 手机 QQ 恩,False
比赛,中超 比赛结果 今天 呢,False
比赛,上海申花 的 赛程,False
电台,收听 中国 人民 广播电台 广播,False
app,打开 会 说话 的 汤姆 猫,False
电影,最近 在播 什么 电影,False
比赛,广州 恒大 的 赛程,False
app,进入 设置 菜单,False
电话,打 给 人名,False
电话,拨打 电话 给 人名,False
比赛,帮 我 搜 一下 中超 3 月份 的 对阵 情况,False
时间,现在 星期 几,False
时间,多少 月 之后 就是 过年 了,False
电话,呼叫 电话号码,False
电话,打电话 给 奥巴马,False
app,打开 sky 电话,False
电话,打电话 给 胖头,False
app,音乐 播放器,False
电台,一起 听听 新疆人民广播电台,False
app,打开 qq 登陆 到 聊天 模式,False
比赛,中超 比赛 结果,False
比赛,恒大 山东鲁能 比分 是 多少,False
抽奖,上 一期 双色球 开 什么,False
电台,请 帮 我 调频 106.1 长沙 音乐 广播电台,False
电话,拨打 电话 办公 吴菲,False
比赛,播放 青岛 中能 的 赛程,False
电影,电影院 有 什么 电影,False
电台,麻烦 您 能否 帮 我 调频 97.1 汉中 音乐 广播电台,False
电话,打电话 给 陈雷,False
比赛,我 想 看 足球 中超 第 25 轮 的 比赛 时间,False
电话,打电话 给 三路 店,False
app,把 我 打开 UC 浏览器,False
抽奖,帮 我 购买 2 注 大乐透 的 彩票,False
电话,呼叫 人名,False
app,百度 百科,False
app,帮 我 开 捕鱼 达 人,False
app,人名 打开 相机,False
时间,今天 农历 是 多少,False
电话,打打 给 胡磊,False
电话,打电话,False
电影,最近 有 什么 新 上映 的 电影 啊,False
抽奖,我 要 购买 体彩,False
电话,帮 我 打电话 给 港 铁轮,False
app,打开 搜狐 微博,False
时间,时间 现在 的,False
电话,打电话 给 大哥,False
电影,最近 有 什么 新 片子,False
电话,拨打 幺 零零 八六 一一,False
app,启动 qq 浏览器,False
抽奖,帮 我 查 一下 2013 年 2 月 8 日 开奖 的 15 选 5 中奖号码,False
抽奖,我 要 买 彩票,False
电台,请 帮 我 调频 89.7 上虞 人民 广播电台,False
电话,给 张张 打电话,False
抽奖,查看 大乐透 玩法 的 开奖,False
电话,呼叫 人名,False
电影,哦 哦 查 一下 香港 最新 上映 电影,False
电话,打电话 给 幺 三 二三 五六 二零二 五五,False
时间,还有 多少 天 过年,False
电话,打 一下 公司 张 总 的 电话,False
时间,现在 几 号,False
电话,打电话 给 美华,False
