Intent,Sentence,Outlier
飞机,查下 上海 到 太原 的 机票,False
app,请 帮 我 打开 uc,False
火车,明天 广州 到 长葛 的 火车,False
火车,重庆 到 成都 的 火车票 多少 钱,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
app,帮 我 打开 人人,False
电话,打 给 孩子 的 爸,False
火车,星期四 去 上海 的 火车,False
飞机,后天 去 大连 的 航班,False
地图,龙口 西路 在 哪里,False
地图,新 东站 怎么 走,False
飞机,武汉 到 北京 的 飞机票,False
app,打开 uc 二 哦,False
火车,查询 湛江 到 广州 的 火车票,False
谜语,你 说 谜语 给 我 猜,False
地图,去 金湖县 城,False
火车,有没有 徐州 到 洛阳 的 火车票,False
飞机,七月 三十一 日 上海 虹桥 到 北京 的 航班,False
电话,呼叫 浦蒲,False
app,打开 微信,False
飞机,帮 我 看 一下 明天 去 北京 的 飞机,False
电话,拨打 幺 三七 零 九五 二零 八五八,False
地图,南山 医院 到 北大医院 路线,False
电话,呼叫 王希,False
火车,查 一下 明天 下午 南通 到 南京 的 火车票,False
app,打开 qq 同步 助手,False
谜语,出 一个 谜语 给 我 猜猜 吧,False
火车,烟台 到 齐齐哈尔 的 火车票,False
火车,开封 到 信阳 的 火车,False
飞机,有没有 下 周二 到 贵阳 的 航班,False
小说,有 什么 好看 的 校园 小说,False
地图,去 华强北 的 路 怎么 走,False
谜语,再 讲 一个 谜语 吧,False
电话,我 要 打电话 给 人名,False
火车,杭州 到 北京 的 火车 班次,False
地图,北京西站 在 哪,False
小说,搜 一 搜 三毛 的 小说,False
飞机,帮 我 查 一下 从 济南 到 福州 的 机票,False
火车,帮 我 查 一下 宁波 到 郑州 的 火车,False
电话,打电话 给 hello   word,False
地图,怎么 去 农业银行,False
飞机,明天 从 桂林 到 杭州 的 航班,False
飞机,东营 到 济南 的 航班,False
电话,幺 五 八九 三 二八 二八 三八,False
谜语,给 我 打个 谜语 啊,False
地图,河北 在 哪里,False
