Intent,Sentence,Outlier
聊天,哪天 的,False
公交,无锡 到 阜阳 怎么 坐 汽车,False
食谱,孜然 排骨 怎么 做,False
聊天,娃 咋 么 杨 你 因为 呵呵 演完 呀 不到 你,False
聊天,你 现在 在 做 什么 啊,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
股票,泰山 石油 股票,False
聊天,干 啥 呢,False
聊天,这 有 什么 厉害 的,False
电视频道,频道 管理,False
食谱,赵柏 田鸡 怎么 做 啊,False
聊天,你 咋 不 上天 呢,False
股票,查询 下 北京 首创 的 股票,False
聊天,今天 什么 天气,False
聊天,你 知道 怎么 拍照 么,False
聊天,你 怎么 笨笨 的,False
音乐,来 一 首 我们 的 歌谣,False
食谱,酸辣 藕 丁 的 做法,False
电视频道,新闻 解码,False
聊天,这 是 哪 年 的 事,False
聊天,会 lol 吗,False
食谱,面包 怎么 做,False
食谱,周黑 鸭 怎么 做,False
食谱,怎么 做 酸菜鱼,False
食谱,做 可乐 鸡翅 需要 哪些 材料,False
食谱,福寿鱼 怎么 煮 比较 好吃,False
股票,中海油 服 股票,False
食谱,红烧肉 的 做法 啊,False
食谱,银耳 莲子粥 怎么 做,False
聊天,其实 我 不 跟 你 说话 么 办,False
聊天,你 觉得 我 嫁 的 出去 吗,False
聊天,推荐 几部 呗,False
聊天,欧洲杯 谁 能 夺冠,False
聊天,它 在 哪里,False
app,请 帮 我 打开 uc,False
火车,明天 广州 到 长葛 的 火车,False
聊天,怎么 安慰 啊,False
聊天,这么 傲娇,False
火车,重庆 到 成都 的 火车票 多少 钱,False
电台,帮 我 调频 92.8 桐庐 人民 广播电台 行不行,False
音乐,我 要 听 张雨生 的 歌,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
食谱,素鸡,False
抽奖,帮 我 购买 2 注 25 选 5 的 彩票,False
app,帮 我 打开 人人,False
食谱,拔丝 芋头 怎么 做,False
聊天,顾超 是 谁,False
聊天,你 叫 什么 名字,False
聊天,怎么 这么 热 受不了 了,False
股票,南京 熊猫 股票,False
聊天,笨笨 你 是 没有 年龄 么,False
食谱,我 想 我 想 做 老鸭 汤 用 什么 材料,False
股票,查询 股票 00230,False
聊天,你 这 都 跟 哪 啊 快 雪 的,False
