Intent,Sentence,Outlier
诗歌,毛泽东 的 诗 哦,False
聊天,有 房 有 车 吗 微笑,False
翻译,苹果 翻译成 英语,False
翻译,翻译 光大银行,False
食谱,孜然 排骨 怎么 做,False
聊天,娃 咋 么 杨 你 因为 呵呵 演完 呀 不到 你,False
天气,查 南京 天气,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
节目,下 周 有 什么 好看 的 恐怖电影,False
聊天,干 啥 呢,False
聊天,能 告诉 我 徐 乐乐 的 信息 吗,False
聊天,这 有 什么 厉害 的,False
食谱,赵柏 田鸡 怎么 做 啊,False
聊天,你 咋 不 上天 呢,False
诗歌,搜索 岳飞 的 诗 满江红,False
聊天,摸 啥,False
聊天,今天 什么 天气,False
网站,打开 江苏 移动 网上 营业厅 网页,False
诗歌,你 背 首 唐诗 给 我 听听 啊,False
健康,甲亢 怎么 治疗,False
聊天,在 干吗 啊,False
聊天,你 知道 怎么 拍照 么,False
音乐,来 一 首 我们 的 歌谣,False
健康,黄疸,False
视频,搜 幕府 风云,False
食谱,酸辣 藕 丁 的 做法,False
视频,憨豆 特工,False
聊天,这 是 哪 年 的 事,False
诗歌,尽在不言中 下 一 句 是 什么,False
视频,我 要 看 西游记 啊,False
聊天,你 生日 是 什么 时候,False
食谱,面包 怎么 做,False
食谱,周黑 鸭 怎么 做,False
诗歌,来 一 首 李清照 的 词,False
诗歌,朗读 一 首 李白 的 诗 呗,False
食谱,怎么 做 酸菜鱼,False
节目,动漫 频道 三 天 之后 有 开始 播 吸血鬼 日记 第 四 季 呢,False
天气,郑州 天气,False
翻译,你 曾 爱 过 我 吗 用 英语 怎么 说,False
食谱,红烧肉 的 做法 啊,False
节目,回放 昨晚 的 焦点访谈,False
新闻,哦 听 新闻,False
食谱,豆沙包,False
视频,三 女 休 夫,False
食谱,银耳 莲子粥 怎么 做,False
聊天,其实 我 不 跟 你 说话 么 办,False
聊天,你 觉得 我 嫁 的 出去 吗,False
聊天,它 在 哪里,False
节目,江西 卫视 三 天 之后 放 一站到底 么,False
火车,明天 广州 到 长葛 的 火车,False
聊天,怎么 安慰 啊,False
聊天,这么 傲娇,False
健康,更年期 综合症,False
聊天,你 咋 没上 幼儿园,False
视频,魔幻 电影,False
火车,重庆 到 成都 的 火车票 多少 钱,False
天气,帮 我 看看 今天 的 天气,False
健康,多囊肾 怎么 治 啊,False
音乐,我 要 听 张雨生 的 歌,False
视频,预约 还珠格格 第 八 集,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
食谱,素鸡,False
视频,张艺谋 的 甄嬛传,False
天气,今天 广州 的 天气 怎样,False
聊天,顾超 是 谁,False
聊天,怎么 这么 热 受不了 了,False
诗歌,读 首 唐诗 来 听听,False
视频,惊情 四百 年,False
诗歌,搜索 一下 白居易 的 诗,False
翻译,你 吃 过 早饭 了 吗 用 英文 怎么 讲,False
聊天,你 这 都 跟 哪 啊 快 雪 的,False
诗歌,造化 钟 神秀 的 下 一 句 是 什么,False
新闻,我 想 听 重庆 新闻,False
食谱,不 懂 饭 的 做法,False
健康,得 了 皮肤病 怎么办,False
食谱,蒜 茄子 怎么 做,False
聊天,晚餐 吃 点 什么 呢,False
火车,星期四 去 上海 的 火车,False
食谱,宫爆鸡丁 的 菜谱,False
翻译,今天 的 天气 真是 好 用 英语 怎么 说,False
网站,易车网 看看,False
诗歌,来首 纳兰性德 的 词,False
健康,乳腺癌,False
天气,今日 天气 怎么样 啊,False
节目,世界 军事 中央台 世界 军事,False
节目,金鹰 卡通 今天 晚上 放 什么 节目,False
聊天,谁 是 猪,False
聊天,你 什么 梦想,False
新闻,盘锦 新闻,False
火车,查询 湛江 到 广州 的 火车票,False
