Intent,Sentence,Outlier
诗歌,毛泽东 的 诗 哦,False
比赛,2013 年 亚洲 冠军联赛 和 广州 恒大 比赛 时间,False
诗歌,若 相惜 不弃 下 一 句 是 什么,False
公交,无锡 到 阜阳 怎么 坐 汽车,False
诗歌,搜索 岳飞 的 诗 满江红,False
网站,打开 江苏 移动 网上 营业厅 网页,False
诗歌,你 背 首 唐诗 给 我 听听 啊,False
健康,甲亢 怎么 治疗,False
健康,黄疸,False
健康,暴发性 紫癜,False
网站,进入 中国移动 官方网站,False
诗歌,来 一 首 李清照 的 词,False
诗歌,朗读 一 首 李白 的 诗 呗,False
app,请 帮 我 打开 uc,False
时间,日期 植树节,False
健康,多囊肾 怎么 治 啊,False
健康,得 了 关节炎 怎么办,False
诗歌,读 首 唐诗 来 听听,False
时间,查询 距离 12 点 25 分 还有 多少 分钟,False
诗歌,搜索 一下 白居易 的 诗,False
诗歌,造化 钟 神秀 的 下 一 句 是 什么,False
app,链家 地产 打开 QQ,False
公交,北京 到 成都 的 汽车 时刻表,False
网站,易车网 看看,False
诗歌,来首 纳兰性德 的 词,False
比赛,中超 赛事 预告 从 在 哪里 看 呢,False
健康,乳腺癌,False
网站,那 你 帮 我 打开 百度,False
网站,打开 猫扑,False
诗歌,背 首 杜甫 的 诗 啊,False
健康,鼻息肉,False
公交,南京 到 黄山 的 汽车,False
网站,帮 我 上下 新浪网,False
诗歌,背 一 首 声声慢,False
公交,去 深圳 怎么 坐车,False
app,打开 微信,False
公交,在 合肥 怎么 坐 去 南京 的 汽车,False
健康,肠胃炎 怎么 治,False
app,打开 汽车 之 家,False
公交,从 台州 到 金华 的 汽车,False
诗歌,朗读 岳飞 的 满江红,False
诗歌,天王 盖地 虎 的 下 一 句 是 什么,False
网站,打开 百度 哇,False
健康,过敏性 鼻炎 怎么 治疗,False
app,打开 qq 同步 助手,False
诗歌,阿妈 来 一 首 白居易 的 诗,False
健康,肺结核 要 注意 些 啥,False
比赛,宏大 俱乐部 赛程,False
比赛,广州 恒大 比赛 比分,False
比赛,中超 比赛,False
比赛,中超 赛事 预告 你,False
网站,打开 网页 猫扑,False
健康,感冒 注意 什么,False
公交,查询 许昌 到 中山 的 汽车,False
健康,包皮 包茎,False
网站,进 银河网,False
诗歌,来 一 首 琵琶行,False
app,人名 我 要 玩 中国象棋,False
诗歌,唐代 诗人 李白,False
app,帮 我 找到 微信,False
网站,打开 腾讯 拍拍网,False
网站,打开 聚 划算 网站,False
诗歌,说 个 李白 的 诗 来 听听,False
时间,现在 的 日期,False
网站,打开 浦发银行,False
诗歌,背 首 宋词,False
网站,帮 我 链接 到 新浪网,False
诗歌,读 首 唐诗,False
诗歌,背 唐诗 李白 侠客行,False
网站,请 打开 人人 网,False
app,搜索 手机 办公 软件,False
app,打开 淘宝,False
健康,如何 治疗 脚气,False
网站,开 网页,False
诗歌,我 背 一 首 生查子,False
app,帮忙 打开 一下 酷狗 音乐 播放 音乐 行 不,False
诗歌,呦 呦 鹿鸣 的 下 一 句,False
网站,打开 新浪网 我 肏,False
时间,距离 春节 还有 多久,False
app,给 我 打开 一下 qq,False
健康,怎么 治疗 牛皮癣,False
健康,类风湿 怎么 治,False
网站,apple,False
公交,从 中山 到 西安 的 汽车,False
诗歌,我 背 一下 春晓,False
app,打开 酷狗 并 随机 播放,False
诗歌,来首 唐诗 小池,False
app,打开 应用 漫画,False
健康,耳鸣 怎么办,False
网站,我 要 上网 打开 百度,False
诗歌,蒋捷 的 宋词,False
网站,幻剑 书盟 网,False
诗歌,呵呵 背 首 诗来 听,False
诗歌,来首 宋词,False
网站,你 帮 我 打开 网站,False
时间,哪一天 国际 牛奶 日,False
诗歌,念 个 唐诗 给 我 听,False
比赛,中超 A 组 比赛结果 分别 是 多少,False
健康,介绍 一下 尖锐湿疣,False
网站,上 新蛋 网,False
app,搜索 QQ,False
诗歌,来 一 首 灵岩,False
健康,如何 治疗 感冒,False
app,打开 语音 软件,False
app,帮 我 打开 电话本,False
公交,从 聊城 到 东营 的 车,False
公交,查看 济南 到 东营 的 汽车,False
诗歌,思 春夜 喜雨 下 一 句 是,False
健康,得 了 肝癌 怎么办,False
公交,济南 去 聊城 的 汽车,False
健康,前列腺炎 该 怎么 治,False
诗歌,来 一 首 李煜 的 词,False
健康,胃炎 怎么 治,False
