Intent,Sentence,Outlier
诗歌,毛泽东 的 诗 哦,False
诗歌,若 相惜 不弃 下 一 句 是 什么,False
公交,无锡 到 阜阳 怎么 坐 汽车,False
食谱,孜然 排骨 怎么 做,False
聊天,娃 咋 么 杨 你 因为 呵呵 演完 呀 不到 你,False
节目,下 周 有 什么 好看 的 恐怖电影,False
聊天,这 有 什么 厉害 的,False
聊天,你 咋 不 上天 呢,False
股票,查询 下 北京 首创 的 股票,False
聊天,今天 什么 天气,False
网站,打开 江苏 移动 网上 营业厅 网页,False
诗歌,你 背 首 唐诗 给 我 听听 啊,False
飞机,查下 上海 到 太原 的 机票,False
聊天,在 干吗 啊,False
食谱,鱼香肉丝 的 做法 啊,False
聊天,你 知道 怎么 拍照 么,False
聊天,你 怎么 笨笨 的,False
健康,黄疸,False
食谱,酸辣 藕 丁 的 做法,False
节目,现在 有 什么 好 的 电影 呢,False
视频,我 要 看 西游记 啊,False
节目,第 二十二 条 婚规 什么 时候 结束,False
网站,进入 中国移动 官方网站,False
聊天,你 生日 是 什么 时候,False
食谱,面包 怎么 做,False
食谱,周黑 鸭 怎么 做,False
聊天,可以 帮 买 火车票 吗,False
节目,动漫 频道 三 天 之后 有 开始 播 吸血鬼 日记 第 四 季 呢,False
股票,中海油 服 股票,False
食谱,红烧肉 的 做法 啊,False
时间,端午节 是 哪一天,False
食谱,黄瓜 怎么 做,False
新闻,哦 听 新闻,False
飞机,查询 大大 后天 广州 到 武汉 的 航班,False
食谱,豆沙包,False
食谱,银耳 莲子粥 怎么 做,False
火车,去 南昌 的 火车,False
聊天,推荐 几部 呗,False
电话,请 打电话 给 人名,False
聊天,谁 是 人名,False
聊天,欧洲杯 谁 能 夺冠,False
app,请 帮 我 打开 uc,False
节目,江西 卫视 三 天 之后 放 一站到底 么,False
飞机,上海 到 北京 的 飞机 航班,False
聊天,这么 傲娇,False
健康,更年期 综合症,False
聊天,你 咋 没上 幼儿园,False
视频,魔幻 电影,False
火车,重庆 到 成都 的 火车票 多少 钱,False
健康,多囊肾 怎么 治 啊,False
音乐,我 要 听 张雨生 的 歌,False
飞机,明天 去 徐州 的 航班,False
视频,预约 还珠格格 第 八 集,False
火车,帮 我 查 一下 从 开封 到 郑州 的 火车 几 点 发,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
食谱,素鸡,False
app,帮 我 打开 人人,False
食谱,拔丝 芋头 怎么 做,False
聊天,顾超 是 谁,False
电话,打 给 孩子 的 爸,False
聊天,怎么 这么 热 受不了 了,False
股票,南京 熊猫 股票,False
诗歌,读 首 唐诗 来 听听,False
聊天,笨笨 你 是 没有 年龄 么,False
时间,查询 距离 12 点 25 分 还有 多少 分钟,False
