Intent,Sentence,Outlier
食谱,孜然 排骨 怎么 做,False
聊天,娃 咋 么 杨 你 因为 呵呵 演完 呀 不到 你,False
聊天,你 现在 在 做 什么 啊,False
食谱,做 花生 拌 豆腐 需要 什么 材料 啊,False
聊天,干 啥 呢,False
聊天,能 告诉 我 徐 乐乐 的 信息 吗,False
聊天,这 有 什么 厉害 的,False
电视频道,频道 管理,False
食谱,赵柏 田鸡 怎么 做 啊,False
聊天,摸 啥,False
聊天,今天 什么 天气,False
电台,请 帮 我 调频 100.8 梧州 人民 广播电台,False
聊天,在 干吗 啊,False
食谱,鱼香肉丝 的 做法 啊,False
聊天,你 知道 怎么 拍照 么,False
聊天,你 怎么 笨笨 的,False
音乐,来 一 首 我们 的 歌谣,False
食谱,肥肠 的 做法,False
食谱,酸辣 藕 丁 的 做法,False
电视频道,新闻 解码,False
视频,憨豆 特工,False
视频,我 要 看 西游记 啊,False
节目,第 二十二 条 婚规 什么 时候 结束,False
聊天,你 生日 是 什么 时候,False
食谱,周黑 鸭 怎么 做,False
聊天,可以 帮 买 火车票 吗,False
食谱,做 可乐 鸡翅 需要 哪些 材料,False
飞机,查询 今天 上海 到 成都 的 航班,False
食谱,福寿鱼 怎么 煮 比较 好吃,False
食谱,红烧肉 的 做法 啊,False
食谱,黄瓜 怎么 做,False
节目,回放 昨晚 的 焦点访谈,False
视频,蝎子王 蝎子王,False
飞机,查询 大大 后天 广州 到 武汉 的 航班,False
食谱,豆沙包,False
视频,三 女 休 夫,False
食谱,银耳 莲子粥 怎么 做,False
聊天,其实 我 不 跟 你 说话 么 办,False
聊天,你 觉得 我 嫁 的 出去 吗,False
聊天,谁 是 人名,False
聊天,它 在 哪里,False
节目,江西 卫视 三 天 之后 放 一站到底 么,False
飞机,上海 到 北京 的 飞机 航班,False
聊天,你 咋 没上 幼儿园,False
视频,魔幻 电影,False
音乐,我 要 听 张雨生 的 歌,False
飞机,明天 去 徐州 的 航班,False
视频,预约 还珠格格 第 八 集,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
食谱,素鸡,False
视频,张艺谋 的 甄嬛传,False
食谱,拔丝 芋头 怎么 做,False
聊天,你 叫 什么 名字,False
聊天,怎么 这么 热 受不了 了,False
视频,惊情 四百 年,False
电视频道,我 要 看 云南 二 台,False
app,链家 地产 打开 QQ,False
食谱,不 懂 饭 的 做法,False
聊天,你 爱玩 什么 英雄,False
公交,北京 到 成都 的 汽车 时刻表,False
食谱,蒜 茄子 怎么 做,False
聊天,晚餐 吃 点 什么 呢,False
飞机,后天 去 大连 的 航班,False
聊天,你 肥 吗,False
计算,根号 三 的 倒数,False
视频,请 帮 我 打开 电影,False
地图,龙口 西路 在 哪里,False
地图,新 东站 怎么 走,False
聊天,是 谁 呀,False
飞机,查询 后天 广州 到 上海 的 航班,False
节目,世界 军事 中央台 世界 军事,False
app,打开 uc 二 哦,False
节目,金鹰 卡通 今天 晚上 放 什么 节目,False
地图,我 想到 科大讯飞 走 高速 路线,False
聊天,谁 是 猪,False
聊天,订机票 今天 吃 什么,False
聊天,刘挺 是 谁,False
视频,请 搜 电影 画皮,False
食谱,刘林 面 怎么 做 啊,False
地图,嗯 我 想 知道 曲阜 在 什么 地方,False
食谱,猪肉 丸子 汤 怎么 做 啊,False
节目,读书 频道 上 个 星期五 有 播放 新闻联播 吗,False
聊天,我 都 不害羞 你 害羞 什么,False
聊天,啊 我 要 订票 你 怎么 吟诗 了,False
聊天,笨笨 你 爸 比 和 帮主 是 什么 关系,False
食谱,黑芝麻 怎么 炒,False
电视频道,山东 高清,False
地图,去 金湖县 城,False
食谱,那好 那 你 告诉 我 西红柿 炒鸡蛋 怎么 去 做,False
食谱,讯 飞语 点 请 你 搜索 一下 番茄 炒蛋 怎么 做,False
公交,南京 到 黄山 的 汽车,False
电视频道,山东 台 高清,False
聊天,嗯 你 叫 啥 呀,False
计算,9 的 2 次 方根 的 3 次方,False
视频,小 c 帮 我 搜 一下 断剑 视频,False
聊天,你 怎么 会 不 知道 能,False
电视频道,CCTV 农业,False
音乐,歌曲 白天 不 懂 夜的黑,False
聊天,你 是 说 我 有意思 吗,False
食谱,帮 我 搜索 一下 红烧 排骨,False
公交,去 深圳 怎么 坐车,False
聊天,不行 么,False
app,打开 QQ 通讯,False
飞机,帮 我 看 一下 明天 去 北京 的 飞机,False
聊天,什么 一 年 多 了,False
食谱,板栗 怎么 煮,False
聊天,做 的 还是 不够 好,False
视频,整人专家 的 电影,False
食谱,鸡蛋 的 做法,False
食谱,黑米 红豆 粥 的 做法,False
app,打开 汽车 之 家,False
视频,小破孩 动画片,False
聊天,你 的 性格 是 什么,False
食谱,不 做 个 红烧肉 怎么 做,False
节目,贵州 卫视 今晚 看 什么 电视剧,False
视频,80 年代 成龙 演 的 电影,False
视频,体育赛事 直播,False
音乐,毛阿敏 的 歌,False
地图,南山 医院 到 北大医院 路线,False
节目,哪个 频道 有 刘德华 出演 的 电视剧,False
聊天,为啥 穷,False
电视频道,跳 换 到 湖南卫视,False
视频,最近 好评 的 晚会,False
食谱,猪大肠 怎么 炒,False
食谱,做 苹果 麦片粥 需要 哪些 材料,False
视频,帮 我 看 一下 最近 哪些 电影 是 新 上映 的,False
节目,帮 我 搜 下 什么 时间 有 演 星跳水立方,False
视频,查 雷神 电影,False
聊天,你 唉 啥,False
食谱,搜索 烤饼 的 做法,False
食谱,帮 我 找出 红烧肉 的 做法,False
食谱,干贝 怎么 做,False
app,打开 qq 同步 助手,False
电视频道,找 深圳 卫视,False
聊天,这么 笨 啊 怪不得 叫 笨笨,False
节目,湖南卫视 现在 演 什么 节目,False
聊天,你 在 说 啥 啊,False
聊天,弄 啥 类,False
食谱,做 红烧肉 怎么 做,False
地图,去 华强北 的 路 怎么 走,False
email,我 想 打开 新邮件,False
聊天,人名 女朋友 你 认识 吗,False
地图,北京西站 在 哪,False
音乐,我 想 听 期待 这 首歌,False
视频,发现 之 美,False
聊天,喝 啥子 哩,False
节目,年代 秀 什么 时候 播,False
聊天,你 怎么 就 知道 我 不会 呢,False
食谱,扬州 炒饭,False
食谱,酸菜鱼 怎么 烧,False
电视频道,央视 9,False
视频,大 耳朵 图图 获,False
