Intent,Sentence,Outlier
公交,无锡 到 阜阳 怎么 坐 汽车,False
食谱,赵柏 田鸡 怎么 做 啊,False
食谱,鱼香肉丝 的 做法 啊,False
食谱,肥肠 的 做法,False
视频,搜 幕府 风云,False
食谱,酸辣 藕 丁 的 做法,False
视频,憨豆 特工,False
视频,我 要 看 西游记 啊,False
食谱,面包 怎么 做,False
食谱,周黑 鸭 怎么 做,False
食谱,怎么 做 酸菜鱼,False
食谱,做 可乐 鸡翅 需要 哪些 材料,False
食谱,福寿鱼 怎么 煮 比较 好吃,False
食谱,黄瓜 怎么 做,False
视频,蝎子王 蝎子王,False
食谱,豆沙包,False
食谱,银耳 莲子粥 怎么 做,False
app,请 帮 我 打开 uc,False
视频,魔幻 电影,False
视频,预约 还珠格格 第 八 集,False
食谱,拔丝 芋头 怎么 做,False
食谱,我 想 我 想 做 老鸭 汤 用 什么 材料,False
app,链家 地产 打开 QQ,False
食谱,蒜 茄子 怎么 做,False
视频,请 帮 我 打开 电影,False
食谱,姐 你 红烧肉 怎么 做 呀,False
视频,请 搜 电影 画皮,False
食谱,刘林 面 怎么 做 啊,False
食谱,猪肉 丸子 汤 怎么 做 啊,False
谜语,你 说 谜语 给 我 猜,False
视频,大 耳朵 图图 二,False
食谱,讯 飞语 点 请 你 搜索 一下 番茄 炒蛋 怎么 做,False
公交,南京 到 黄山 的 汽车,False
食谱,小猪 哨 糖醋排骨 的 做法,False
食谱,帮 我 搜索 一下 红烧 排骨,False
公交,去 深圳 怎么 坐车,False
app,打开 微信,False
食谱,红烧 带鱼 怎么 做 你,False
app,打开 QQ 通讯,False
视频,青春 四十,False
食谱,板栗 怎么 煮,False
视频,整人专家 的 电影,False
公交,在 合肥 怎么 坐 去 南京 的 汽车,False
食谱,鸡蛋 的 做法,False
app,打开 汽车 之 家,False
日程,明天 叫 我 8 : 10 起床,False
视频,小破孩 动画片,False
食谱,不 做 个 红烧肉 怎么 做,False
视频,80 年代 成龙 演 的 电影,False
视频,体育赛事 直播,False
视频,恶 熊出没,False
视频,最近 好评 的 晚会,False
食谱,猪大肠 怎么 炒,False
食谱,做 苹果 麦片粥 需要 哪些 材料,False
视频,帮 我 看 一下 最近 哪些 电影 是 新 上映 的,False
食谱,干贝 怎么 做,False
食谱,做 红烧肉 怎么 做,False
谜语,再 讲 一个 谜语 吧,False
视频,发现 之 美,False
食谱,扬州 炒饭,False
比赛,宏大 俱乐部 赛程,False
食谱,酸菜鱼 怎么 烧,False
视频,大 耳朵 图图 获,False
食谱,红烧 牛肉面 我 想来 一 碗,False
比赛,中超 比赛,False
比赛,中超 赛事 预告 你,False
食谱,做 火腿 炒 茄 瓜 需要 什么 材料,False
视频,青年 奥林匹克运动会,False
视频,请 帮 我 播放 樱桃,False
食谱,做 黄 焖 小土豆 怎么 做 啊,False
食谱,炸 里脊 的 做法,False
食谱,做 红烧肉,False
视频,最近 有 什么 电影 可以 看 一下,False
公交,从 无锡市 到 西安市 的 汽车,False
视频,我 想 看 爱 在 春天,False
视频,看 金枝欲孽,False
视频,放 年代 短片 看,False
食谱,胡萝卜 怎么 炒 好吃,False
谜语,给 我 打个 谜语 啊,False
视频,武林 风 视频,False
食谱,蛋黄 焗 薯条 怎么 做,False
食谱,好 吧 我 想 知道 稻香 排骨 是 怎么 做 的,False
食谱,五梆瓜 鸡蛋 汤 怎么 做,False
视频,家 有 儿女 第 二 部,False
视频,文艺片,False
视频,播放 非诚 勿扰,False
食谱,炝 拌 土豆丝,False
公交,查询 许昌 到 中山 的 汽车,False
视频,智慧 树 我,False
食谱,干锅 香辣虾,False
食谱,我 说 吃 飞 蟹 怎么 做,False
视频,看 黑猫 警长,False
视频,要 看 特种兵,False
食谱,糖醋 鲤鱼 怎么 做 啊 你 只 负责 吃 c 则 c,False
视频,最近 最热 的 电视剧,False
app,人名 我 要 玩 中国象棋,False
食谱,清蒸鱼 怎么 做 吴,False
视频,尼古拉斯 凯奇,False
谜语,帮 我 出 一个 灯谜,False
比赛,广州 恒大 比赛 谁 赢 了,False
食谱,请问 红烧肉 的 做法 你 你,False
视频,我 要 看 电视 了,False
app,帮 我 找到 微信,False
谜语,讲 个 谜语 吧 辣,False
视频,汽车 总动员,False
食谱,怎么样 煮 方便面,False
日程,早晨 8 : 10 叫 我,False
食谱,鸡爪 怎么 炒,False
视频,音乐 视频,False
食谱,酸菜鱼 怎样 做,False
日程,下午 的 日程 是 什么,False
视频,爱情片,False
食谱,烧鸭 怎么 做,False
视频,最近 新 上映 的 电视剧,False
食谱,用 菜籽油 做 面包,False
谜语,帮忙 讲 几 个 谜语 给 我 猜,False
食谱,红烧肉 怎么 煮 啊,False
食谱,怎样 做 凉拌,False
食谱,木瓜 汤 怎么 做,False
谜语,说 个 谜语 给 我 猜猜,False
食谱,用电 压力锅 怎么 蒸 米粉肉,False
食谱,做 糖醋排骨 需要 哪些 材料 呀,False
app,打开 淘宝 购物,False
食谱,干锅 鱼 怎么 做,False
日程,设置 闹钟,False
比赛,武汉 卓尔 的 赛程,False
app,搜索 手机 办公 软件,False
视频,我 想 看 电影 台北 飘雪,False
食谱,打 豆浆 剩下 的 豆渣 怎样 做 好吃,False
app,打开 淘宝,False
视频,我 要 看 功夫 熊猫 帮 我 播放 出来,False
食谱,酸菜 粉条 肉 的 做法,False
食谱,请问 鱼块 的 做法,False
视频,日 韩 好看 的 电视剧,False
食谱,做 蛋炒饭 需要 什么 材料,False
视频,播放 2005 年 励志 动漫,False
日程,十五 分钟 之后 叫 我,False
视频,找 一下 非诚 勿扰 娱乐节目,False
食谱,臭豆腐 怎么 做 啊,False
食谱,江苏 路 红薯 粉 怎么 做 好吃,False
app,给 我 打开 一下 qq,False
app,百度 浏览器 打开,False
日程,晚上 8 : 10 的 闹钟,False
食谱,鸭蛋 怎么 腌,False
食谱,阳澄湖 大闸蟹 的 做法,False
食谱,红烧肉 怎么 做 嗯,False
视频,搜索 国外 大片,False
app,打开 酷狗 并 随机 播放,False
食谱,茄子 鸡蛋 怎么 做,False
食谱,大 排骨 汤 的 做法,False
app,打开 应用 漫画,False
视频,查看 电视 录像,False
视频,美国 热门 的 恐怖电影,False
视频,最美 的 时光,False
视频,幻影 忍者,False
视频,杨三姐 告状,False
视频,查找 桑拿,False
视频,给 我 找 最新 的 盗 梦 空间,False
比赛,查询 中超 赛事,False
食谱,如何 做 西红柿 炒蛋,False
食谱,排骨 怎么弄 才 好吃,False
食谱,酸菜鱼 的 做法 妈,False
谜语,来个 灯谜 吧,False
视频,捍卫者,False
视频,中国 最强音,False
视频,电视剧 火凤凰,False
视频,古惑仔,False
食谱,怎样 蒸 排骨 最 好吃 的,False
食谱,蒜苔 的 做法,False
视频,女人 的 颜色 六十九 集,False
食谱,做 鱼 怎么 做,False
视频,最近 有 什么 好 电影 吗,False
视频,搜索 电影 晚秋,False
日程,清空 提醒,False
食谱,搜索 西米露 的 做法,False
食谱,凉面,False
食谱,怎么弄 红烧肉 哦,False
比赛,中超 A 组 比赛结果 分别 是 多少,False
视频,中国 合伙人,False
日程,设置 定时 关机,False
视频,90 年代 林心如 演 的 电视剧,False
视频,小兵 张嘎 电影 儿,False
app,搜索 QQ,False
食谱,怎样 做 糖醋排骨 时 去 吃饭 洗澡 了,False
视频,海棉 宝宝,False
视频,知青,False
视频,我 的 爱 金枝玉叶,False
食谱,苦瓜 要 怎么 做 比较 好吃,False
app,打开 语音 软件,False
app,帮 我 打开 电话本,False
公交,从 聊城 到 东营 的 车,False
公交,长沙 到 怀化 的 汽车,False
公交,查看 济南 到 东营 的 汽车,False
食谱,能 山药 怎么 做,False
公交,济南 去 聊城 的 汽车,False
食谱,人造 鸡蛋 的 配方,False
食谱,怎样 炒 肉,False
视频,看 空霸,False
食谱,新疆 大盘鸡 的 做法,False
食谱,久久 鸭 怎么 做,False
食谱,红薯 粉 的 做法 了,False
食谱,煮面 怎么 做,False
食谱,麻辣烫 做法,False
视频,最近 的 科幻 大片 儿 有 什么,False
食谱,简单 的 糖醋排骨 怎么 做,False
日程,设置 提醒,False
食谱,鱼香肉丝 肉 怎么 做,False
视频,风车 第 十五 集,False
谜语,来 一个 灯谜 你,False
食谱,辣 兰州 拉面 的 配方,False
app,打开 个性 闹钟,False
视频,胜者 即 是 正义,False
食谱,烤 牛排 怎么 做,False
视频,大头 儿子 小 头 爸爸,False
视频,电影 中国 合伙人,False
食谱,送 黄 炒鸡蛋 怎么 做,False
视频,爱情 公约,False
食谱,煲 鸡汤 呢,False
app,搜索 结束 软件,False
谜语,灯谜 惑 下,False
谜语,我 要 猜字谜 不笨 有 答案,False
视频,我 想 看 斯皮尔伯格 导演 的 电影,False
视频,看 新扎 师妹,False
比赛,江苏舜天队 这个 星期 的 比赛 时间 给 我 找 出来,False
app,打开 系统软件 清理,False
食谱,那 做 红烧鱼 需要 哪些 材料 啊,False
食谱,怎么 做 鱼 呢,False
食谱,怎么 煮面 才 好吃 呢,False
视频,青春期 撞 上 更年期 二,False
公交,从 杭州 到 黄山 的 汽车,False
app,打开 uc 浏览器 v 八,False
视频,心术 电影,False
日程,提醒 我 明天 约 老同学,False
食谱,我 说 铁锅 炖 羊肉 怎么 做,False
食谱,你 真笨 是 四喜 丸子 怎么 做 了,False
视频,搜索 最近 的 科幻电影,False
谜语,搞笑 谜语,False
食谱,求 米线 怎么 做,False
食谱,孙翠 鱼 怎么 做,False
app,搜狗,False
视频,薛平贵 与 王宝钏,False
食谱,炖 鲢鱼 怎么 做,False
食谱,a 排骨 怎么 做 好吃,False
食谱,石螺 怎么 煮,False
食谱,如何 做 芝麻糊,False
食谱,怎么 做 冰激凌,False
食谱,如何 炒花生,False
食谱,福寿 鱼 做法,False
食谱,如何 做 煎饼,False
日程,本 周 还有 什么 待办 事项,False
食谱,帮 我 搜索 一下 有 什么 家常菜,False
公交,宁波 到 岳阳 的 汽车,False
食谱,鱼要 怎么 煮 才 好吃,False
app,我 把 相机 打开,False
视频,搜索 下 绿巨人,False
app,打开 uc 浏览器 登录 新浪网 主页,False
食谱,教 我 做 馒头,False
食谱,酸菜 是 怎么 做 的 可以 用 塑料布,False
食谱,怎么 做 洋葱 炒蛋,False
视频,我 要 看 名 侦探 柯南,False
食谱,田螺 怎么 炒 啊,False
视频,开心 大冒险,False
app,找 愤怒 的 小鸟,False
app,赶集,False
食谱,啊 青椒 炒蛋,False
公交,上海 到 合肥 怎么 坐 汽车,False
视频,我 想 看 变形金刚 三,False
视频,搜 王菲 演唱会,False
食谱,西兰花 怎么 做,False
公交,太原 到 广州 的 车,False
食谱,酱 茄 条 做法,False
视频,智慧 树,False
公交,宁波 到 杭州 的 汽车,False
视频,我 想 看 搞定 岳父 大人 电影,False
食谱,四喜 丸子 怎么 做,False
视频,看看 最近 有 什么 电影,False
谜语,再来一个 脑筋 急转弯,False
日程,提醒 我 明天 约 了 老同学 的 小聚 一下,False
日程,明天 8 : 10 叫 我 啊,False
视频,我 想 看 爱情 闯进 门,False
食谱,扁豆 豆角 怎么 烧,False
食谱,米粉肉 怎么 做,False
视频,猫眼 三 姐妹,False
app,嗯 打开 相机,False
视频,天机 富春山 居图,False
视频,13 年 的 电影,False
食谱,做 红酒 怎么 做 啊,False
视频,查询 神鬼 认证,False
食谱,肉肉 怎么 腌制,False
公交,温州 到 上海 的 车,False
视频,太阳 第 九 集,False
食谱,蒸鱼,False
食谱,金酱 肉丝 的 做法,False
比赛,上海申花 的 赛程,False
日程,晚上 8 : 10 叫 我 起床,False
视频,我 的 幸福,False
食谱,蚝油 生菜 的 做法,False
食谱,瘦肉粥,False
app,打开 应用 钛 备份,False
视频,视频 武间 道,False
app,打开 会 说话 的 汤姆 猫,False
食谱,怎么 做 京酱 肉丝,False
视频,播 七龙珠,False
比赛,广州 恒大 的 赛程,False
视频,请 打开 电影,False
谜语,讲 一个 谜语 啊 你 哦,False
视频,我 想 看 董浩 配音 的 动漫,False
app,进入 设置 菜单,False
食谱,水饺 的 做法,False
食谱,冯沙 排骨 怎么 做,False
app,有道 词典,False
视频,美好 的 时代,False
视频,五 号 特工 组,False
食谱,过油肉 土豆片 怎么 做,False
食谱,怎么 做 炸鸡,False
视频,妖精 的 尾巴,False
日程,查看 最近 的 日程,False
app,打开 sky 电话,False
食谱,嘉兴 粽子,False
食谱,白 面粉 可以 怎样 做 饼,False
食谱,椒盐 排骨 怎么 做 你,False
视频,蓝精灵 电影,False
食谱,鱼香肉丝 怎么 做 不,False
视频,x 战警 第 一 部,False
视频,我 想 看 张艺谋 导演 的 电影,False
食谱,海星 的 做法,False
视频,魔幻 手机,False
食谱,红烧 排骨 怎么 做 啊,False
视频,搜索 逃学 威龙 第 二 部,False
app,音乐 播放器,False
视频,2013 年 的 警匪 电视剧,False
app,打开 qq 登陆 到 聊天 模式,False
比赛,中超 比赛 结果,False
比赛,恒大 山东鲁能 比分 是 多少,False
食谱,牛骨 汤,False
视频,最近 有 什么 好看 得,False
食谱,山寨 鱼 怎么 做,False
视频,最近 有 什么 好看 电影 了,False
比赛,播放 青岛 中能 的 赛程,False
食谱,做 蛋挞 怎么 做,False
食谱,红烧肉 的 做法 a,False
谜语,讲 个 脑筋 急转弯 我 我 格 你 是 谁,False
谜语,来 个 字谜 我 猜 一下,False
食谱,给 蛋炒饭 怎么 做,False
食谱,腊鱼,False
食谱,番 红烧肉 的 做法,False
食谱,红烧 狮子头 怎么 做,False
视频,欧阳震华 的 罪案 电视剧,False
比赛,我 想 看 足球 中超 第 25 轮 的 比赛 时间,False
视频,歧路 兄弟,False
食谱,牛肉 的 做法,False
视频,生活 大 爆炸,False
食谱,请问 意大利 面 怎么 做,False
视频,妈妈 的 花样年华,False
视频,杨幂 演 的 恐怖片,False
视频,忍者 之 路,False
食谱,川崎 玫瑰 的 制作方法,False
食谱,语音 火锅 怎么 做 啊 啊,False
视频,喜羊羊 与 灰 太,False
谜语,给 我 搜索 脑筋 急转弯,False
app,百度 百科,False
app,帮 我 开 捕鱼 达 人,False
食谱,做 南瓜 饭,False
食谱,土豆粉 怎么 做,False
