Intent,Sentence,Outlier
诗歌,毛泽东 的 诗 哦,False
诗歌,若 相惜 不弃 下 一 句 是 什么,False
翻译,苹果 翻译成 英语,False
翻译,翻译 光大银行,False
电视频道,频道 管理,False
音乐,来 一 首 我们 的 歌谣,False
诗歌,尽在不言中 下 一 句 是 什么,False
诗歌,朗读 一 首 李白 的 诗 呗,False
短信,发短信 人名,False
音乐,我 要 听 张雨生 的 歌,False
音乐,随便 唱首歌,False
音乐,来首 出师表,False
诗歌,读 首 唐诗 来 听听,False
诗歌,搜索 一下 白居易 的 诗,False
翻译,你 吃 过 早饭 了 吗 用 英文 怎么 讲,False
诗歌,造化 钟 神秀 的 下 一 句 是 什么,False
电视频道,我 要 看 云南 二 台,False
翻译,今天 的 天气 真是 好 用 英语 怎么 说,False
地图,查查 科大讯飞 在 哪里,False
地图,龙口 西路 在 哪里,False
地图,新 东站 怎么 走,False
地图,我 想到 科大讯飞 走 高速 路线,False
诗歌,背 首 杜甫 的 诗 啊,False
地图,嗯 我 想 知道 曲阜 在 什么 地方,False
电视频道,山东 高清,False
地图,去 金湖县 城,False
电视频道,山东 台 高清,False
翻译,小老虎 用 英语 怎么 讲,False
电视频道,CCTV 农业,False
音乐,歌曲 白天 不 懂 夜的黑,False
诗歌,背 一 首 声声慢,False
联络,人名 的 电话 是 多少,False
诗歌,天王 盖地 虎 的 下 一 句 是 什么,False
音乐,毛阿敏 的 歌,False
地图,南山 医院 到 北大医院 路线,False
诗歌,我 给 我 念 一 首 李白 的 诗 吧,False
翻译,笑话 用 英语 怎么 说,False
电视频道,北京 二 台 高清,False
电视频道,找 深圳 卫视,False
诗歌,阿妈 来 一 首 白居易 的 诗,False
地图,去 华强北 的 路 怎么 走,False
音乐,来 一 首 不 可以,False
地图,北京西站 在 哪,False
短信,给 栾 佳佳 发短信 说 回到 济南 了,False
诗歌,念首 唐诗 吧,False
电视频道,央视 9,False
翻译,翻译 芬兰,False
翻译,翻译 背 首 诗,False
短信,给 潘 开国 发短信,False
地图,怎么 去 农业银行,False
短信,给 孟南 发短信,False
地图,河北 在 哪里,False
电视频道,切换 上海 频道,False
地图,帮 我 看 一下 到 科大讯飞 最快 的 是 哪 条 路线,False
音乐,我 想 听 星月 神话,False
地图,玉照 公园 怎么 走,False
电视频道,我 想 看 中央 十三 频道,False
电视频道,CCTV 新闻,False
联络,哦 钢结构 的 电话 是 多少,False
翻译,挑逗 你 真 好玩儿 英语 怎么 说,False
翻译,出口 在 哪里 英文 怎么 说,False
音乐,来 一 首 隐形 的 翅膀,False
短信,发短信 给 人名 叫 她 明天 过来 玩,False
音乐,点 一 首 爱情 买卖 来 听听,False
短信,发短信 给 王勋 连 说 我 很 好,False
